dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,next_cue_sample,record_stop_sample,target_sample,target_s,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_s,rt_s,response_status,correctness,correctness_reason,timeout,timeout_reason,n_platforms,n_clicks,cue_platform_disagree,valid_events,event_issue,horizon_s,gap_s,retained,end_s,behavior_duration_s,behavior_event,behavior_survival_eligible,eeg_administrative_cutoff,window_status,bound_reason,behavior_status,filter_start_sample,filter_stop_sample,filter_mode,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump,past_slopes
A1,48,2,1,106421,106473,0.203125,108593,223845,106988,2.21484375,platform_onset_hypothesis,107311,1.0,,,107311,3.4765625,1.26171875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.3765625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,106357,107286,0.0,149.21045764479777,11.760844940746694,"[[-6.4475087977697285, -29.35101682103197, -29.374688223163332], [6.82558503504309, -21.461053892802582, -17.281735739651488], [-4.504928184082591, 22.63554805250122, 26.780164044099916]]"
A1,49,2,-1,108593,108646,0.20703125,110726,223845,109161,2.21875,platform_onset_hypothesis,109441,-1.0,,,109441,3.3125,1.09375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.2125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,108529,109416,0.0,324.68027720681164,9.204304390968588,"[[-3.1118010762223633, 183.7687522850807, 284.7859877971659], [-16.18550790187765, 224.1368344442133, 354.6454996364683], [0.839643520982581, -12.420669649356967, -20.88995162089997]]"
A1,50,2,-1,110726,110778,0.203125,112835,223845,111293,2.21484375,platform_onset_hypothesis,111553,-1.0,,,111553,3.23046875,1.015625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.13046875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,110662,111528,0.0,395.83505020484085,14.368360500540474,"[[37.15971446737386, 127.27004873075623, 102.79886350166998], [7.681716352816274, -92.80836931584452, -168.866860868512], [-0.6398300795732799, -33.734753569037444, -48.05862132828549]]"
A1,51,2,1,112835,112887,0.203125,114983,223845,113402,2.21484375,platform_onset_hypothesis,113700,1.0,,,113700,3.37890625,1.1640625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.27890625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,112771,113675,0.007936507936507936,1230.4383214895681,13.138225432629042,"[[-68.5468503281304, 454.31302414692254, 625.7261711866827], [-1.1253053255334078, 114.9909499805714, 133.50905257595855], [-0.940951041270089, 6.944164855043036, 4.797978240019791]]"
A1,52,2,1,114983,115035,0.203125,117148,223845,115551,2.21875,platform_onset_hypothesis,115865,1.0,,,115865,3.4453125,1.2265625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.3453125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,114919,115840,0.0,1662.9747293527928,13.934189969029603,"[[-114.04759910426355, 603.5428672886949, 107.4765053674812], [-108.71717458536823, 296.81853584515994, 165.58209864959298], [11.694331673730078, 4.7906261529357295, 22.07084623102417]]"
A1,53,2,1,117148,117200,0.203125,119264,223845,117715,2.21484375,platform_onset_hypothesis,117979,1.0,,,117979,3.24609375,1.03125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.14609375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,117084,117954,0.006617038875103391,1361.5617141482394,15.920357653007002,"[[-89.0622476692594, 634.5753783259293, 349.18383844730926], [1.57539905441525, -33.10016026790696, 35.83233897950093], [-8.382651731747583, 81.49937093229552, 64.2084512139189]]"
A1,54,2,-1,119264,119316,0.203125,121417,223845,119832,2.21875,platform_onset_hypothesis,120130,-1.0,,,120130,3.3828125,1.1640625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.2828125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,119200,120105,0.0,1221.9500247470805,10.49580443358309,"[[-78.71925546824411, 381.82546248719996, 1122.025764162362], [-43.77591241930172, 437.87806992576435, 689.2627692327025], [-16.33775935596299, 58.00384567195793, -13.34016191679106]]"
A1,55,2,1,121417,121469,0.203125,123541,223845,121984,2.21484375,platform_onset_hypothesis,122259,1.0,,,122259,3.2890625,1.07421875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.1890625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,121353,122234,0.0,161.84490218825215,10.906989011620704,"[[47.67624901423134, 128.9149636356696, 102.13800268449381], [-19.468117803389244, 18.910748154308486, -35.67341370079909], [0.545355134626968, -16.495843332635154, -12.536149916095852]]"
A1,56,2,-1,123541,123593,0.203125,125702,223845,124109,2.21875,platform_onset_hypothesis,124416,-1.0,,,124416,3.41796875,1.19921875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.31796875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,123477,124391,0.0,222.50754891244225,9.360602461563161,"[[-37.49395300247493, 63.09875281372014, -43.86359826211678], [-2.750689447543834, -4.9629660865402165, -12.159900029283225], [-0.8729519665956678, -6.062166644859769, 9.266386056821087]]"
A1,57,2,-1,125702,125754,0.203125,127862,223845,126269,2.21484375,platform_onset_hypothesis,126579,-1.0,,,126579,3.42578125,1.2109375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.32578125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,retained,125638,126554,0.0,205.8642349013066,10.507342147029018,"[[17.76451106682206, 11.259754531463365, -16.94620326138495], [-6.200139523127269, -13.928855946970732, 13.790331382338614], [-3.3180913647534025, 12.129832683561322, 6.9955401578730845]]"
A1,58,2,1,127862,127914,0.203125,130027,223845,128429,2.21484375,platform_onset_hypothesis,128743,1.0,,,128743,3.44140625,1.2265625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.34140625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,block_boundary_24s_buffer,127798,128718,,,,
A1,59,2,1,130027,130079,0.203125,132175,223845,130594,2.21484375,platform_onset_hypothesis,130890,1.0,,,130890,3.37109375,1.15625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.27109375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,block_boundary_24s_buffer,129963,130865,,,,
A1,60,2,-1,132175,132227,0.203125,134336,223845,132742,2.21484375,platform_onset_hypothesis,133052,-1.0,,,133052,3.42578125,1.2109375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.32578125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,90403,133255,causal,block_boundary_24s_buffer,132111,133027,,,,
A1,61,3,1,134336,134388,0.203125,136656,223845,134903,2.21484375,platform_onset_hypothesis,135373,1.0,,,135373,4.05078125,1.8359375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.95078125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,block_boundary_24s_buffer,134272,135348,,,,
A1,62,3,-1,136656,136708,0.203125,138788,223845,137223,2.21484375,platform_onset_hypothesis,137503,-1.0,,,137503,3.30859375,1.09375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.20859375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,block_boundary_24s_buffer,136592,137478,,,,
A1,63,3,1,138788,138841,0.20703125,140941,223845,139356,2.21875,platform_onset_hypothesis,139658,1.0,,,139658,3.3984375,1.1796875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.2984375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,block_boundary_24s_buffer,138724,139633,,,,
A1,64,3,1,140941,140993,0.203125,143037,223845,141508,2.21484375,platform_onset_hypothesis,141755,1.0,,,141755,3.1796875,0.96484375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.0796875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,140877,141730,0.0,914.0252905406824,14.02002665599258,"[[53.635808355552385, -406.4134721717328, -473.7511138419991], [11.557341238226492, -426.9718610736171, -272.9193623849959], [-4.091778273167751, 17.679350013035062, 25.85954764042769]]"
A1,65,3,-1,143037,143090,0.20703125,145214,223845,143605,2.21875,platform_onset_hypothesis,143927,-1.0,,,143927,3.4765625,1.2578125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.3765625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,142973,143902,0.0,256.1688980770108,14.260905734482108,"[[29.51718474489339, -103.63285267101395, -122.03969739427941], [3.5440947741978572, -26.791869285715464, -74.20670172392326], [-6.469045133484784, 1.5501983542243476, 26.66626766849147]]"
A1,66,3,1,145214,145266,0.203125,147338,223845,145781,2.21484375,platform_onset_hypothesis,146056,1.0,,,146056,3.2890625,1.07421875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.1890625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,145150,146031,0.0,429.90290076165115,12.03418269843192,"[[-68.51369797496885, 52.35854908507571, -20.355395677997308], [-10.126339047825933, 129.6401460909989, 225.81496664986622], [-3.213148423689601, 5.8812190899395755, 13.883601553004478]]"
A1,67,3,-1,147338,147391,0.20703125,149495,223845,147906,2.21875,platform_onset_hypothesis,148211,-1.0,,,148211,3.41015625,1.19140625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.31015625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,147274,148186,0.0,347.2695394303081,12.788698203344381,"[[-6.155405893106689, -112.81199335862084, -149.02081201108797], [47.50233028342309, -242.4401688935825, -177.98834048062767], [-3.5393341663039664, 3.3342468827461604, -17.138253357598586]]"
A1,68,3,-1,149495,149547,0.203125,151611,223845,150062,2.21484375,platform_onset_hypothesis,150326,-1.0,,,150326,3.24609375,1.03125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.14609375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,149431,150301,0.0,183.9703168710692,12.328200885533533,"[[-67.36196039732972, -27.657541703725048, -70.60909341584207], [22.666243488670826, 14.280562877673761, 41.337891050283666], [2.4360815759255856, -10.272302776471175, -14.124115154480387]]"
A1,69,3,1,151611,151664,0.20703125,153760,223845,152179,2.21875,platform_onset_hypothesis,152477,1.0,,,152477,3.3828125,1.1640625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.2828125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,151547,152452,0.0,140.1237972065487,10.515029288460765,"[[12.588493333589554, 10.99256203250716, 62.975557471023414], [-8.995823574607089, -3.4314155798173456, 7.754119629198762], [3.957981904379965, 3.7541655320773284, -0.583597827482456]]"
A1,70,3,1,153760,153812,0.203125,155889,223845,154327,2.21484375,platform_onset_hypothesis,154607,1.0,,,154607,3.30859375,1.09375,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.20859375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,153696,154582,0.0,345.65540586578004,11.311838767455754,"[[-60.33983581802203, 157.02527270911568, 172.2272836501148], [-10.235536009972781, 262.07159258532215, 248.05619840433275], [4.2398169658241525, -13.515701679490917, -12.926698468151358]]"
A1,71,3,-1,155889,155941,0.203125,158017,223845,156456,2.21484375,platform_onset_hypothesis,156733,-1.0,,,156733,3.296875,1.08203125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.196875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,155825,156708,0.0,231.89764165678156,13.203305588389298,"[[-70.20375086244206, -148.3813004563857, -118.05071431105588], [-60.4163861193412, -35.8318697277254, -12.959171300280264], [2.4992208233217426, -14.893647833286463, -22.107604353424474]]"
A1,72,3,1,158017,158069,0.203125,160090,223845,158584,2.21484375,platform_onset_hypothesis,158806,1.0,,,158806,3.08203125,0.8671875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,2.98203125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,157953,158781,0.0,184.1155323834817,10.16668758031615,"[[43.97580037741228, 190.3996997220872, -144.09346337982953], [0.937807069497181, -4.916475769036914, -60.8733716053634], [-2.2257853332869946, -1.9129125767715278, 2.1986944641519974]]"
A1,73,3,-1,160090,160142,0.203125,162254,223845,160657,2.21484375,platform_onset_hypothesis,160971,-1.0,,,160971,3.44140625,1.2265625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.34140625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,160026,160946,0.0,621.8392772928266,10.284846174974405,"[[-103.61238886766739, 613.9854490374609, 640.1937539362127], [17.8481308909097, 289.56360098413006, 190.17918405499177], [11.614968422997038, -44.83705769728531, -37.68085092099085]]"
A1,74,3,1,162254,162306,0.203125,164367,223845,162821,2.21484375,platform_onset_hypothesis,163082,1.0,,,163082,3.234375,1.01953125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.134375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,162190,163057,0.0,559.2763321254826,11.445788443541858,"[[63.75033441556697, -104.35301678509569, -364.1625069464651], [2.499728505470131, 240.98806481989118, 313.7100204564223], [17.715089920409742, -84.66187312938408, -92.02523651803122]]"
A1,75,3,-1,164367,164419,0.203125,166495,223845,164934,2.21484375,platform_onset_hypothesis,165210,-1.0,,,165210,3.29296875,1.078125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.19296875,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,164303,165185,0.0,951.597874197824,14.113139872369175,"[[-124.74105216316596, 674.7723832773584, 568.5771881978781], [-22.475303561424795, 323.9788275803867, 386.8151478896327], [3.0865412268809074, -46.046718961614346, -45.02742871683756]]"
A1,76,3,1,166495,166547,0.203125,168596,223845,167063,2.21875,platform_onset_hypothesis,167313,1.0,,,167313,3.1953125,0.9765625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.0953125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,retained,166431,167288,0.0,341.50587173443483,12.449776390273286,"[[22.279611315991602, -251.64202171162833, -238.14229175245828], [-20.373223178846033, -47.94188863460032, -108.36462103887689], [25.29673322475231, -56.498260043229216, -42.565397270661386]]"
A1,77,3,-1,168596,168648,0.203125,170736,223845,169163,2.21484375,platform_onset_hypothesis,169453,-1.0,,,169453,3.34765625,1.1328125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.24765625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,quality,168532,169428,0.2828525641025641,550.1904470436357,10.852272748044868,
A1,78,3,-1,170736,170789,0.20703125,172861,223845,171304,2.21875,platform_onset_hypothesis,171576,-1.0,,,171576,3.28125,1.0625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.18125,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,block_boundary_24s_buffer,170672,171551,,,,
A1,79,3,-1,172861,172913,0.203125,175002,223845,173429,2.21875,platform_onset_hypothesis,173717,-1.0,,,173717,3.34375,1.125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.24375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,block_boundary_24s_buffer,172797,173692,,,,
A1,80,3,-1,175002,175054,0.203125,177170,223845,175569,2.21484375,platform_onset_hypothesis,175883,-1.0,,,175883,3.44140625,1.2265625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.34140625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,133255,176086,causal,block_boundary_24s_buffer,174938,175858,,,,
A1,81,4,-1,177170,177222,0.203125,179318,223845,177737,2.21484375,platform_onset_hypothesis,178035,-1.0,,,178035,3.37890625,1.1640625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.27890625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,176086,223845,causal,block_boundary_24s_buffer,177106,178010,,,,
A1,82,4,1,179318,179371,0.20703125,181459,223845,179886,2.21875,platform_onset_hypothesis,180176,1.0,,,180176,3.3515625,1.1328125,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.2515625,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,176086,223845,causal,block_boundary_24s_buffer,179254,180151,,,,
A1,83,4,-1,181459,181511,0.203125,183556,223845,182026,2.21484375,platform_onset_hypothesis,182274,-1.0,,,182274,3.18359375,0.96875,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,False,3.08359375,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,176086,223845,causal,block_boundary_24s_buffer,181395,182249,,,,
A1,84,4,1,183556,183608,0.203125,185672,223845,184123,2.21484375,platform_onset_hypothesis,184388,1.0,,,184388,3.25,1.03515625,platform_end_proxy,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,0,False,True,none,2.0,0.1,True,3.15,,,False,False,response_minus_gap,configured_horizon,proxy_only_not_observed_click,176086,223845,causal,retained,183492,184363,0.0,808.6553270267162,12.697347220246627,"[[106.38636102356998, -372.07182388326703, -829.962964506341], [-2.5907625831641212, 31.718099084801516, 144.49415113125556], [-2.8213327962740298, 20.738901669919592, 25.43928379645916]]"
