dataset,fold,seed,level,stage,n_trials,V5_base,trend_strength,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
VisualCogB_Task-2,3,2027,1.0,V5,18,V3,0.15,270.6790308433296,1.1574497267431973,96.76727559522921,38.32548820789514,89.84375,5,1.5282263395030844
VisualCogB_Task-2,3,2027,2.0,预处理,18,V3,0.15,324.0226844784862,1.3855523512100063,325.07265473489883,52.511340734554075,46.875,3,2.305116987990069
VisualCogB_Task-2,3,2027,2.0,V3,18,V3,0.15,225.3146932802954,0.9634674298780538,80.96255847331167,31.48542679893229,66.40625,5,1.2712040283725
VisualCogB_Task-2,3,2027,2.0,V4,18,V3,0.15,225.79409780205975,0.9655174100002185,79.37488745010415,30.62050578983379,66.40625,5,1.266161005111142
VisualCogB_Task-2,3,2027,2.0,V5,18,V3,0.15,299.72345414319034,1.2816464911068748,132.14093828100243,50.762647575942914,66.40625,5,1.78123620293895
VisualCogB_Task-2,3,2039,0.0,预处理,18,V3,0.15,1.1152928859305201e-14,4.7691002957894044e-17,1.2150818817390729e-14,1.924386576016938e-15,0.0,5,8.189890464742665e-17
VisualCogB_Task-2,3,2039,0.0,V3,18,V3,0.15,219.31580336451694,0.9378155961466142,42.15708689662245,19.839264702741797,62.5,5,1.1127841030006946
VisualCogB_Task-2,3,2039,0.0,V4,18,V3,0.15,219.45943612131364,0.9384297837125581,42.55978767504834,19.984738468330665,62.5,5,1.114881344211217
VisualCogB_Task-2,3,2039,0.0,V5,18,V3,0.15,250.28506519345822,1.0702431563076897,53.1848626411488,24.358450667186627,125.0,4,1.2881140576860561
VisualCogB_Task-2,3,2039,0.5,预处理,18,V3,0.15,99.4936232792387,0.42544436012814013,90.09420401362794,28.05980495895194,141.6015625,4,0.738056568125675
VisualCogB_Task-2,3,2039,0.5,V3,18,V3,0.15,224.22276069904646,0.9587982205054221,65.24648057141805,22.209758446668975,64.453125,4,1.1932694287167287
VisualCogB_Task-2,3,2039,0.5,V4,18,V3,0.15,224.5621331620317,0.9602494099947689,67.983317102374,23.290497028360132,64.453125,4,1.2051934498645718
VisualCogB_Task-2,3,2039,0.5,V5,18,V3,0.15,254.9321017075832,1.090114334088553,66.32470038978525,22.08352169858159,84.9609375,4,1.3263510278862443
VisualCogB_Task-2,3,2039,1.0,预处理,18,V3,0.15,198.45206163897436,0.8486002177560831,180.34138020779287,52.14529437627755,160.15625,4,1.45715713786383
VisualCogB_Task-2,3,2039,1.0,V3,18,V3,0.15,226.29266734564186,0.9676493416100801,60.59796504328738,19.94601791149656,133.59375,5,1.1825018251599084
VisualCogB_Task-2,3,2039,1.0,V4,18,V3,0.15,226.9026787997099,0.9702578096122798,62.05762490472075,20.743820351517993,133.59375,5,1.1916425969928335
VisualCogB_Task-2,3,2039,1.0,V5,18,V3,0.15,256.822766358883,1.098198999077902,48.822086693184254,18.966897447505875,133.59375,5,1.2836872711556597
VisualCogB_Task-2,3,2039,2.0,预处理,18,V3,0.15,396.8234765725101,1.6968555823963491,361.2806355175847,97.85845762845804,178.7109375,4,2.887743293446508
VisualCogB_Task-2,3,2039,2.0,V3,18,V3,0.15,229.40407895076325,0.9809540386932384,61.77655761504796,20.018927791062982,65.625,5,1.1986381798814734
VisualCogB_Task-2,3,2039,2.0,V4,18,V3,0.15,229.76467499719442,0.9824959822789904,65.05993338850287,21.567366624761505,65.625,5,1.2138214139998873
VisualCogB_Task-2,3,2039,2.0,V5,18,V3,0.15,271.3153942173782,1.1601708781050413,47.70126755967472,21.12485207687742,65.625,5,1.3524904074487378
VisualCogB_Task-2,3,2053,0.0,预处理,18,V3,0.15,1.1152928859305201e-14,4.7691002957894044e-17,1.2150818817390729e-14,1.924386576016938e-15,0.0,5,8.189890464742665e-17
VisualCogB_Task-2,3,2053,0.0,V3,18,V3,0.15,219.31580336451694,0.9378155961466142,42.15708689662245,19.839264702741797,62.5,5,1.1127841030006946
VisualCogB_Task-2,3,2053,0.0,V4,18,V3,0.15,219.45943612131364,0.9384297837125581,42.55978767504834,19.984738468330665,62.5,5,1.114881344211217
VisualCogB_Task-2,3,2053,0.0,V5,18,V3,0.15,250.28506519345822,1.0702431563076897,53.1848626411488,24.358450667186627,125.0,4,1.2881140576860561
VisualCogB_Task-2,3,2053,0.5,预处理,18,V3,0.15,84.88097568146843,0.362959265082771,75.29651600270782,36.798931399102024,25.78125,5,0.6813026504565415
VisualCogB_Task-2,3,2053,0.5,V3,18,V3,0.15,223.2372408532048,0.95458404228587,49.340094157232855,19.76380219331486,53.90625,5,1.1445874811843681
VisualCogB_Task-2,3,2053,0.5,V4,18,V3,0.15,223.57635204808653,0.956034114567526,49.06776212219384,19.913877311702276,53.90625,5,1.1460970301271776
VisualCogB_Task-2,3,2053,0.5,V5,18,V3,0.15,255.15132463326512,1.0910517525307422,56.04652637994492,22.35512801616041,53.90625,5,1.3064746279327557
VisualCogB_Task-2,3,2053,1.0,预处理,18,V3,0.15,169.2947508765133,0.723920735679355,150.7023826891181,72.53648266125545,26.5625,5,1.3563027393144744
VisualCogB_Task-2,3,2053,1.0,V3,18,V3,0.15,216.50336821049666,0.925789351297275,51.27255616805191,20.06663579442138,89.84375,5,1.121219433247712
VisualCogB_Task-2,3,2053,1.0,V4,18,V3,0.15,215.91541321896506,0.9232751988630606,48.240368169667775,18.61000150469395,89.84375,5,1.1059936070093925
VisualCogB_Task-2,3,2053,1.0,V5,18,V3,0.15,255.9143740264555,1.094314625568554,49.33018134168904,20.26049883978848,89.84375,5,1.2864207933084428
VisualCogB_Task-2,3,2053,2.0,预处理,18,V3,0.15,338.50871879092466,1.4474960355962165,299.865005922322,140.0218005997003,37.109375,4,2.687368693551699
VisualCogB_Task-2,3,2053,2.0,V3,18,V3,0.15,217.5608614011508,0.9303112945033739,56.98650322939305,21.84212822274671,71.09375,5,1.1455502491310978
VisualCogB_Task-2,3,2053,2.0,V4,18,V3,0.15,217.48159766941924,0.9299723551169445,52.70972646704238,19.208230298129553,71.09375,5,1.1248045517354863
VisualCogB_Task-2,3,2053,2.0,V5,18,V3,0.15,290.16975456070554,1.2407939472778184,56.84362270116726,22.58199537301346,71.09375,5,1.4588911599476084
VisualCogB_Task-2,4,2027,0.0,预处理,18,V3,0.15,2.1259791646382316e-14,1.0707043598803299e-16,1.4826093793020138e-14,3.265906064105669e-15,0.0,5,1.608527198601983e-16
VisualCogB_Task-2,4,2027,0.0,V3,18,V3,0.15,170.74520449243806,0.8599220440141105,52.18234228040262,16.857264692992718,115.234375,4,1.0762227409424667
VisualCogB_Task-2,4,2027,0.0,V4,18,V3,0.15,70.65975516122029,0.3558628851006129,26.311114760312428,8.54504171108628,0.0,4,0.4651533543840325
VisualCogB_Task-2,4,2027,0.0,V5,18,V3,0.15,199.17294697912507,1.0030923456253706,62.87351588642591,20.159976598374367,173.828125,4,1.2629483665505161
VisualCogB_Task-2,4,2027,0.5,预处理,18,V3,0.15,50.6170266877387,0.254921929905005,42.87625362358222,15.679701607401489,97.65625,5,0.4418580080131942
VisualCogB_Task-2,4,2027,0.5,V3,18,V3,0.15,175.20219675852243,0.882368741190757,49.72579949561243,16.725355865055707,142.1875,5,1.0918191786417097
VisualCogB_Task-2,4,2027,0.5,V4,18,V3,0.15,78.59287195596694,0.3958163469259103,54.0186233069041,16.95192703616456,98.4375,5,0.6172178108425237
VisualCogB_Task-2,4,2027,0.5,V5,18,V3,0.15,203.19476906588233,1.0233474004000338,60.76083727109354,19.486408684323113,142.1875,5,1.2744911101450436
VisualCogB_Task-2,4,2027,1.0,预处理,18,V3,0.15,100.82431739669748,0.5077803113699474,84.8595619367578,31.30908036173818,100.0,5,0.879150462272637
VisualCogB_Task-2,4,2027,1.0,V3,18,V3,0.15,179.52453692326455,0.9041372915898047,41.250757937555775,13.06565651738547,139.0625,5,1.0738150531781052
VisualCogB_Task-2,4,2027,1.0,V4,18,V3,0.15,102.89713470839098,0.5182196165606138,74.0353846633814,22.27871157040099,96.09375,5,0.8168533907725929
VisualCogB_Task-2,4,2027,1.0,V5,18,V3,0.15,207.58563935702284,1.0454610882601554,51.96619750097459,14.554910428525304,139.0625,5,1.2496221820788878
VisualCogB_Task-2,4,2027,2.0,预处理,18,V3,0.15,202.2265798356528,1.0184713204871232,169.6941789599001,60.50099965044924,110.15625,5,1.7504861742576927
VisualCogB_Task-2,4,2027,2.0,V3,18,V3,0.15,185.28567545033113,0.9331520450803658,56.68201813859308,16.988613626080006,173.4375,5,1.161445085101428
VisualCogB_Task-2,4,2027,2.0,V4,18,V3,0.15,151.43022041198353,0.7626462192555882,130.3719545174399,38.66764742391964,110.9375,5,1.285682994905266
VisualCogB_Task-2,4,2027,2.0,V5,18,V3,0.15,223.3317484090762,1.1247630301305667,77.80668190996212,20.47557487937188,173.4375,5,1.4238123582063078
VisualCogB_Task-2,4,2039,0.0,预处理,18,V3,0.15,2.1259791646382316e-14,1.0707043598803299e-16,1.4826093793020138e-14,3.265906064105669e-15,0.0,5,1.608527198601983e-16
VisualCogB_Task-2,4,2039,0.0,V3,18,V3,0.15,170.74520449243806,0.8599220440141105,52.18234228040262,16.857264692992718,115.234375,4,1.0762227409424667
VisualCogB_Task-2,4,2039,0.0,V4,18,V3,0.15,70.65975516122029,0.3558628851006129,26.311114760312428,8.54504171108628,0.0,4,0.4651533543840325
VisualCogB_Task-2,4,2039,0.0,V5,18,V3,0.15,199.17294697912507,1.0030923456253706,62.87351588642591,20.159976598374367,173.828125,4,1.2629483665505161
VisualCogB_Task-2,4,2039,0.5,预处理,18,V3,0.15,52.23946153522406,0.26309297924414543,32.33161863605549,5.844177712120051,64.84375,5,0.3739416153270815
VisualCogB_Task-2,4,2039,0.5,V3,18,V3,0.15,168.06541163805042,0.8464258351119068,54.333761074076214,17.153738556975792,111.328125,4,1.0696372422878146
VisualCogB_Task-2,4,2039,0.5,V4,18,V3,0.15,88.77794584864466,0.44711131351815836,35.83907101202322,12.128402995467859,106.25,5,0.5984413890620772
VisualCogB_Task-2,4,2039,0.5,V5,18,V3,0.15,201.11545228240277,1.01287536199686,69.16899634609817,21.593930277981425,142.578125,4,1.2958061135029741
VisualCogB_Task-2,4,2039,1.0,预处理,18,V3,0.15,102.56773051587719,0.5165606421409497,62.51234909653116,12.125646777538293,64.84375,5,0.7350439932747869
VisualCogB_Task-2,4,2039,1.0,V3,18,V3,0.15,177.278406369146,0.8928251309762063,45.16155394136666,13.855587397823669,125.9765625,4,1.0763291597853848
VisualCogB_Task-2,4,2039,1.0,V4,18,V3,0.15,113.35808531298721,0.5709039777581983,47.78801380760596,14.570298015767014,111.71875,5,0.7646212994618572
VisualCogB_Task-2,4,2039,1.0,V5,18,V3,0.15,220.2700934259761,1.1093436535281038,63.96094715101504,18.62176828805922,125.9765625,4,1.3641911227988548
VisualCogB_Task-2,4,2039,2.0,预处理,18,V3,0.15,202.27303291214992,1.0187052715641731,119.26792996832991,22.39409528987701,65.625,5,1.4318222165878958
VisualCogB_Task-2,4,2039,2.0,V3,18,V3,0.15,185.77947371912433,0.9356389554325103,44.60078791120292,12.734779958481681,183.59375,4,1.112086185409751
VisualCogB_Task-2,4,2039,2.0,V4,18,V3,0.15,161.40568696571898,0.8128855428979835,86.76275854652397,22.42091836788134,71.09375,5,1.1442848724229475
VisualCogB_Task-2,4,2039,2.0,V5,18,V3,0.15,252.80291255129248,1.273188303824109,84.9535819775786,16.55634551182582,205.078125,2,1.5704961875510641
VisualCogB_Task-2,4,2053,0.0,预处理,18,V3,0.15,2.1259791646382316e-14,1.0707043598803299e-16,1.4826093793020138e-14,3.265906064105669e-15,0.0,5,1.608527198601983e-16
VisualCogB_Task-2,4,2053,0.0,V3,18,V3,0.15,170.74520449243806,0.8599220440141105,52.18234228040262,16.857264692992718,115.234375,4,1.0762227409424667
VisualCogB_Task-2,4,2053,0.0,V4,18,V3,0.15,70.65975516122029,0.3558628851006129,26.311114760312428,8.54504171108628,0.0,4,0.4651533543840325
VisualCogB_Task-2,4,2053,0.0,V5,18,V3,0.15,199.17294697912507,1.0030923456253706,62.87351588642591,20.159976598374367,173.828125,4,1.2629483665505161
VisualCogB_Task-2,4,2053,0.5,预处理,18,V3,0.15,46.93557662761216,0.2363810867226122,40.08366971756482,11.914809224114427,28.90625,5,0.39732395350053756
VisualCogB_Task-2,4,2053,0.5,V3,18,V3,0.15,174.71744743523587,0.8799274039353175,60.70044656776772,21.23950742927263,142.96875,5,1.1397481515625798
VisualCogB_Task-2,4,2053,0.5,V4,18,V3,0.15,75.85836932005954,0.382044603801285,50.65668890999969,16.139379556871525,84.9609375,4,0.5908880093827326
VisualCogB_Task-2,4,2053,0.5,V5,18,V3,0.15,205.46403106245586,1.0347760576223424,79.82884036161765,26.66005536317579,185.9375,5,1.3700642975417605
VisualCogB_Task-2,4,2053,1.0,预处理,18,V3,0.15,93.25290480623913,0.4696484961297163,78.6973366566654,18.7022764126024,81.0546875,4,0.7620097791711145
VisualCogB_Task-2,4,2053,1.0,V3,18,V3,0.15,178.09358904898934,0.8969306258179477,71.05676482723302,23.747146354960382,153.125,5,1.1954592668431152
VisualCogB_Task-2,4,2053,1.0,V4,18,V3,0.15,97.97095199771486,0.4934099411243752,71.12363213949017,19.658827091330128,133.7890625,4,0.7715170099583267
VisualCogB_Task-2,4,2053,1.0,V5,18,V3,0.15,212.73157105878767,1.0713774829284144,99.16718052337113,26.98726682636529,180.98958333333334,3,1.4570103804074481
VisualCogB_Task-2,4,2053,2.0,预处理,18,V3,0.15,186.07853992739925,0.9371451390227306,155.12523757579896,24.961431836836592,108.07291666666667,3,1.4534857966470782
VisualCogB_Task-2,4,2053,2.0,V3,18,V3,0.15,188.8458567610777,0.9510821439015811,79.90376197725683,23.011650187941765,129.6875,5,1.2681846276208255
VisualCogB_Task-2,4,2053,2.0,V4,18,V3,0.15,150.1075950883985,0.7559850970583177,128.91499821904344,23.88231440867015,158.85416666666666,3,1.2008898499279848
VisualCogB_Task-2,4,2053,2.0,V5,18,V3,0.15,234.6239236396803,1.1816336780326964,127.14602251514961,30.109169588945665,123.046875,4,1.6534441319819742
VisualCogB_Task-2,5,2027,0.0,预处理,18,V3,0.15,1.3358991204567832e-14,5.778943825322084e-17,1.4101116743087056e-14,4.736951571734001e-15,0.0,3,1.0878083180944558e-16
VisualCogB_Task-2,5,2027,0.0,V3,18,V3,0.15,212.12553451303435,0.9176303278409886,207.11246215824346,73.67455072463865,0.0,3,1.6843100242926488
VisualCogB_Task-2,5,2027,0.0,V4,18,V3,0.15,212.2126611000456,0.9180072272971825,208.4949487364221,73.9106508716677,0.0,3,1.6886985033225137
VisualCogB_Task-2,5,2027,0.0,V5,18,V3,0.15,244.45713141490205,1.0574930460789975,239.34744295836637,83.4769051688602,0.0,2,1.9362989689967387
VisualCogB_Task-2,5,2027,0.5,预处理,18,V3,0.15,74.3141170972782,0.3214742053177893,82.87424116626885,22.73745325670585,65.10416666666667,3,0.5990859288045244
VisualCogB_Task-2,5,2027,0.5,V3,18,V3,0.15,213.53276438830855,0.9237178401942746,233.2708875190226,81.04542138746687,23.4375,2,1.7788622126487168
VisualCogB_Task-2,5,2027,0.5,V4,18,V3,0.15,213.10999673416154,0.9218889966183889,234.4698346024629,81.54813159072211,23.4375,2,1.7818012874357219
VisualCogB_Task-2,5,2027,0.5,V5,18,V3,0.15,250.82848528976587,1.085054780023022,265.77799755468476,86.17560276239048,234.375,1,2.0327027027058455
VisualCogB_Task-2,5,2027,1.0,预处理,18,V3,0.15,146.82020713146105,0.6351270963819114,162.6492718529075,50.254018931559465,132.8125,3,1.204321014838795
VisualCogB_Task-2,5,2027,1.0,V3,18,V3,0.15,217.89159113679344,0.9425736164561771,235.69095688316514,81.33055634952272,121.09375,2,1.8041859184499267
VisualCogB_Task-2,5,2027,1.0,V4,18,V3,0.15,217.66593914949937,0.9415974722708296,237.91502164960642,82.06960894686416,121.09375,2,1.8112173520485273
VisualCogB_Task-2,5,2027,1.0,V5,18,V3,0.15,261.6073884187608,1.1316830581071868,270.16073536025107,86.30742852871852,222.65625,1,2.089380850037241
VisualCogB_Task-2,5,2027,2.0,预处理,18,V3,0.15,293.0798214639765,1.2678291336823564,325.7321963374,81.41936563233075,191.40625,1,2.324579565680696
VisualCogB_Task-2,5,2027,2.0,V3,18,V3,0.15,217.05328795468057,0.9389472146389781,216.29641468111336,75.94589010772061,22.135416666666668,3,1.73531681428599
VisualCogB_Task-2,5,2027,2.0,V4,18,V3,0.15,216.12529689559858,0.9349328335238815,218.4811667939321,76.50590575301071,22.135416666666668,3,1.7384504869987039
VisualCogB_Task-2,5,2027,2.0,V5,18,V3,0.15,278.3289202787695,1.2040184551536959,252.7614224203348,79.37071873787933,19.53125,1,2.094075149885923
VisualCogB_Task-2,5,2039,0.0,预处理,18,V3,0.15,1.3358991204567832e-14,5.778943825322084e-17,1.4101116743087056e-14,4.736951571734001e-15,0.0,3,1.0878083180944558e-16
VisualCogB_Task-2,5,2039,0.0,V3,18,V3,0.15,212.12553451303435,0.9176303278409886,207.11246215824346,73.67455072463865,0.0,3,1.6843100242926488
VisualCogB_Task-2,5,2039,0.0,V4,18,V3,0.15,212.2126611000456,0.9180072272971825,208.4949487364221,73.9106508716677,0.0,3,1.6886985033225137
VisualCogB_Task-2,5,2039,0.0,V5,18,V3,0.15,244.45713141490205,1.0574930460789975,239.34744295836637,83.4769051688602,0.0,2,1.9362989689967387
VisualCogB_Task-2,5,2039,0.5,预处理,18,V3,0.15,68.6854392345227,0.29712520120393393,25.247136027178556,7.0119152723086104,0.0,3,0.3820660123435169
VisualCogB_Task-2,5,2039,0.5,V3,18,V3,0.15,211.9520148514694,0.9168797020179624,219.29380478193642,78.40734030163146,190.10416666666666,3,1.730380428227308
VisualCogB_Task-2,5,2039,0.5,V4,18,V3,0.15,212.27758978211958,0.9182881012049589,221.74334323442685,79.3294694866117,190.10416666666666,3,1.7410760596065846
VisualCogB_Task-2,5,2039,0.5,V5,18,V3,0.15,236.37145837248593,1.0225153673108083,245.10119818533147,88.57790500645392,190.10416666666666,3,1.9358326578378862
VisualCogB_Task-2,5,2039,1.0,预处理,18,V3,0.15,136.55939060693177,0.5907400005382403,50.46111801190472,14.549723257235357,0.0,3,0.7628248631106573
VisualCogB_Task-2,5,2039,1.0,V3,18,V3,0.15,215.2201408132871,0.9310172338556684,209.22783167849093,74.3249337004586,88.54166666666667,3,1.70508583216729
VisualCogB_Task-2,5,2039,1.0,V4,18,V3,0.15,214.85729384553218,0.9294476001821863,209.01476891766083,74.28188918376047,88.54166666666667,3,1.7028691506038864
VisualCogB_Task-2,5,2039,1.0,V5,18,V3,0.15,231.80918781628134,1.0027795168588578,224.91962123147027,81.53317940236026,126.30208333333333,3,1.8419705715228598
VisualCogB_Task-2,5,2039,2.0,预处理,18,V3,0.15,273.0914727356702,1.1813618677840652,101.66102838392406,31.55086582826186,0.0,3,1.5377341118398888
VisualCogB_Task-2,5,2039,2.0,V3,18,V3,0.15,218.90280017474583,0.9469479888444057,205.8354155668654,72.71621141155104,190.10416666666666,3,1.706719843849384
VisualCogB_Task-2,5,2039,2.0,V4,18,V3,0.15,218.18742124469242,0.9438533430082858,205.03348531609137,72.3633255993959,190.10416666666666,3,1.7003641267586975
VisualCogB_Task-2,5,2039,2.0,V5,18,V3,0.15,231.220359778231,1.0002323154253363,207.5535247151591,74.1372478795311,127.60416666666667,3,1.7698675784132214
VisualCogB_Task-2,5,2053,0.0,预处理,18,V3,0.15,1.3358991204567832e-14,5.778943825322084e-17,1.4101116743087056e-14,4.736951571734001e-15,0.0,3,1.0878083180944558e-16
VisualCogB_Task-2,5,2053,0.0,V3,18,V3,0.15,212.12553451303435,0.9176303278409886,207.11246215824346,73.67455072463865,0.0,3,1.6843100242926488
VisualCogB_Task-2,5,2053,0.0,V4,18,V3,0.15,212.2126611000456,0.9180072272971825,208.4949487364221,73.9106508716677,0.0,3,1.6886985033225137
VisualCogB_Task-2,5,2053,0.0,V5,18,V3,0.15,244.45713141490205,1.0574930460789975,239.34744295836637,83.4769051688602,0.0,2,1.9362989689967387
VisualCogB_Task-2,5,2053,0.5,预处理,18,V3,0.15,67.51052358003038,0.2920426530812276,54.02422231034684,16.782959169175466,0.0,3,0.48149502067010946
VisualCogB_Task-2,5,2053,0.5,V3,18,V3,0.15,214.49469334951135,0.9278790327166865,196.99544388662923,69.97375932701605,145.83333333333334,3,1.6566670164209834
VisualCogB_Task-2,5,2053,0.5,V4,18,V3,0.15,214.57562102584626,0.9282291164081058,197.16231681733555,69.91630905233485,145.83333333333334,3,1.657129513343183
VisualCogB_Task-2,5,2053,0.5,V5,18,V3,0.15,250.845272270862,1.0851273985458323,225.31602451531927,78.30848148106463,93.75,2,1.9112261832036594
VisualCogB_Task-2,5,2053,1.0,预处理,18,V3,0.15,134.89331299486506,0.5835327430579987,107.98578267311616,36.80367854632688,7.8125,3,0.9763081172237589
VisualCogB_Task-2,5,2053,1.0,V3,18,V3,0.15,218.00064423670975,0.9430453674505023,204.78809236757644,76.0115803222917,101.5625,3,1.7148073050940427
VisualCogB_Task-2,5,2053,1.0,V4,18,V3,0.15,218.13467611679027,0.9436251737352185,203.98383509710226,75.6220872530353,101.5625,3,1.7119626481905434
VisualCogB_Task-2,5,2053,1.0,V5,18,V3,0.15,260.94066963092064,1.1287989103723655,228.5926331893055,83.67844680363233,60.546875,2,1.985214652392559
VisualCogB_Task-2,5,2053,2.0,预处理,18,V3,0.15,269.710598872684,1.1667366016726417,216.05429889921572,85.88206464161595,11.71875,3,2.0055652514455176
VisualCogB_Task-2,5,2053,2.0,V3,18,V3,0.15,218.0618123951627,0.9433099737715822,201.4260989382386,72.55641607445968,121.09375,3,1.6928534779828464
VisualCogB_Task-2,5,2053,2.0,V4,18,V3,0.15,218.12649063975536,0.9435897643160162,199.1736116382614,71.78555770284312,121.09375,3,1.6849266263895024
VisualCogB_Task-2,5,2053,2.0,V5,18,V3,0.15,279.7612834498254,1.2102146912139171,218.56326699008042,80.25824488700191,121.09375,3,2.030142104186292
