dataset,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,11,0,1,M0,encoding,2,205,61273.4557434548,60821.29146857975,71713.88384156859,0.9443631490084112
A1,11,0,1,M0,maintenance,0,362,68.56214777665663,68.90146990328765,136.70966225137252,0.027842486942189243
A1,11,0,1,M0,maintenance,1,362,115113.56416250576,115586.3811584274,130593.5494483163,2.048778048064799
A1,11,0,1,M0,maintenance,2,362,104899.73444907824,105565.85784331388,123216.15258195082,1.6167432104571573
A1,12,0,1,M0,encoding,0,205,122.58373676576257,123.73191074864357,147.26479996768686,0.049780180477186645
A1,12,0,1,M0,encoding,1,205,187.65009493693663,189.78539463921547,718.047628203212,0.003339774925927395
A1,12,0,1,M0,encoding,2,205,6491.7582718896865,6377.441160927999,10027.159161862455,0.10005274241281895
A1,12,0,1,M0,maintenance,0,363,125.41294487623827,124.75638819792219,391.3773815907888,0.050929097079526156
A1,12,0,1,M0,maintenance,1,363,253.75457789402748,267.39848182962896,969.1387474765071,0.004516294952446339
A1,12,0,1,M0,maintenance,2,363,59633.50264456157,60048.00950349264,73510.42954078004,0.9190877462437753
A1,13,0,-1,M0,encoding,0,205,99.6706456200591,100.18392112741631,92.41112620304395,0.040475375104000164
A1,13,0,-1,M0,encoding,1,205,780.135383452238,786.9305720338309,1906.760173072437,0.013884760321374513
A1,13,0,-1,M0,encoding,2,205,391.33802935859165,390.6918125197713,1494.9490692960148,0.00603140804199382
A1,13,0,-1,M0,maintenance,0,362,102.87241863675975,104.83340062829073,69.8628407956147,0.041775587047472744
A1,13,0,-1,M0,maintenance,1,362,6432.67738162348,6399.892366580029,10477.020022615565,0.11448805625676017
A1,13,0,-1,M0,maintenance,2,362,4630.212529634482,4644.245591363102,8911.651896142837,0.07136209361801663
A1,16,0,-1,M0,encoding,0,205,88.80943555621626,91.3625242234381,113.0497830702246,0.03606473294669774
A1,16,0,-1,M0,encoding,1,205,27830.808874118124,27757.75037387818,22583.870435904817,0.4953295530028617
A1,16,0,-1,M0,encoding,2,205,7752.115022322962,7768.824925130387,4890.246870507546,0.11947770311189486
A1,16,0,-1,M0,maintenance,0,362,507.2628121640275,507.2047754204073,585.1545350729733,0.20599497947384537
A1,16,0,-1,M0,maintenance,1,362,140215.8935196019,140380.0986785255,123976.54728758772,2.4955464347121676
A1,16,0,-1,M0,maintenance,2,362,75590.8438896421,75533.90634625364,61898.82971878245,1.165026625407054
