iteration,model,n,BA,AUC
7975,lateral_3windows,275,0.5387566137566138,0.5725925925925925
7976,all_9windows,275,0.47328042328042325,0.45216931216931217
7976,early_lateral,275,0.4391534391534392,0.4265079365079365
7976,lateral_3windows,275,0.4797619047619048,0.45264550264550274
7977,all_9windows,275,0.4715608465608465,0.4219047619047619
7977,early_lateral,275,0.4458994708994709,0.42746031746031743
7977,lateral_3windows,275,0.5085978835978836,0.4894179894179894
7978,all_9windows,275,0.46084656084656084,0.4391534391534392
7978,early_lateral,275,0.5207671957671958,0.5197883597883598
7978,lateral_3windows,275,0.4575396825396826,0.4396825396825397
7979,all_9windows,275,0.5392857142857143,0.5310052910052909
7979,early_lateral,275,0.5156084656084656,0.5250264550264551
7979,lateral_3windows,275,0.5157407407407407,0.521058201058201
7980,all_9windows,275,0.5167989417989418,0.5181481481481481
7980,early_lateral,275,0.5156084656084656,0.5257671957671958
7980,lateral_3windows,275,0.4939153439153439,0.5212169312169312
7981,all_9windows,275,0.514021164021164,0.5233862433862434
7981,early_lateral,275,0.5374338624338625,0.521005291005291
7981,lateral_3windows,275,0.5121693121693122,0.5176190476190476
7982,all_9windows,275,0.5226190476190476,0.5043386243386243
7982,early_lateral,275,0.5097883597883598,0.504021164021164
7982,lateral_3windows,275,0.5096560846560847,0.5027513227513227
7983,all_9windows,275,0.4613756613756614,0.44031746031746033
7983,early_lateral,275,0.5083333333333333,0.5007936507936508
7983,lateral_3windows,275,0.46838624338624335,0.48915343915343923
7984,all_9windows,275,0.4734126984126984,0.472962962962963
7984,early_lateral,275,0.5461640211640211,0.5317989417989418
7984,lateral_3windows,275,0.5567460317460318,0.5348677248677248
7985,all_9windows,275,0.49007936507936506,0.4840211640211641
7985,early_lateral,275,0.4989417989417989,0.5086772486772486
7985,lateral_3windows,275,0.5351851851851852,0.521058201058201
7986,all_9windows,275,0.49589947089947095,0.49396825396825395
7986,early_lateral,275,0.49497354497354495,0.4923809523809524
7986,lateral_3windows,275,0.47328042328042325,0.4625396825396825
7987,all_9windows,275,0.4099206349206349,0.3824867724867725
7987,early_lateral,275,0.501058201058201,0.48714285714285716
7987,lateral_3windows,275,0.4642857142857143,0.4563492063492064
7988,all_9windows,275,0.4899470899470899,0.48629629629629634
7988,early_lateral,275,0.49523809523809526,0.4987830687830689
7988,lateral_3windows,275,0.48796296296296293,0.47444444444444445
7989,all_9windows,275,0.4673280423280423,0.4570899470899471
7989,early_lateral,275,0.4981481481481481,0.49206349206349204
7989,lateral_3windows,275,0.4726190476190476,0.478941798941799
7990,all_9windows,275,0.5612433862433863,0.5363492063492064
7990,early_lateral,275,0.5374338624338625,0.5215343915343915
7990,lateral_3windows,275,0.5231481481481481,0.5276719576719577
7991,all_9windows,275,0.4899470899470899,0.4497354497354497
7991,early_lateral,275,0.4916666666666667,0.49788359788359793
7991,lateral_3windows,275,0.42619047619047623,0.42497354497354495
7992,all_9windows,275,0.5238095238095237,0.5386772486772486
7992,early_lateral,275,0.5665343915343914,0.5723280423280424
7992,lateral_3windows,275,0.5521164021164021,0.5565079365079366
7993,all_9windows,275,0.44007936507936507,0.47465608465608466
7993,early_lateral,275,0.5083333333333333,0.5104232804232804
7993,lateral_3windows,275,0.5047619047619047,0.5063492063492063
7994,all_9windows,275,0.4625661375661375,0.4721693121693122
7994,early_lateral,275,0.5170634920634921,0.5295238095238095
7994,lateral_3windows,275,0.5095238095238095,0.5314285714285715
7995,all_9windows,275,0.5103174603174603,0.5022222222222222
7995,early_lateral,275,0.5170634920634921,0.4979365079365079
7995,lateral_3windows,275,0.5242063492063492,0.5262962962962963
7996,all_9windows,275,0.4973544973544973,0.4932275132275132
7996,early_lateral,275,0.4916666666666667,0.4828571428571428
7996,lateral_3windows,275,0.47328042328042325,0.4806878306878307
7997,all_9windows,275,0.4541005291005291,0.44587301587301587
7997,early_lateral,275,0.4003968253968254,0.37322751322751324
7997,lateral_3windows,275,0.428968253968254,0.38751322751322753
7998,all_9windows,275,0.4865079365079365,0.5084126984126984
7998,early_lateral,275,0.5156084656084656,0.541005291005291
7998,lateral_3windows,275,0.533994708994709,0.5416402116402117
7999,all_9windows,275,0.40820105820105823,0.3851851851851852
7999,early_lateral,275,0.5156084656084656,0.4984126984126984
7999,lateral_3windows,275,0.4977513227513228,0.48243386243386244
8000,all_9windows,275,0.5224867724867726,0.49037037037037035
8000,early_lateral,275,0.428042328042328,0.3807407407407407
8000,lateral_3windows,275,0.4357142857142857,0.3688359788359788
8001,all_9windows,275,0.5003968253968254,0.5
8001,early_lateral,275,0.47605820105820107,0.4426455026455027
8001,lateral_3windows,275,0.47658730158730156,0.4783597883597884
8002,all_9windows,275,0.5228835978835978,0.5614814814814815
8002,early_lateral,275,0.5447089947089947,0.5564550264550265
8002,lateral_3windows,275,0.533994708994709,0.5542328042328043
8003,all_9windows,275,0.4826719576719577,0.4603703703703704
8003,early_lateral,275,0.4809523809523809,0.47455026455026456
8003,lateral_3windows,275,0.48783068783068784,0.5184656084656085
8004,all_9windows,275,0.5321428571428571,0.5025396825396826
8004,early_lateral,275,0.5044973544973546,0.4831746031746032
8004,lateral_3windows,275,0.5047619047619047,0.4807936507936508
8005,all_9windows,275,0.47394179894179894,0.4392592592592593
8005,early_lateral,275,0.5083333333333333,0.48751322751322745
8005,lateral_3windows,275,0.49404761904761907,0.4738624338624339
8006,all_9windows,275,0.39920634920634923,0.3512698412698413
8006,early_lateral,275,0.4324074074074074,0.4105291005291005
8006,lateral_3windows,275,0.39894179894179893,0.385978835978836
8007,all_9windows,275,0.48478835978835977,0.47793650793650794
8007,early_lateral,275,0.4675925925925926,0.44285714285714284
8007,lateral_3windows,275,0.4842592592592593,0.48830687830687836
8008,all_9windows,275,0.5280423280423281,0.5087301587301587
8008,early_lateral,275,0.5313492063492063,0.49481481481481476
8008,lateral_3windows,275,0.5240740740740741,0.4982010582010582
8009,all_9windows,275,0.4744708994708995,0.4344973544973545
8009,early_lateral,275,0.5301587301587302,0.4856613756613757
8009,lateral_3windows,275,0.5194444444444445,0.4808994708994709
8010,all_9windows,275,0.5091269841269841,0.5362433862433862
8010,early_lateral,275,0.567989417989418,0.5497354497354497
8010,lateral_3windows,275,0.5678571428571428,0.5742328042328042
8011,all_9windows,275,0.500925925925926,0.4797883597883598
8011,early_lateral,275,0.5156084656084656,0.497037037037037
8011,lateral_3windows,275,0.523015873015873,0.5025925925925926
8012,all_9windows,275,0.537962962962963,0.531058201058201
8012,early_lateral,275,0.567989417989418,0.5621693121693121
8012,lateral_3windows,275,0.5714285714285714,0.5648148148148148
8013,all_9windows,275,0.4785714285714286,0.4622222222222222
8013,early_lateral,275,0.5301587301587302,0.528994708994709
8013,lateral_3windows,275,0.5521164021164021,0.5298412698412698
8014,all_9windows,275,0.4925925925925926,0.461005291005291
8014,early_lateral,275,0.4876984126984127,0.4661904761904762
8014,lateral_3windows,275,0.44642857142857145,0.4445502645502646
8015,all_9windows,275,0.4751322751322751,0.49370370370370364
8015,early_lateral,275,0.4665343915343915,0.43232804232804234
8015,lateral_3windows,275,0.4279100529100529,0.4426455026455027
8016,all_9windows,275,0.453042328042328,0.463968253968254
8016,early_lateral,275,0.47923280423280423,0.4835978835978836
8016,lateral_3windows,275,0.44656084656084655,0.4724867724867725
8017,all_9windows,275,0.4808201058201058,0.43121693121693117
8017,early_lateral,275,0.5006613756613757,0.4517989417989418
8017,lateral_3windows,275,0.45291005291005293,0.4194179894179894
8018,all_9windows,275,0.5261904761904762,0.5050264550264549
8018,early_lateral,275,0.49523809523809526,0.511957671957672
8018,lateral_3windows,275,0.5023809523809524,0.5101587301587301
8019,all_9windows,275,0.514021164021164,0.4936507936507937
8019,early_lateral,275,0.5386243386243386,0.4677248677248677
8019,lateral_3windows,275,0.45886243386243386,0.3826455026455026
8020,all_9windows,275,0.5005291005291005,0.4911111111111111
8020,early_lateral,275,0.5374338624338625,0.5363492063492064
8020,lateral_3windows,275,0.5593915343915343,0.5441269841269841
8021,all_9windows,275,0.4908730158730159,0.46730158730158733
8021,early_lateral,275,0.5644179894179895,0.5568253968253969
8021,lateral_3windows,275,0.5313492063492063,0.541005291005291
8022,all_9windows,275,0.5686507936507936,0.55994708994709
8022,early_lateral,275,0.4989417989417989,0.4787830687830688
8022,lateral_3windows,275,0.4804232804232804,0.44920634920634916
8023,all_9windows,275,0.48174603174603176,0.4614814814814815
8023,early_lateral,275,0.505026455026455,0.4658730158730159
8023,lateral_3windows,275,0.4794973544973545,0.4524867724867725
8024,all_9windows,275,0.4638888888888889,0.3976719576719576
8024,early_lateral,275,0.5170634920634921,0.5076719576719577
8024,lateral_3windows,275,0.46296296296296297,0.4388359788359788
8025,all_9windows,275,0.4560846560846561,0.4266666666666667
8025,early_lateral,275,0.4538359788359788,0.4242857142857143
8025,lateral_3windows,275,0.5111111111111111,0.4784126984126985
8026,all_9windows,275,0.46746031746031746,0.4022222222222222
8026,early_lateral,275,0.4477513227513228,0.4273015873015873
8026,lateral_3windows,275,0.4503968253968254,0.40793650793650793
8027,all_9windows,275,0.5260582010582011,0.5226984126984127
8027,early_lateral,275,0.5134920634920634,0.5207936507936508
8027,lateral_3windows,275,0.5314814814814814,0.5544973544973544
8028,all_9windows,275,0.5060846560846561,0.48629629629629634
8028,early_lateral,275,0.42486772486772484,0.38507936507936513
8028,lateral_3windows,275,0.5058201058201058,0.5107407407407408
8029,all_9windows,275,0.5085978835978836,0.48910052910052915
8029,early_lateral,275,0.5243386243386243,0.5251851851851852
8029,lateral_3windows,275,0.5568783068783069,0.5415343915343915
8030,all_9windows,275,0.5206349206349207,0.5285714285714287
8030,early_lateral,275,0.5025132275132276,0.5377248677248677
8030,lateral_3windows,275,0.5242063492063492,0.5515343915343915
8031,all_9windows,275,0.5589947089947089,0.5504232804232805
8031,early_lateral,275,0.5461640211640211,0.5451322751322751
8031,lateral_3windows,275,0.5568783068783069,0.5488359788359789
8032,all_9windows,275,0.5275132275132275,0.5157142857142857
8032,early_lateral,275,0.5374338624338625,0.5512169312169313
8032,lateral_3windows,275,0.5265873015873016,0.5368253968253969
8033,all_9windows,275,0.47843915343915344,0.4697883597883598
8033,early_lateral,275,0.46997354497354493,0.4829100529100529
8033,lateral_3windows,275,0.5096560846560847,0.5084126984126984
8034,all_9windows,275,0.5027777777777778,0.5053968253968255
8034,early_lateral,275,0.49523809523809526,0.5191005291005291
8034,lateral_3windows,275,0.5095238095238095,0.53015873015873
8035,all_9windows,275,0.5234126984126983,0.5293121693121694
8035,early_lateral,275,0.5083333333333333,0.54005291005291
8035,lateral_3windows,275,0.4976190476190476,0.5307407407407407
8036,all_9windows,275,0.47605820105820107,0.4855026455026455
8036,early_lateral,275,0.47923280423280423,0.4966137566137566
8036,lateral_3windows,275,0.4832010582010582,0.5042857142857142
8037,all_9windows,275,0.5080687830687831,0.5144444444444445
8037,early_lateral,275,0.5100529100529101,0.49211640211640206
8037,lateral_3windows,275,0.44246031746031744,0.4322222222222222
8038,all_9windows,275,0.40595238095238095,0.3808994708994709
8038,early_lateral,275,0.44312169312169314,0.38645502645502644
8038,lateral_3windows,275,0.4170634920634921,0.3721164021164021
8039,all_9windows,275,0.49933862433862436,0.4705291005291006
8039,early_lateral,275,0.4908730158730159,0.4687301587301587
8039,lateral_3windows,275,0.47645502645502646,0.482962962962963
8040,all_9windows,275,0.4662698412698413,0.4735449735449736
8040,early_lateral,275,0.5243386243386243,0.5361375661375661
8040,lateral_3windows,275,0.5205026455026456,0.523015873015873
8041,all_9windows,275,0.5908730158730159,0.565026455026455
8041,early_lateral,275,0.4298941798941799,0.3973015873015874
8041,lateral_3windows,275,0.43293650793650795,0.39904761904761904
8042,all_9windows,275,0.5613756613756614,0.5384126984126985
8042,early_lateral,275,0.5063492063492063,0.4707936507936508
8042,lateral_3windows,275,0.4771164021164021,0.4599470899470899
8043,all_9windows,275,0.49616402116402114,0.48058201058201055
8043,early_lateral,275,0.45939153439153435,0.454074074074074
8043,lateral_3windows,275,0.42592592592592593,0.40095238095238095
8044,all_9windows,275,0.5285714285714286,0.4900529100529101
8044,early_lateral,275,0.5195767195767196,0.48412698412698413
8044,lateral_3windows,275,0.49034391534391536,0.47550264550264554
8045,all_9windows,275,0.5432539682539683,0.5391005291005291
8045,early_lateral,275,0.5301587301587302,0.5583068783068783
8045,lateral_3windows,275,0.5338624338624338,0.5453439153439152
8046,all_9windows,275,0.5055555555555555,0.5258201058201059
8046,early_lateral,275,0.49523809523809526,0.5086772486772486
8046,lateral_3windows,275,0.5242063492063492,0.5435449735449736
8047,all_9windows,275,0.4814814814814815,0.4811640211640211
8047,early_lateral,275,0.43373015873015874,0.40153439153439147
8047,lateral_3windows,275,0.4256613756613757,0.38761904761904764
8048,all_9windows,275,0.4477513227513228,0.41174603174603175
8048,early_lateral,275,0.4552910052910053,0.43555555555555553
8048,lateral_3windows,275,0.45515873015873015,0.42000000000000004
8049,all_9windows,275,0.48134920634920636,0.46137566137566144
8049,early_lateral,275,0.4293650793650794,0.38275132275132273
8049,lateral_3windows,275,0.513095238095238,0.4787301587301588
8050,all_9windows,275,0.5587301587301587,0.5285714285714286
8050,early_lateral,275,0.5461640211640211,0.5228042328042328
8050,lateral_3windows,275,0.5567460317460318,0.5115343915343915
8051,all_9windows,275,0.5076719576719577,0.5202645502645503
8051,early_lateral,275,0.5243386243386243,0.5387301587301587
8051,lateral_3windows,275,0.5133597883597883,0.5281481481481481
8052,all_9windows,275,0.5332010582010582,0.5655026455026455
8052,early_lateral,275,0.5097883597883598,0.5466666666666666
8052,lateral_3windows,275,0.5169312169312169,0.5322222222222223
8053,all_9windows,275,0.426058201058201,0.4253968253968254
8053,early_lateral,275,0.4876984126984127,0.4876719576719577
8053,lateral_3windows,275,0.47658730158730156,0.49349206349206354
8054,all_9windows,275,0.4845238095238095,0.5071428571428571
8054,early_lateral,275,0.5461640211640211,0.5613756613756614
8054,lateral_3windows,275,0.5458994708994709,0.5674603174603174
8055,all_9windows,275,0.4533068783068783,0.4222222222222223
8055,early_lateral,275,0.442989417989418,0.4152910052910053
8055,lateral_3windows,275,0.4324074074074074,0.3952380952380953
8056,all_9windows,275,0.5366402116402116,0.5122222222222222
8056,early_lateral,275,0.49523809523809526,0.5385185185185185
8056,lateral_3windows,275,0.5021164021164021,0.5251322751322751
8057,all_9windows,275,0.49722222222222223,0.4897354497354497
8057,early_lateral,275,0.48664021164021165,0.45735449735449735
8057,lateral_3windows,275,0.5120370370370371,0.5007407407407407
8058,all_9windows,275,0.5387566137566138,0.5324867724867726
8058,early_lateral,275,0.5388888888888889,0.548941798941799
8058,lateral_3windows,275,0.5060846560846561,0.532063492063492
8059,all_9windows,275,0.5646825396825397,0.563068783068783
8059,early_lateral,275,0.5374338624338625,0.5741798941798941
8059,lateral_3windows,275,0.523015873015873,0.5521693121693122
8060,all_9windows,275,0.5417989417989417,0.5184656084656085
8060,early_lateral,275,0.5243386243386243,0.5515873015873016
8060,lateral_3windows,275,0.5242063492063492,0.5492592592592592
8061,all_9windows,275,0.46097883597883593,0.4939153439153439
8061,early_lateral,275,0.5123015873015873,0.4795238095238096
8061,lateral_3windows,275,0.516005291005291,0.48417989417989427
8062,all_9windows,275,0.5436507936507937,0.5458730158730158
8062,early_lateral,275,0.5167989417989418,0.4723280423280424
8062,lateral_3windows,275,0.5351851851851852,0.49751322751322746
8063,all_9windows,275,0.5218253968253969,0.5293121693121694
8063,early_lateral,275,0.4613756613756614,0.46412698412698405
8063,lateral_3windows,275,0.4793650793650793,0.45465608465608465
8064,all_9windows,275,0.5363756613756614,0.5187301587301587
8064,early_lateral,275,0.4613756613756614,0.4891005291005291
8064,lateral_3windows,275,0.4794973544973545,0.47063492063492063
8065,all_9windows,275,0.5435185185185185,0.5411640211640212
8065,early_lateral,275,0.4809523809523809,0.41238095238095235
8065,lateral_3windows,275,0.4771164021164021,0.44396825396825396
8066,all_9windows,275,0.5427248677248677,0.5608994708994709
8066,early_lateral,275,0.5170634920634921,0.5473544973544973
8066,lateral_3windows,275,0.5351851851851852,0.5708994708994709
8067,all_9windows,275,0.45939153439153435,0.4388888888888889
8067,early_lateral,275,0.4481481481481482,0.45338624338624334
8067,lateral_3windows,275,0.4661375661375661,0.45444444444444443
8068,all_9windows,275,0.5174603174603174,0.48867724867724877
8068,early_lateral,275,0.46084656084656084,0.4410582010582011
8068,lateral_3windows,275,0.5013227513227514,0.499047619047619
8069,all_9windows,275,0.4917989417989418,0.47354497354497355
8069,early_lateral,275,0.5228835978835978,0.5326984126984127
8069,lateral_3windows,275,0.5084656084656085,0.520899470899471
8070,all_9windows,275,0.4369047619047619,0.43862433862433864
8070,early_lateral,275,0.47923280423280423,0.467989417989418
8070,lateral_3windows,275,0.48677248677248675,0.4672486772486773
8071,all_9windows,275,0.5183862433862434,0.5440211640211641
8071,early_lateral,275,0.5461640211640211,0.5453439153439154
8071,lateral_3windows,275,0.5498677248677248,0.5248148148148148
8072,all_9windows,275,0.49126984126984125,0.5208994708994709
8072,early_lateral,275,0.501058201058201,0.516084656084656
8072,lateral_3windows,275,0.4976190476190476,0.5115343915343915
8073,all_9windows,275,0.4564814814814815,0.3808994708994709
8073,early_lateral,275,0.5374338624338625,0.5066137566137566
8073,lateral_3windows,275,0.48293650793650794,0.4434391534391535
8074,all_9windows,275,0.49312169312169307,0.5027513227513227
8074,early_lateral,275,0.5207671957671958,0.5376719576719576
8074,lateral_3windows,275,0.5424603174603174,0.5322222222222223
8075,all_9windows,275,0.5392857142857143,0.5323280423280423
8075,early_lateral,275,0.5447089947089947,0.5155555555555555
8075,lateral_3windows,275,0.5085978835978836,0.5117460317460317
8076,all_9windows,275,0.5223544973544973,0.48941798941798936
8076,early_lateral,275,0.5062169312169312,0.5015873015873016
8076,lateral_3windows,275,0.5023809523809524,0.4971428571428571
8077,all_9windows,275,0.4111111111111111,0.391005291005291
8077,early_lateral,275,0.44166666666666665,0.396984126984127
8077,lateral_3windows,275,0.430026455026455,0.3876719576719576
8078,all_9windows,275,0.5228835978835978,0.5087830687830688
8078,early_lateral,275,0.5243386243386243,0.5451851851851852
8078,lateral_3windows,275,0.5424603174603174,0.5416402116402117
8079,all_9windows,275,0.5134920634920634,0.5222751322751322
8079,early_lateral,275,0.5228835978835978,0.5185185185185185
8079,lateral_3windows,275,0.5521164021164021,0.5169312169312169
8080,all_9windows,275,0.5406084656084655,0.56005291005291
8080,early_lateral,275,0.5534391534391534,0.5816931216931217
8080,lateral_3windows,275,0.5386243386243386,0.5861904761904763
8081,all_9windows,275,0.5294973544973545,0.5608465608465608
8081,early_lateral,275,0.4693121693121693,0.4301058201058201
8081,lateral_3windows,275,0.50489417989418,0.5025925925925926
8082,all_9windows,275,0.5285714285714286,0.5225396825396825
8082,early_lateral,275,0.4575396825396826,0.44280423280423287
8082,lateral_3windows,275,0.4394179894179894,0.4321693121693122
8083,all_9windows,275,0.4485449735449735,0.4621693121693122
8083,early_lateral,275,0.49417989417989416,0.495026455026455
8083,lateral_3windows,275,0.5047619047619047,0.5012698412698413
8084,all_9windows,275,0.5134920634920634,0.5477248677248677
8084,early_lateral,275,0.5062169312169312,0.5292592592592592
8084,lateral_3windows,275,0.5316137566137566,0.5716931216931216
8085,all_9windows,275,0.4932539682539683,0.501005291005291
8085,early_lateral,275,0.446957671957672,0.4355026455026455
8085,lateral_3windows,275,0.4895502645502645,0.4538095238095238
8086,all_9windows,275,0.4708994708994709,0.4340740740740741
8086,early_lateral,275,0.49378306878306877,0.49793650793650795
8086,lateral_3windows,275,0.4933862433862434,0.4873015873015873
8087,all_9windows,275,0.5087301587301587,0.5354497354497355
8087,early_lateral,275,0.5388888888888889,0.5462962962962963
8087,lateral_3windows,275,0.5277777777777778,0.5495238095238095
8088,all_9windows,275,0.503968253968254,0.4895238095238096
8088,early_lateral,275,0.5301587301587302,0.5168783068783069
8088,lateral_3windows,275,0.5302910052910053,0.526984126984127
8089,all_9windows,275,0.5444444444444444,0.5424338624338625
8089,early_lateral,275,0.5228835978835978,0.5096296296296297
8089,lateral_3windows,275,0.5449735449735449,0.5034391534391534
8090,all_9windows,275,0.4891534391534391,0.49492063492063487
8090,early_lateral,275,0.44007936507936507,0.4126455026455026
8090,lateral_3windows,275,0.5205026455026456,0.4933333333333334
8091,all_9windows,275,0.4973544973544973,0.5105291005291006
8091,early_lateral,275,0.4771164021164021,0.4722751322751323
8091,lateral_3windows,275,0.4841269841269841,0.4854497354497354
8092,all_9windows,275,0.5082010582010582,0.49269841269841275
8092,early_lateral,275,0.5156084656084656,0.525079365079365
8092,lateral_3windows,275,0.4976190476190476,0.5346560846560846
8093,all_9windows,275,0.46984126984126984,0.4555026455026455
8093,early_lateral,275,0.5534391534391534,0.5532275132275133
8093,lateral_3windows,275,0.5461640211640211,0.5276190476190477
8094,all_9windows,275,0.5096560846560847,0.5048148148148147
8094,early_lateral,275,0.551984126984127,0.5256084656084655
8094,lateral_3windows,275,0.5228835978835978,0.5137566137566137
8095,all_9windows,275,0.5080687830687831,0.5061375661375661
8095,early_lateral,275,0.46494708994709,0.4606349206349206
8095,lateral_3windows,275,0.4759259259259259,0.4523280423280423
8096,all_9windows,275,0.5076719576719577,0.5357142857142858
8096,early_lateral,275,0.46150793650793653,0.44026455026455025
8096,lateral_3windows,275,0.4832010582010582,0.482962962962963
8097,all_9windows,275,0.4898148148148148,0.4867195767195767
8097,early_lateral,275,0.5228835978835978,0.5268253968253969
8097,lateral_3windows,275,0.49034391534391536,0.4857671957671958
8098,all_9windows,275,0.47473544973544973,0.48354497354497356
8098,early_lateral,275,0.4902116402116402,0.4579365079365079
8098,lateral_3windows,275,0.5044973544973546,0.456031746031746
8099,all_9windows,275,0.5171957671957672,0.5215873015873016
8099,early_lateral,275,0.4720899470899471,0.45428571428571424
8099,lateral_3windows,275,0.50489417989418,0.4897883597883598
8100,all_9windows,275,0.5042328042328043,0.47449735449735453
8100,early_lateral,275,0.49722222222222223,0.4623809523809524
8100,lateral_3windows,275,0.4974867724867725,0.5104761904761905
8101,all_9windows,275,0.5334656084656084,0.5237037037037037
8101,early_lateral,275,0.5243386243386243,0.5414285714285715
8101,lateral_3windows,275,0.5059523809523809,0.5091534391534391
8102,all_9windows,275,0.4642857142857143,0.5011111111111112
8102,early_lateral,275,0.5388888888888889,0.5422751322751322
8102,lateral_3windows,275,0.5279100529100529,0.5312169312169313
8103,all_9windows,275,0.5214285714285714,0.5007936507936508
8103,early_lateral,275,0.4989417989417989,0.5002116402116402
8103,lateral_3windows,275,0.5167989417989418,0.5080952380952382
8104,all_9windows,275,0.442989417989418,0.44560846560846556
8104,early_lateral,275,0.5498677248677248,0.5364550264550265
8104,lateral_3windows,275,0.5314814814814814,0.5103174603174603
8105,all_9windows,275,0.5178571428571428,0.5417460317460319
8105,early_lateral,275,0.4447089947089947,0.44216931216931216
8105,lateral_3windows,275,0.46984126984126984,0.47158730158730156
8106,all_9windows,275,0.5585978835978835,0.5577248677248677
8106,early_lateral,275,0.5062169312169312,0.503068783068783
8106,lateral_3windows,275,0.5169312169312169,0.5238624338624339
8107,all_9windows,275,0.566931216931217,0.5516402116402116
8107,early_lateral,275,0.5607142857142857,0.5597354497354496
8107,lateral_3windows,275,0.5677248677248676,0.5813227513227514
8108,all_9windows,275,0.4955026455026455,0.5126455026455026
8108,early_lateral,275,0.5027777777777778,0.4768253968253968
8108,lateral_3windows,275,0.5171957671957672,0.5270370370370371
8109,all_9windows,275,0.40621693121693125,0.39322751322751326
8109,early_lateral,275,0.4755291005291006,0.44746031746031745
8109,lateral_3windows,275,0.48664021164021165,0.4455555555555556
8110,all_9windows,275,0.4470899470899471,0.41444444444444445
8110,early_lateral,275,0.5156084656084656,0.49534391534391536
8110,lateral_3windows,275,0.48611111111111116,0.47439153439153436
8111,all_9windows,275,0.542989417989418,0.5535449735449736
8111,early_lateral,275,0.5243386243386243,0.5205291005291005
8111,lateral_3windows,275,0.5096560846560847,0.5094179894179893
8112,all_9windows,275,0.4869047619047619,0.47719576719576723
8112,early_lateral,275,0.4736772486772487,0.4835449735449735
8112,lateral_3windows,275,0.48783068783068784,0.503068783068783
8113,all_9windows,275,0.5195767195767196,0.5057142857142857
8113,early_lateral,275,0.5447089947089947,0.5517989417989418
8113,lateral_3windows,275,0.533994708994709,0.5468253968253968
8114,all_9windows,275,0.4935185185185186,0.5245502645502645
8114,early_lateral,275,0.5461640211640211,0.5483068783068783
8114,lateral_3windows,275,0.5314814814814814,0.5365608465608466
8115,all_9windows,275,0.4887566137566138,0.47719576719576723
8115,early_lateral,275,0.4277777777777778,0.42359788359788364
8115,lateral_3windows,275,0.43505291005291,0.3913756613756614
8116,all_9windows,275,0.5272486772486773,0.5229629629629631
8116,early_lateral,275,0.5388888888888889,0.5661904761904761
8116,lateral_3windows,275,0.5314814814814814,0.5336507936507936
8117,all_9windows,275,0.5612433862433863,0.5632275132275132
8117,early_lateral,275,0.5301587301587302,0.5251322751322751
8117,lateral_3windows,275,0.5231481481481481,0.5362433862433863
8118,all_9windows,275,0.44074074074074077,0.40825396825396826
8118,early_lateral,275,0.46124338624338623,0.44333333333333336
8118,lateral_3windows,275,0.4579365079365079,0.44931216931216933
8119,all_9windows,275,0.44947089947089947,0.44317460317460317
8119,early_lateral,275,0.4771164021164021,0.47539682539682543
8119,lateral_3windows,275,0.5242063492063492,0.5212698412698413
8120,all_9windows,275,0.5183862433862434,0.5222751322751322
8120,early_lateral,275,0.5097883597883598,0.5032804232804232
8120,lateral_3windows,275,0.5272486772486773,0.4748677248677249
8121,all_9windows,275,0.5288359788359789,0.5269841269841269
8121,early_lateral,275,0.5027777777777778,0.48037037037037034
8121,lateral_3windows,275,0.48677248677248675,0.4651322751322751
8122,all_9windows,275,0.501058201058201,0.4950793650793651
8122,early_lateral,275,0.5138888888888888,0.4957671957671958
8122,lateral_3windows,275,0.4756613756613757,0.43380952380952376
8123,all_9windows,275,0.42500000000000004,0.40407407407407403
8123,early_lateral,275,0.4257936507936508,0.41126984126984134
8123,lateral_3windows,275,0.48849206349206353,0.45592592592592596
8124,all_9windows,275,0.5395502645502646,0.5312169312169313
8124,early_lateral,275,0.4973544973544973,0.4651322751322751
8124,lateral_3windows,275,0.4756613756613757,0.4851322751322751
8125,all_9windows,275,0.49470899470899465,0.5178835978835978
8125,early_lateral,275,0.5097883597883598,0.5302116402116401
8125,lateral_3windows,275,0.5242063492063492,0.5552910052910052
8126,all_9windows,275,0.46878306878306875,0.4542857142857143
8126,early_lateral,275,0.4084656084656085,0.3684656084656085
8126,lateral_3windows,275,0.41574074074074074,0.406031746031746
8127,all_9windows,275,0.5119047619047619,0.4880952380952381
8127,early_lateral,275,0.5243386243386243,0.5186243386243387
8127,lateral_3windows,275,0.5059523809523809,0.5027513227513227
8128,all_9windows,275,0.4656084656084656,0.45550264550264546
8128,early_lateral,275,0.49523809523809526,0.4902645502645503
8128,lateral_3windows,275,0.4951058201058201,0.5155026455026455
8129,all_9windows,275,0.4650793650793651,0.49830687830687836
8129,early_lateral,275,0.48796296296296293,0.501005291005291
8129,lateral_3windows,275,0.5059523809523809,0.5136507936507937
8130,all_9windows,275,0.5027777777777778,0.5091534391534391
8130,early_lateral,275,0.4989417989417989,0.5119047619047619
8130,lateral_3windows,275,0.4624338624338624,0.4674074074074073
8131,all_9windows,275,0.4316137566137566,0.4113756613756614
8131,early_lateral,275,0.44126984126984126,0.4303703703703704
8131,lateral_3windows,275,0.4974867724867725,0.47624338624338625
8132,all_9windows,275,0.4974867724867725,0.47878306878306875
8132,early_lateral,275,0.4809523809523809,0.4703703703703703
8132,lateral_3windows,275,0.4802910052910053,0.456984126984127
8133,all_9windows,275,0.5535714285714286,0.5725396825396826
8133,early_lateral,275,0.5447089947089947,0.5478835978835979
