dataset,origin,held_block,method,alpha,gate,level,weight,contrast_normalized,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
B2,semisynthetic,0,shrink,0.15,0.0,1.0,0.25,0.2610460224754035,122.04119371491382,0.4716312567510246,67.54931472713349,13.673532364502265,149.73958333333334,3,0.6549959770624711
B2,semisynthetic,0,shrink,0.25,0.0,1.0,0.25,0.24780088948509368,113.97889416004871,0.440474297730723,64.12195104435807,12.330942840198517,148.4375,3,0.6120279806268818
B2,semisynthetic,0,gated,0.0,0.0,1.0,0.25,0.2963719738278747,147.48541228063075,0.5699610781327238,76.69039944206466,15.91179026390454,149.73958333333334,3,0.7796385779603615
B2,semisynthetic,0,gated,0.0,1.0,1.0,0.25,0.2963719738278747,147.48541228063075,0.5699610781327238,76.69039944206466,15.91179026390454,149.73958333333334,3,0.7796385779603615
B2,semisynthetic,0,gated,0.0,2.0,1.0,0.25,0.2963719738278747,147.48541228063075,0.5699610781327238,76.69039944206466,15.91179026390454,149.73958333333334,3,0.7796385779603615
B2,semisynthetic,0,gated,0.05,0.0,1.0,0.25,0.28166209831794586,138.094531008464,0.5336697817140915,72.88401311602607,15.29531694745514,148.4375,3,0.733609967179816
B2,semisynthetic,0,gated,0.05,1.0,1.0,0.25,0.2934444074910607,144.21054535637114,0.5573052726938741,75.93285064666539,16.135067061900845,149.73958333333334,3,0.7663818481439514
B2,semisynthetic,0,gated,0.05,2.0,1.0,0.25,0.29682149299560473,146.72044671423694,0.5670048494982157,76.80671882302643,16.26076612873848,149.73958333333334,3,0.7782557348998236
B2,semisynthetic,0,gated,0.1,0.0,1.0,0.25,0.2679400807356345,129.92556271357753,0.5021005986702373,69.33324886545739,14.73580933296799,148.4375,3,0.6930175441231191
B2,semisynthetic,0,gated,0.1,1.0,1.0,0.25,0.29097642483133007,141.3482081522535,0.5462436987143806,75.29422556499436,16.396921961354384,149.73958333333334,3,0.7550982276669594
B2,semisynthetic,0,gated,0.1,2.0,1.0,0.25,0.2976463973563475,146.06690851833332,0.5644792347341645,77.02017438061436,16.6429607129357,149.73958333333334,3,0.7776195728811288
B2,semisynthetic,0,gated,0.15,0.0,1.0,0.25,0.2553652180268113,123.22176711751895,0.4761936123017098,66.07932700633836,14.230055914533352,148.4375,3,0.658868629618547
B2,semisynthetic,0,gated,0.15,1.0,1.0,0.25,0.28897980107640664,138.9239018426996,0.5368749061229604,74.777571202158,16.71890569446505,149.73958333333334,3,0.745975437417546
B2,semisynthetic,0,gated,0.15,2.0,1.0,0.25,0.29884357837478964,145.52629891473694,0.5623900353499678,77.32996173777556,17.083557800286187,149.73958333333334,3,0.777831662510671
B2,semisynthetic,0,gated,0.25,0.0,1.0,0.25,0.23437978888322045,115.18119230676999,0.4451206091004084,60.64905327735272,13.291185644967564,147.13541666666666,3,0.6136746241199477
B2,semisynthetic,0,gated,0.25,1.0,1.0,0.25,0.2864377331695578,135.47922206863993,0.5235628546631913,74.11977552510011,17.43424529222266,149.73958333333334,3,0.7341567998372891
B2,semisynthetic,0,gated,0.25,2.0,1.0,0.25,0.3023357062171324,144.78866113815224,0.5595394156451954,78.2335987304136,18.06199317858118,149.73958333333334,3,0.7805082948084723
B2,semisynthetic,0,shrink,0.0,0.0,2.0,0.25,0.5902103134490599,294.78520233508306,1.1392048145126459,152.72518554511655,35.24438994082009,208.33333333333334,3,1.5705128009148477
B2,semisynthetic,0,shrink,0.05,0.0,2.0,0.25,0.5615387125798612,277.24523316236997,1.071421163333151,145.30600722368953,33.47761577447964,208.33333333333334,3,1.4815656061830247
B2,semisynthetic,0,shrink,0.1,0.0,2.0,0.25,0.5337230841354513,260.34935890445774,1.0061266331208276,138.10832375658563,31.743074915648148,208.33333333333334,3,1.3956600850567993
B2,semisynthetic,0,shrink,0.15,0.0,2.0,0.25,0.5069043583766745,244.23129125452286,0.943837956070565,131.168602822776,30.035872956354865,208.33333333333334,3,1.3133645202990138
B2,semisynthetic,0,shrink,0.25,0.0,2.0,0.25,0.4569537220689717,215.02090653046497,0.8309536910266643,118.24317603107869,26.70435304374074,208.33333333333334,3,1.1626301947667377
B2,semisynthetic,0,gated,0.0,0.0,2.0,0.25,0.5902103134490599,294.78520233508306,1.1392048145126459,152.72518554511655,35.24438994082009,208.33333333333334,3,1.5705128009148477
B2,semisynthetic,0,gated,0.0,1.0,2.0,0.25,0.5902103134490599,294.78520233508306,1.1392048145126459,152.72518554511655,35.24438994082009,208.33333333333334,3,1.5705128009148477
B2,semisynthetic,0,gated,0.0,2.0,2.0,0.25,0.5902103134490599,294.78520233508306,1.1392048145126459,152.72518554511655,35.24438994082009,208.33333333333334,3,1.5705128009148477
B2,semisynthetic,0,gated,0.05,0.0,2.0,0.25,0.5606425479826954,277.49918776874404,1.0724025772845884,145.07411208180142,33.841440542936844,208.33333333333334,3,1.4835049477867934
B2,semisynthetic,0,gated,0.05,1.0,2.0,0.25,0.5747344861876554,286.36249734013086,1.1066550596217528,148.72059847487355,34.991895520318344,208.33333333333334,3,1.529249361366774
B2,semisynthetic,0,gated,0.05,2.0,2.0,0.25,0.5855675560717519,291.47918583464065,1.1264286307546798,151.52380704370287,35.55129569627427,208.33333333333334,3,1.556601283464535
B2,semisynthetic,0,gated,0.1,0.0,2.0,0.25,0.5315498573539713,260.8014053632802,1.0078735780088162,137.54597088698975,32.45754197670076,145.83333333333334,3,1.3990814924469845
B2,semisynthetic,0,gated,0.1,1.0,2.0,0.25,0.5594868809580295,278.2520979961284,1.0753122177588654,144.77506705200676,34.763127781704206,208.33333333333334,3,1.489398638220368
B2,semisynthetic,0,gated,0.1,2.0,2.0,0.25,0.5811304535445557,288.3266906637773,1.114245734028768,150.37564461531585,35.89976828325669,208.33333333333334,3,1.543546516535239
B2,semisynthetic,0,gated,0.15,0.0,2.0,0.25,0.503014678548382,244.8122484623346,0.946083079784111,130.1620936853542,31.08882334242723,145.83333333333334,3,1.317733957297946
B2,semisynthetic,0,gated,0.15,1.0,2.0,0.25,0.5444866712362251,270.48209919484054,1.0452848623384838,140.89355268200083,34.55650851599796,208.33333333333334,3,1.4510726925999322
B2,semisynthetic,0,gated,0.15,2.0,2.0,0.25,0.5769037511065498,285.3328054021084,1.102675789278574,149.28192615703247,36.289292479567,208.33333333333334,3,1.5313685466010358
B2,semisynthetic,0,gated,0.25,0.0,2.0,0.25,0.448041062863843,215.58440413059816,0.8331313416480424,115.93690062418314,28.39676721157166,145.83333333333334,3,1.1668918928223568
B2,semisynthetic,0,gated,0.25,1.0,2.0,0.25,0.5153145059577129,256.0859137940595,0.9896504424650456,133.34484630837338,34.202192645268624,145.83333333333334,3,1.3794829275102978
B2,semisynthetic,0,gated,0.25,2.0,2.0,0.25,0.569100065121391,279.8409583375809,1.081452408434086,147.2626131039371,37.15491757809142,208.33333333333334,3,1.5095885526872845
B2,semisynthetic,1,shrink,0.0,0.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,shrink,0.05,0.0,0.0,0.5,0.015989789253498178,12.84081097245112,0.0496236363500875,4.1375819346447065,0.6363721304917647,0.0,3,0.060077807050178386
B2,semisynthetic,1,shrink,0.1,0.0,0.0,0.5,0.031979578506996335,25.681621944902208,0.09924727270017487,8.275163869289408,1.2727442609835233,0.0,3,0.1201556141003566
B2,semisynthetic,1,shrink,0.15,0.0,0.0,0.5,0.04796936776049455,38.52243291735332,0.14887090905026235,12.412745803934122,1.909116391475287,0.0,3,0.18023342115053498
B2,semisynthetic,1,shrink,0.25,0.0,0.0,0.5,0.0799489462674909,64.20405486225553,0.24811818175043726,20.687909673223533,3.190309272185369,1.3020833333333333,3,0.3004216851539134
B2,semisynthetic,1,gated,0.0,0.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,gated,0.0,1.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,gated,0.0,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,gated,0.05,0.0,0.0,0.5,0.017849306020272338,11.859645316146548,0.045831897040778204,4.618757943871373,0.7470769990532121,0.0,3,0.05764364786787216
B2,semisynthetic,1,gated,0.05,1.0,0.0,0.5,0.0001421378092552194,0.0635822090155364,0.00024571504286539285,0.03678014903640505,0.0,0.0,3,0.0003167839474930026
B2,semisynthetic,1,gated,0.05,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,gated,0.1,0.0,0.0,0.5,0.03569861204054471,23.71929063229309,0.0916637940815564,9.237515887742754,1.494153998106422,0.0,3,0.11528729573574432
B2,semisynthetic,1,gated,0.1,1.0,0.0,0.5,0.00028427561851045185,0.1271644180310728,0.0004914300857307857,0.07356029807281349,0.0,0.0,3,0.0006335678949860117
B2,semisynthetic,1,gated,0.1,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,gated,0.15,0.0,0.0,0.5,0.053547918060817074,35.578935948439636,0.1374956911223346,13.856273831614134,2.2412309971596307,0.0,3,0.1729309436036165
B2,semisynthetic,1,gated,0.15,1.0,0.0,0.5,0.0004264134277656837,0.1907466270466086,0.0007371451285961762,0.11034044710922176,0.0,0.0,3,0.000950351842479018
B2,semisynthetic,1,gated,0.15,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,gated,0.25,0.0,0.0,0.5,0.0892465301013618,59.29822658073272,0.22915948520389096,23.09378971935689,3.7353849952660525,1.3020833333333333,3,0.2882182393393608
B2,semisynthetic,1,gated,0.25,1.0,0.0,0.5,0.000710689046276152,0.31791104507768125,0.001228575214326961,0.1839007451820395,0.0,0.0,3,0.0015839197374650372
B2,semisynthetic,1,gated,0.25,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,1,shrink,0.0,0.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,shrink,0.05,0.0,1.0,0.25,0.43985994183190874,160.8303269635407,0.6215328359265587,113.81992096608869,14.237296932277545,171.875,3,0.8964831982407907
B2,semisynthetic,1,shrink,0.1,0.0,1.0,0.25,0.4015437159073675,150.8222748228518,0.5828564671934816,103.90506082154593,13.229636126343939,171.875,3,0.8347545860652759
B2,semisynthetic,1,shrink,0.15,0.0,1.0,0.25,0.36338233769854117,142.1594751457142,0.5493788603761084,94.03026969236079,12.221852281408138,171.875,3,0.7783016841760096
B2,semisynthetic,1,shrink,0.25,0.0,1.0,0.25,0.2877703930481338,129.9084746808659,0.5020345615388568,74.46461993494219,10.203882940603172,171.875,3,0.6853529198382735
B2,semisynthetic,1,gated,0.0,0.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,gated,0.0,1.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,gated,0.0,2.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,gated,0.05,0.0,1.0,0.25,0.4368044118786223,161.56677704192265,0.6243788657418113,113.02925979257022,14.176255174307741,171.875,3,0.8975655656733746
B2,semisynthetic,1,gated,0.05,1.0,1.0,0.25,0.46947865318329707,170.47342583820242,0.6587988336015332,121.48417739074102,14.646985466407799,173.17708333333334,3,0.95014180321615
B2,semisynthetic,1,gated,0.05,2.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,gated,0.1,0.0,1.0,0.25,0.39604539434971275,152.2428336614553,0.588346252486015,102.48229310477677,13.106742372108547,170.57291666666666,3,0.8370202845806974
B2,semisynthetic,1,gated,0.1,1.0,1.0,0.25,0.4608346560494353,169.0573228596865,0.6533262680921653,119.24742205787368,14.041904960067654,171.875,3,0.9380088903335672
B2,semisynthetic,1,gated,0.1,2.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,gated,0.15,0.0,1.0,0.25,0.356267514277191,144.1825014062016,0.5571968961444475,92.18920947639045,12.03408057178885,170.57291666666666,3,0.7818366597481556
B2,semisynthetic,1,gated,0.15,1.0,1.0,0.25,0.4523716221719415,167.70209099917994,0.648088940546412,117.05749350230228,13.43682445372751,170.57291666666666,3,0.926201697042783
B2,semisynthetic,1,gated,0.15,2.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,gated,0.25,0.0,1.0,0.25,0.281314589028764,132.74030808869836,0.5129782528318595,72.79409021996753,9.888756971149453,169.27083333333334,3,0.6918508969019279
B2,semisynthetic,1,gated,0.25,1.0,1.0,0.25,0.4360303692790671,165.18016649752,0.6383429000010569,112.82896542809857,12.219914029254866,170.57291666666666,3,0.9035822491671183
B2,semisynthetic,1,gated,0.25,2.0,1.0,0.25,0.4782938022620378,171.9488960100753,0.6645008251199431,123.76522068663176,15.24381722155097,173.17708333333334,3,0.9625578405741426
B2,semisynthetic,1,shrink,0.0,0.0,2.0,0.25,0.9394476812488807,343.980831091135,1.3293225568142621,243.09524615084194,27.884362318056976,170.57291666666666,3,1.906806215607041
B2,semisynthetic,1,shrink,0.05,0.0,2.0,0.25,0.8778822179500788,324.09156316174943,1.2524599816143964,227.16432018898632,26.2182470965996,170.57291666666666,3,1.792722164659421
B2,semisynthetic,1,shrink,0.1,0.0,2.0,0.25,0.8163718338353574,304.7473203895339,1.1777036698163577,211.24764673749297,24.553622591435442,170.57291666666666,3,1.6807776776162047
B2,semisynthetic,1,shrink,0.15,0.0,2.0,0.25,0.7549299922934324,286.0586934076169,1.1054810016980638,195.34870963677076,22.89272864992601,169.27083333333334,3,1.5714155223960249
B2,semisynthetic,1,shrink,0.25,0.0,2.0,0.25,0.6323318406708509,251.22907098006493,0.9708810514874605,163.6247207003031,19.595297793852172,169.27083333333334,3,1.3627734920543553
B2,semisynthetic,1,gated,0.0,0.0,2.0,0.25,0.9394476812488807,343.980831091135,1.3293225568142621,243.09524615084194,27.884362318056976,170.57291666666666,3,1.906806215607041
B2,semisynthetic,1,gated,0.0,1.0,2.0,0.25,0.9394476812488807,343.980831091135,1.3293225568142621,243.09524615084194,27.884362318056976,170.57291666666666,3,1.906806215607041
B2,semisynthetic,1,gated,0.0,2.0,2.0,0.25,0.9394476812488807,343.980831091135,1.3293225568142621,243.09524615084194,27.884362318056976,170.57291666666666,3,1.906806215607041
B2,semisynthetic,1,gated,0.05,0.0,2.0,0.25,0.8768918992708987,324.68000910676386,1.2547340457408545,226.9080613595824,26.313570632959284,169.27083333333334,3,1.7948694496454884
B2,semisynthetic,1,gated,0.05,1.0,2.0,0.25,0.9180918091215143,337.2455523127814,1.303293902897423,237.5691151110947,26.74541844167884,170.57291666666666,3,1.8656981484249775
B2,semisynthetic,1,gated,0.05,2.0,2.0,0.25,0.9323222426934329,342.2692044918909,1.3227079328539648,241.25143912024012,27.160221010806367,170.57291666666666,3,1.8938304101087955
B2,semisynthetic,1,gated,0.1,0.0,2.0,0.25,0.8145518664089061,305.92426255891206,1.1822519923750814,210.77670467403337,24.743983793466032,169.27083333333334,3,1.685151672105649
B2,semisynthetic,1,gated,0.1,1.0,2.0,0.25,0.8970478296791236,330.62666759266693,1.277715056740527,232.123690672194,25.624032956750607,169.27083333333334,3,1.8252636901898769
B2,semisynthetic,1,gated,0.1,2.0,2.0,0.25,0.9252558506146041,340.5885143759852,1.3162128637101371,239.42291119251388,26.44719722821097,170.57291666666666,3,1.881046646618446
B2,semisynthetic,1,gated,0.15,0.0,2.0,0.25,0.7524812064057311,287.82017039131495,1.112288273720494,194.7150519887471,23.1759657853963,169.27083333333334,3,1.5780929784948232
B2,semisynthetic,1,gated,0.15,1.0,2.0,0.25,0.8763382121486721,324.13130744219166,1.2526135743838789,226.76478706133804,24.516786820347534,169.27083333333334,3,1.7855284185783136
B2,semisynthetic,1,gated,0.15,2.0,2.0,0.25,0.9182498681899309,338.93922095581456,1.3098391278851391,237.6100151089445,25.74677283771359,170.57291666666666,3,1.8684631119410529
B2,semisynthetic,1,gated,0.25,0.0,2.0,0.25,0.6294664887202963,254.1196420340329,0.9820517358884641,162.88327074877105,20.04490202360124,169.27083333333334,3,1.3742490073125078
B2,semisynthetic,1,gated,0.25,1.0,2.0,0.25,0.8360210598444424,311.5419199111277,1.2039615702345965,216.3321591895351,22.321959866021462,169.27083333333334,3,1.7082358744144692
B2,semisynthetic,1,gated,0.25,2.0,2.0,0.25,0.9044247356608801,335.7366662201449,1.2974627747143717,234.03256842159965,24.362002147740697,169.27083333333334,3,1.8438227114120114
B2,semisynthetic,2,shrink,0.0,0.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,shrink,0.05,0.0,0.0,0.5,0.015515974213360758,12.87644318127703,0.04976133791558215,4.014975656390811,0.6596508262801203,0.0,3,0.060068562199851086
B2,semisynthetic,2,shrink,0.1,0.0,0.0,0.5,0.031031948426721506,25.75288636255403,0.09952267583116418,8.029951312781618,1.319301652560238,0.0,3,0.12013712439970203
B2,semisynthetic,2,shrink,0.15,0.0,0.0,0.5,0.046547922640082284,38.629329543831055,0.1492840137467463,12.044926969172435,1.978952478840359,0.0,3,0.1802056865995531
B2,semisynthetic,2,shrink,0.25,0.0,0.0,0.5,0.07757987106680381,64.38221590638508,0.2488066895779105,20.074878281954057,3.2982541314005984,0.0,3,0.30034281099925514
B2,semisynthetic,2,gated,0.0,0.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,gated,0.0,1.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,gated,0.0,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,gated,0.05,0.0,0.0,0.5,0.009494864499228886,5.9282642644251675,0.022909926069015134,2.4569291815596643,0.1729393922550179,65.10416666666667,3,0.02832568694135285
B2,semisynthetic,2,gated,0.05,1.0,0.0,0.5,0.0018614142948170053,0.6140788314347139,0.002373123059499887,0.4816670211859921,0.0,0.0,3,0.00330383020690839
B2,semisynthetic,2,gated,0.05,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,gated,0.1,0.0,0.0,0.5,0.018989728998457783,11.856528528850331,0.045819852138030255,4.913858363119331,0.34587878451003523,65.10416666666667,3,0.056651373882705684
B2,semisynthetic,2,gated,0.1,1.0,0.0,0.5,0.0037228285896340274,1.2281576628694273,0.004746246118999773,0.9633340423719886,0.0,0.0,3,0.006607660413816787
B2,semisynthetic,2,gated,0.1,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,gated,0.15,0.0,0.0,0.5,0.028484593497686683,17.784792793275493,0.06872977820704536,7.370787544678999,0.5188181767650537,65.10416666666667,3,0.08497706082405852
B2,semisynthetic,2,gated,0.15,1.0,0.0,0.5,0.005584242884451044,1.8422364943041405,0.007119369178499657,1.4450010635579837,0.0,0.0,3,0.009911490620725178
B2,semisynthetic,2,gated,0.15,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,gated,0.25,0.0,0.0,0.5,0.047474322496144486,29.64132132212582,0.11454963034507559,12.284645907798335,0.8646969612750871,65.10416666666667,3,0.1416284347067642
B2,semisynthetic,2,gated,0.25,1.0,0.0,0.5,0.009307071474085089,3.0703941571735673,0.011865615297499427,2.408335105929977,0.0,0.0,3,0.016519151034541976
B2,semisynthetic,2,gated,0.25,2.0,0.0,0.5,3.996170934291625e-17,1.5123485340718857e-14,5.844508874897454e-17,1.0340652026955227e-14,0.0,0.0,3,7.842594342043266e-17
B2,semisynthetic,2,shrink,0.0,0.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,shrink,0.05,0.0,1.0,0.25,0.4810189749841034,116.4159566696138,0.4498923869773093,124.47039729933404,21.097906394883896,39.0625,2,0.7719352633599894
B2,semisynthetic,2,shrink,0.1,0.0,1.0,0.25,0.4441565189290906,110.36902626725248,0.4265238726393253,114.93172047115212,19.652463322711856,39.0625,2,0.724549569956663
B2,semisynthetic,2,shrink,0.15,0.0,1.0,0.25,0.4076397731331368,106.16463102013722,0.4102758816625484,105.48250101478584,18.244529462752826,39.0625,2,0.6846022103362763
B2,semisynthetic,2,shrink,0.25,0.0,1.0,0.25,0.3360933862289218,104.08180679784415,0.4022267551696836,86.96887126952721,15.57745637232636,39.0625,2,0.6304729194809486
B2,semisynthetic,2,gated,0.0,0.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,gated,0.0,1.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,gated,0.0,2.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,gated,0.05,0.0,1.0,0.25,0.5047681287564867,120.81267028299246,0.4668835971083416,130.61582348687523,22.245017869411253,39.0625,2,0.8052340914668362
B2,semisynthetic,2,gated,0.05,1.0,1.0,0.25,0.515247349174267,123.42239071252781,0.47696892722094086,133.3274685500071,22.53883579393405,39.0625,2,0.8216944985334509
B2,semisynthetic,2,gated,0.05,2.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,gated,0.1,0.0,1.0,0.25,0.49163567652609436,117.90086595819871,0.45563085619920607,127.21761752902194,21.935352220125722,39.0625,2,0.7862184137672033
B2,semisynthetic,2,gated,0.1,1.0,1.0,0.25,0.512367030406289,122.8261915622005,0.47466490063792,132.58214572482999,22.519637895800628,39.0625,2,0.8178761218071733
B2,semisynthetic,2,gated,0.1,2.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,gated,0.15,0.0,1.0,0.25,0.47877680758107016,115.32444052480791,0.4456741954350225,123.89020507827584,21.639609962264398,39.0625,2,0.7686894151508885
B2,semisynthetic,2,gated,0.15,1.0,1.0,0.25,0.5095128424793972,122.2478969857444,0.47243006673008875,131.84358462079263,22.50043999766721,39.0625,2,0.8141400031766285
B2,semisynthetic,2,gated,0.15,2.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,gated,0.25,0.0,1.0,0.25,0.4539723260551659,111.2679192190443,0.42999766701672665,117.47169805277788,21.080890147211445,39.0625,2,0.7384514592186433
B2,semisynthetic,2,gated,0.25,1.0,1.0,0.25,0.5038846312630154,121.14603923701219,0.46817190979982004,130.38720613549324,22.46594459759037,39.0625,2,0.8069344322986227
B2,semisynthetic,2,gated,0.25,2.0,1.0,0.25,0.5181533630139681,124.03623625377254,0.4793411487246452,134.07944033489753,22.558033692067454,39.0625,2,0.8255939177162733
B2,semisynthetic,2,shrink,0.0,0.0,2.0,0.25,1.0356941605350856,248.0412949408261,0.9585618109600443,268.0003707684559,43.95184822984937,42.96875,2,1.6462619120493671
B2,semisynthetic,2,shrink,0.05,0.0,2.0,0.25,0.9726314062716429,233.8678115616146,0.9037880286395228,251.6819997972892,41.29481889631294,42.96875,2,1.5496885960374023
B2,semisynthetic,2,shrink,0.1,0.0,2.0,0.25,0.9097000537123038,220.4723342801757,0.8520208704143835,235.3976308575727,38.65488263798196,42.96875,2,1.4562536615910957
B2,semisynthetic,2,shrink,0.15,0.0,2.0,0.25,0.8469293948973069,208.00522755669837,0.8038414235156744,219.15484367500508,36.02413183361588,42.96875,2,1.366522282760823
B2,semisynthetic,2,shrink,0.25,0.0,2.0,0.25,0.7220377104080001,186.58806643444174,0.721074266716759,186.83737098428466,30.807857092809837,41.015625,2,1.2011508590355695
B2,semisynthetic,2,gated,0.0,0.0,2.0,0.25,1.0356941605350856,248.0412949408261,0.9585618109600443,268.0003707684559,43.95184822984937,42.96875,2,1.6462619120493671
B2,semisynthetic,2,gated,0.0,1.0,2.0,0.25,1.0356941605350856,248.0412949408261,0.9585618109600443,268.0003707684559,43.95184822984937,42.96875,2,1.6462619120493671
B2,semisynthetic,2,gated,0.0,2.0,2.0,0.25,1.0356941605350856,248.0412949408261,0.9585618109600443,268.0003707684559,43.95184822984937,42.96875,2,1.6462619120493671
B2,semisynthetic,2,gated,0.05,0.0,2.0,0.25,1.0133840396178797,241.98790636866082,0.9351683388627313,262.2273144883943,43.30262962924531,42.96875,2,1.6092044579138713
B2,semisynthetic,2,gated,0.05,1.0,2.0,0.25,1.0297192024131918,246.62510567243385,0.9530889119812831,266.45426666455114,43.86549275899872,42.96875,2,1.6374678111247472
B2,semisynthetic,2,gated,0.05,2.0,2.0,0.25,1.0356941605350856,248.0412949408261,0.9585618109600443,268.0003707684559,43.95184822984937,42.96875,2,1.6462619120493671
B2,semisynthetic,2,gated,0.1,0.0,2.0,0.25,0.9912962941369454,236.1024905155314,0.9124240015548062,256.51180096722953,42.65811440483434,42.96875,2,1.572925502601268
B2,semisynthetic,2,gated,0.1,1.0,2.0,0.25,1.0237723112110553,245.23651435457862,0.9477226659751725,264.9154252692604,43.782045293869544,42.96875,2,1.6288056346937678
B2,semisynthetic,2,gated,0.1,2.0,2.0,0.25,1.0356941605350856,248.0412949408261,0.9585618109600443,268.0003707684559,43.95184822984937,42.96875,2,1.6462619120493671
B2,semisynthetic,2,gated,0.15,0.0,2.0,0.25,0.9694461239381188,230.3979201138074,0.8903785460336595,250.85776337797247,42.01449646788486,42.96875,2,1.5374676843064161
