iteration,dataset,model,n,BA,AUC,recall_left,recall_right
1349,A2,past_only,70,0.3969722455845248,0.3549201009251472,0.4146341463414634,0.3793103448275862
1349,A2,post_erp,70,0.5765349032800673,0.6282590412111018,0.4634146341463415,0.6896551724137931
1349,A2,post_given_past,70,0.6253153910849454,0.6198486122792262,0.5609756097560976,0.6896551724137931
1349,B1,past_only,69,0.5495798319327732,0.5378151260504203,0.6285714285714286,0.47058823529411764
1349,B1,post_erp,69,0.5214285714285714,0.5100840336134453,0.5428571428571428,0.5
1349,B1,post_given_past,69,0.4630252100840336,0.4722689075630252,0.5142857142857142,0.4117647058823529
1349,B2,past_only,69,0.47128378378378377,0.47297297297297297,0.375,0.5675675675675675
1349,B2,post_erp,69,0.4328547297297297,0.4890202702702703,0.40625,0.4594594594594595
1349,B2,post_given_past,69,0.5223817567567568,0.46875,0.53125,0.5135135135135135
1350,pooled,past_only,275,0.44735449735449734,0.42835978835978833,0.44285714285714284,0.45185185185185184
1350,pooled,post_erp,275,0.4767195767195767,0.44708994708994704,0.45714285714285713,0.4962962962962963
1350,pooled,post_given_past,275,0.4841269841269841,0.48719576719576724,0.45714285714285713,0.5111111111111111
1350,A1,past_only,67,0.43169642857142854,0.4169642857142857,0.40625,0.45714285714285713
1350,A1,post_erp,67,0.3236607142857143,0.25089285714285714,0.21875,0.42857142857142855
1350,A1,post_given_past,67,0.4303571428571429,0.3991071428571429,0.375,0.4857142857142857
1350,A2,past_only,70,0.42640874684608915,0.3523969722455845,0.43902439024390244,0.41379310344827586
1350,A2,post_erp,70,0.5126156433978133,0.4802354920100925,0.43902439024390244,0.5862068965517241
1350,A2,post_given_past,70,0.5248107653490328,0.5147182506307821,0.4634146341463415,0.5862068965517241
1350,B1,past_only,69,0.5071428571428571,0.5428571428571429,0.5142857142857142,0.5
1350,B1,post_erp,69,0.5210084033613445,0.4915966386554622,0.5714285714285714,0.47058823529411764
1350,B1,post_given_past,69,0.5508403361344538,0.5109243697478991,0.5428571428571428,0.5588235294117647
1350,B2,past_only,69,0.41934121621621623,0.38682432432432434,0.40625,0.43243243243243246
1350,B2,post_erp,69,0.5536317567567568,0.5371621621621622,0.59375,0.5135135135135135
1350,B2,post_given_past,69,0.43496621621621623,0.5236486486486487,0.4375,0.43243243243243246
1351,pooled,past_only,275,0.5197089947089947,0.5487830687830688,0.5357142857142857,0.5037037037037037
1351,pooled,post_erp,275,0.5414021164021163,0.5480952380952381,0.5642857142857143,0.5185185185185185
1351,pooled,post_given_past,275,0.5165343915343915,0.5075132275132275,0.5071428571428571,0.5259259259259259
1351,A1,past_only,67,0.5526785714285714,0.5357142857142857,0.5625,0.5428571428571428
1351,A1,post_erp,67,0.5071428571428571,0.4803571428571428,0.5,0.5142857142857142
1351,A1,post_given_past,67,0.4642857142857143,0.4517857142857143,0.5,0.42857142857142855
1351,A2,past_only,70,0.54121110176619,0.5937762825904122,0.6341463414634146,0.4482758620689655
1351,A2,post_erp,70,0.531959629941127,0.5197645079899075,0.5121951219512195,0.5517241379310345
1351,A2,post_given_past,70,0.5542472666105971,0.48612279226240535,0.4878048780487805,0.6206896551724138
1351,B1,past_only,69,0.5369747899159664,0.5647058823529412,0.4857142857142857,0.5882352941176471
1351,B1,post_erp,69,0.5340336134453781,0.5504201680672269,0.6857142857142857,0.38235294117647056
1351,B1,post_given_past,69,0.47731092436974787,0.4495798319327732,0.5428571428571428,0.4117647058823529
1351,B2,past_only,69,0.43496621621621623,0.4560810810810811,0.4375,0.43243243243243246
1351,B2,post_erp,69,0.5920608108108107,0.6258445945945946,0.5625,0.6216216216216216
1351,B2,post_given_past,69,0.5743243243243243,0.6055743243243243,0.5,0.6486486486486487
1352,pooled,past_only,275,0.48703703703703705,0.47375661375661376,0.5,0.4740740740740741
1352,pooled,post_erp,275,0.5492063492063493,0.583015873015873,0.5428571428571428,0.5555555555555556
1352,pooled,post_given_past,275,0.585978835978836,0.6082010582010583,0.5571428571428572,0.6148148148148148
1352,A1,past_only,67,0.4513392857142857,0.4669642857142858,0.53125,0.37142857142857144
1352,A1,post_erp,67,0.5553571428571429,0.6035714285714286,0.625,0.4857142857142857
1352,A1,post_given_past,67,0.5955357142857143,0.592857142857143,0.5625,0.6285714285714286
1352,A2,past_only,70,0.5441547518923465,0.5063078216989066,0.5365853658536586,0.5517241379310345
1352,A2,post_erp,70,0.45079899074852814,0.5121951219512195,0.4878048780487805,0.41379310344827586
1352,A2,post_given_past,70,0.44365012615643395,0.5037846930193439,0.43902439024390244,0.4482758620689655
1352,B1,past_only,69,0.47815126050420165,0.48571428571428565,0.4857142857142857,0.47058823529411764
1352,B1,post_erp,69,0.6529411764705882,0.6831932773109244,0.6,0.7058823529411765
1352,B1,post_given_past,69,0.6663865546218488,0.726890756302521,0.6857142857142857,0.6470588235294118
1352,B2,past_only,69,0.47550675675675674,0.45945945945945943,0.4375,0.5135135135135135
1352,B2,post_erp,69,0.5316722972972974,0.5734797297297297,0.46875,0.5945945945945946
1352,B2,post_given_past,69,0.6326013513513513,0.6309121621621622,0.5625,0.7027027027027027
1353,pooled,past_only,275,0.5017195767195767,0.48783068783068784,0.5071428571428571,0.4962962962962963
1353,pooled,post_erp,275,0.4873015873015873,0.49624338624338626,0.4857142857142857,0.4888888888888889
1353,pooled,post_given_past,275,0.5100529100529101,0.5346031746031746,0.45714285714285713,0.562962962962963
1353,A1,past_only,67,0.4589285714285714,0.47321428571428575,0.375,0.5428571428571428
1353,A1,post_erp,67,0.5852678571428571,0.5517857142857143,0.65625,0.5142857142857142
1353,A1,post_given_past,67,0.5669642857142857,0.6258928571428571,0.5625,0.5714285714285714
1353,A2,past_only,70,0.5197645079899075,0.47434819175777965,0.4878048780487805,0.5517241379310345
1353,A2,post_erp,70,0.45374264087468463,0.5079899074852817,0.3902439024390244,0.5172413793103449
1353,A2,post_given_past,70,0.48107653490328006,0.4238856181665265,0.34146341463414637,0.6206896551724138
1353,B1,past_only,69,0.5365546218487395,0.5630252100840336,0.5142857142857142,0.5588235294117647
1353,B1,post_erp,69,0.43445378151260505,0.42352941176470593,0.45714285714285713,0.4117647058823529
1353,B1,post_given_past,69,0.5071428571428571,0.5092436974789916,0.5142857142857142,0.5
1353,B2,past_only,69,0.5038006756756757,0.45016891891891897,0.65625,0.35135135135135137
1353,B2,post_erp,69,0.49113175675675674,0.504222972972973,0.46875,0.5135135135135135
1353,B2,post_given_past,69,0.5025337837837838,0.5532094594594594,0.4375,0.5675675675675675
1354,pooled,past_only,275,0.4468253968253968,0.44047619047619047,0.4714285714285714,0.4222222222222222
1354,pooled,post_erp,275,0.48703703703703705,0.5274074074074074,0.5,0.4740740740740741
1354,pooled,post_given_past,275,0.501984126984127,0.5324867724867726,0.4928571428571429,0.5111111111111111
1354,A1,past_only,67,0.44732142857142854,0.3875,0.4375,0.45714285714285713
1354,A1,post_erp,67,0.465625,0.48214285714285715,0.53125,0.4
1354,A1,post_given_past,67,0.5084821428571429,0.5169642857142858,0.53125,0.4857142857142857
1354,A2,past_only,70,0.6345668629100084,0.6442388561816652,0.6829268292682927,0.5862068965517241
1354,A2,post_erp,70,0.644659377628259,0.6829268292682927,0.6341463414634146,0.6551724137931034
1354,A2,post_given_past,70,0.5613961312026914,0.6307821698906644,0.5365853658536586,0.5862068965517241
1354,B1,past_only,69,0.24663865546218489,0.24789915966386555,0.22857142857142856,0.2647058823529412
1354,B1,post_erp,69,0.580672268907563,0.6285714285714286,0.5142857142857142,0.6470588235294118
1354,B1,post_given_past,69,0.5663865546218487,0.6159663865546219,0.4857142857142857,0.6470588235294118
1354,B2,past_only,69,0.45270270270270274,0.43243243243243246,0.5,0.40540540540540543
1354,B2,post_erp,69,0.2622466216216216,0.23226351351351351,0.28125,0.24324324324324326
1354,B2,post_given_past,69,0.37880067567567566,0.29476351351351354,0.40625,0.35135135135135137
1355,pooled,past_only,275,0.5198412698412698,0.5280952380952382,0.5285714285714286,0.5111111111111111
1355,pooled,post_erp,275,0.5089947089947089,0.5097883597883598,0.5142857142857142,0.5037037037037037
1355,pooled,post_given_past,275,0.49007936507936506,0.4811111111111111,0.5357142857142857,0.4444444444444444
1355,A1,past_only,67,0.5566964285714285,0.5401785714285714,0.65625,0.45714285714285713
1355,A1,post_erp,67,0.534375,0.5017857142857143,0.46875,0.6
1355,A1,post_given_past,67,0.4602678571428571,0.43214285714285716,0.40625,0.5142857142857142
1355,A2,past_only,70,0.5613961312026914,0.5306980656013457,0.5365853658536586,0.5862068965517241
1355,A2,post_erp,70,0.4112699747687132,0.45668629100084107,0.5121951219512195,0.3103448275862069
1355,A2,post_given_past,70,0.46509671993271656,0.4625735912531539,0.5853658536585366,0.3448275862068966
1355,B1,past_only,69,0.5365546218487395,0.561344537815126,0.5142857142857142,0.5588235294117647
1355,B1,post_erp,69,0.5063025210084033,0.5117647058823529,0.5714285714285714,0.4411764705882353
1355,B1,post_given_past,69,0.476890756302521,0.4596638655462185,0.5714285714285714,0.38235294117647056
1355,B2,past_only,69,0.4328547297297297,0.48479729729729726,0.40625,0.4594594594594595
1355,B2,post_erp,69,0.5608108108108107,0.5287162162162162,0.5,0.6216216216216216
1355,B2,post_given_past,69,0.5380067567567568,0.5067567567567568,0.5625,0.5135135135135135
1356,pooled,past_only,275,0.5814814814814815,0.593068783068783,0.6,0.562962962962963
1356,pooled,post_erp,275,0.5558201058201058,0.5858201058201058,0.5857142857142857,0.5259259259259259
1356,pooled,post_given_past,275,0.5593915343915343,0.5658201058201058,0.5928571428571429,0.5259259259259259
1356,A1,past_only,67,0.596875,0.5723214285714285,0.59375,0.6
1356,A1,post_erp,67,0.46294642857142854,0.4750000000000001,0.46875,0.45714285714285713
1356,A1,post_given_past,67,0.4901785714285714,0.43124999999999997,0.4375,0.5428571428571428
1356,A2,past_only,70,0.5756938603868798,0.5887300252312868,0.6341463414634146,0.5172413793103449
1356,A2,post_erp,70,0.5197645079899075,0.5449957947855341,0.4878048780487805,0.5517241379310345
1356,A2,post_given_past,70,0.5542472666105971,0.5609756097560976,0.4878048780487805,0.6206896551724138
1356,B1,past_only,69,0.5932773109243697,0.5840336134453782,0.6571428571428571,0.5294117647058824
1356,B1,post_erp,69,0.5773109243697478,0.565546218487395,0.7428571428571429,0.4117647058823529
1356,B1,post_given_past,69,0.5180672268907563,0.4882352941176471,0.7714285714285715,0.2647058823529412
1356,B2,past_only,69,0.5472972972972974,0.5979729729729729,0.5,0.5945945945945946
1356,B2,post_erp,69,0.6659628378378378,0.7052364864864865,0.65625,0.6756756756756757
1356,B2,post_given_past,69,0.6815878378378378,0.6891891891891893,0.6875,0.6756756756756757
1357,pooled,past_only,275,0.5096560846560847,0.4932804232804233,0.4785714285714286,0.5407407407407407
1357,pooled,post_erp,275,0.5201058201058201,0.5226984126984127,0.5142857142857142,0.5259259259259259
1357,pooled,post_given_past,275,0.5486772486772487,0.5351851851851852,0.5714285714285714,0.5259259259259259
1357,A1,past_only,67,0.4758928571428571,0.45357142857142857,0.4375,0.5142857142857142
1357,A1,post_erp,67,0.4772321428571429,0.46071428571428574,0.46875,0.4857142857142857
1357,A1,post_given_past,67,0.43169642857142854,0.3651785714285714,0.40625,0.45714285714285713
1357,A2,past_only,70,0.43650126156433977,0.36585365853658536,0.3902439024390244,0.4827586206896552
1357,A2,post_erp,70,0.5513036164844407,0.5180824222035323,0.5853658536585366,0.5172413793103449
1357,A2,post_given_past,70,0.5634987384356602,0.5449957947855341,0.6097560975609756,0.5172413793103449
1357,B1,past_only,69,0.5504201680672269,0.5579831932773109,0.5714285714285714,0.5294117647058824
1357,B1,post_erp,69,0.5504201680672269,0.5294117647058824,0.5714285714285714,0.5294117647058824
1357,B1,post_given_past,69,0.592436974789916,0.5621848739495798,0.7142857142857143,0.47058823529411764
1357,B2,past_only,69,0.5764358108108107,0.570945945945946,0.53125,0.6216216216216216
1357,B2,post_erp,69,0.48690878378378377,0.5447635135135136,0.40625,0.5675675675675675
1357,B2,post_given_past,69,0.5899493243243243,0.6199324324324325,0.53125,0.6486486486486487
1358,pooled,past_only,275,0.5123015873015873,0.5131746031746032,0.5357142857142857,0.4888888888888889
1358,pooled,post_erp,275,0.5300264550264551,0.516984126984127,0.5785714285714286,0.48148148148148145
1358,pooled,post_given_past,275,0.44642857142857145,0.4871957671957672,0.4928571428571429,0.4
1358,A1,past_only,67,0.4772321428571429,0.45267857142857143,0.46875,0.4857142857142857
1358,A1,post_erp,67,0.6267857142857143,0.5839285714285715,0.625,0.6285714285714286
1358,A1,post_given_past,67,0.4928571428571429,0.5580357142857143,0.5,0.4857142857142857
1358,A2,past_only,70,0.5857863751051303,0.5668629100084105,0.5853658536585366,0.5862068965517241
1358,A2,post_erp,70,0.4579478553406224,0.4003364171572751,0.5365853658536586,0.3793103448275862
1358,A2,post_given_past,70,0.3107653490328007,0.30193439865433136,0.4146341463414634,0.20689655172413793
1358,B1,past_only,69,0.4928571428571429,0.473109243697479,0.4857142857142857,0.5
1358,B1,post_erp,69,0.5357142857142857,0.5554621848739496,0.5714285714285714,0.5
1358,B1,post_given_past,69,0.49243697478991594,0.5621848739495798,0.5142857142857142,0.47058823529411764
1358,B2,past_only,69,0.49957770270270274,0.5329391891891893,0.59375,0.40540540540540543
1358,B2,post_erp,69,0.49957770270270274,0.5084459459459459,0.59375,0.40540540540540543
1358,B2,post_given_past,69,0.48395270270270274,0.4949324324324324,0.5625,0.40540540540540543
1359,pooled,past_only,275,0.4718253968253968,0.4838624338624338,0.5214285714285715,0.4222222222222222
1359,pooled,post_erp,275,0.5383597883597884,0.5512169312169313,0.5285714285714286,0.5481481481481482
1359,pooled,post_given_past,275,0.5601851851851852,0.5869841269841269,0.55,0.5703703703703704
1359,A1,past_only,67,0.4799107142857143,0.575,0.53125,0.42857142857142855
1359,A1,post_erp,67,0.4303571428571429,0.4589285714285714,0.375,0.4857142857142857
1359,A1,post_given_past,67,0.4486607142857143,0.46964285714285714,0.46875,0.42857142857142855
1359,A2,past_only,70,0.468040370058873,0.42640874684608915,0.4878048780487805,0.4482758620689655
1359,A2,post_erp,70,0.5218671152228764,0.528174936921783,0.5609756097560976,0.4827586206896552
1359,A2,post_given_past,70,0.5857863751051303,0.6148023549201009,0.5853658536585366,0.5862068965517241
1359,B1,past_only,69,0.49201680672268905,0.4689075630252101,0.5428571428571428,0.4411764705882353
1359,B1,post_erp,69,0.5063025210084033,0.4428571428571429,0.5714285714285714,0.4411764705882353
1359,B1,post_given_past,69,0.5067226890756302,0.4504201680672269,0.5428571428571428,0.47058823529411764
1359,B2,past_only,69,0.4548141891891892,0.4695945945945946,0.53125,0.3783783783783784
1359,B2,post_erp,69,0.6752533783783784,0.6917229729729729,0.59375,0.7567567567567568
1359,B2,post_given_past,69,0.6887668918918919,0.7255067567567568,0.59375,0.7837837837837838
1360,pooled,past_only,275,0.5015873015873016,0.5013756613756614,0.5142857142857142,0.4888888888888889
1360,pooled,post_erp,275,0.49523809523809526,0.48904761904761906,0.45714285714285713,0.5333333333333333
1360,pooled,post_given_past,275,0.5023809523809524,0.5164550264550265,0.4714285714285714,0.5333333333333333
1360,A1,past_only,67,0.55,0.5169642857142858,0.5,0.6
1360,A1,post_erp,67,0.3508928571428571,0.27232142857142855,0.1875,0.5142857142857142
1360,A1,post_given_past,67,0.36919642857142854,0.31249999999999994,0.28125,0.45714285714285713
1360,A2,past_only,70,0.4701429772918419,0.47434819175777965,0.5609756097560976,0.3793103448275862
1360,A2,post_erp,70,0.644659377628259,0.6652649285113541,0.6341463414634146,0.6551724137931034
1360,A2,post_given_past,70,0.6984861227922624,0.6652649285113541,0.7073170731707317,0.6896551724137931
1360,B1,past_only,69,0.3319327731092437,0.27226890756302524,0.42857142857142855,0.23529411764705882
1360,B1,post_erp,69,0.5508403361344538,0.4949579831932773,0.5428571428571428,0.5588235294117647
1360,B1,post_given_past,69,0.49369747899159666,0.4613445378151261,0.42857142857142855,0.5588235294117647
1360,B2,past_only,69,0.6326013513513513,0.6511824324324325,0.5625,0.7027027027027027
1360,B2,post_erp,69,0.41934121621621623,0.4298986486486487,0.40625,0.43243243243243246
1360,B2,post_given_past,69,0.4328547297297297,0.4856418918918919,0.40625,0.4594594594594595
1361,pooled,past_only,275,0.5203703703703704,0.5134391534391535,0.5,0.5407407407407407
1361,pooled,post_erp,275,0.4736772486772487,0.5000529100529101,0.42142857142857143,0.5259259259259259
1361,pooled,post_given_past,275,0.4617724867724868,0.4807936507936508,0.4642857142857143,0.45925925925925926
1361,A1,past_only,67,0.46294642857142854,0.4035714285714286,0.46875,0.45714285714285713
1361,A1,post_erp,67,0.4263392857142857,0.39017857142857143,0.28125,0.5714285714285714
1361,A1,post_given_past,67,0.36919642857142854,0.3151785714285714,0.28125,0.45714285714285713
1361,A2,past_only,70,0.556349873843566,0.5735912531539109,0.5609756097560976,0.5517241379310345
1361,A2,post_erp,70,0.3847771236333053,0.40454163162321277,0.3902439024390244,0.3793103448275862
1361,A2,post_given_past,70,0.3502943650126157,0.3128679562657696,0.3902439024390244,0.3103448275862069
1361,B1,past_only,69,0.5214285714285714,0.5588235294117647,0.5428571428571428,0.5
1361,B1,post_erp,69,0.5651260504201681,0.6663865546218487,0.5714285714285714,0.5588235294117647
1361,B1,post_given_past,69,0.6226890756302521,0.692436974789916,0.6571428571428571,0.5882352941176471
1361,B2,past_only,69,0.5274493243243243,0.4923986486486487,0.40625,0.6486486486486487
1361,B2,post_erp,69,0.5025337837837838,0.46452702702702703,0.4375,0.5675675675675675
1361,B2,post_given_past,69,0.4953547297297297,0.5067567567567568,0.53125,0.4594594594594595
1362,pooled,past_only,275,0.5596560846560847,0.5507407407407409,0.5785714285714286,0.5407407407407407
1362,pooled,post_erp,275,0.4572751322751323,0.4577777777777778,0.5071428571428571,0.4074074074074074
1362,pooled,post_given_past,275,0.46534391534391534,0.4758730158730159,0.4714285714285714,0.45925925925925926
1362,A1,past_only,67,0.5839285714285714,0.6392857142857143,0.625,0.5428571428571428
1362,A1,post_erp,67,0.39553571428571427,0.3410714285714286,0.5625,0.22857142857142856
1362,A1,post_given_past,67,0.34330357142857143,0.33839285714285716,0.34375,0.34285714285714286
1362,A2,past_only,70,0.5492010092514719,0.486963835155593,0.5121951219512195,0.5862068965517241
1362,A2,post_erp,70,0.5147182506307821,0.5046257359125315,0.5121951219512195,0.5172413793103449
1362,A2,post_given_past,70,0.5218671152228764,0.5306980656013457,0.5609756097560976,0.4827586206896552
1362,B1,past_only,69,0.5651260504201681,0.5579831932773109,0.5714285714285714,0.5588235294117647
1362,B1,post_erp,69,0.4483193277310924,0.4453781512605043,0.5142857142857142,0.38235294117647056
1362,B1,post_given_past,69,0.4626050420168067,0.43781512605042017,0.5428571428571428,0.38235294117647056
1362,B2,past_only,69,0.5557432432432432,0.5346283783783784,0.625,0.4864864864864865
1362,B2,post_erp,69,0.47550675675675674,0.5228040540540541,0.4375,0.5135135135135135
1362,B2,post_given_past,69,0.5139358108108107,0.5565878378378378,0.40625,0.6216216216216216
1363,pooled,past_only,275,0.49444444444444446,0.5114285714285715,0.5,0.4888888888888889
1363,pooled,post_erp,275,0.4899470899470899,0.4738624338624339,0.5428571428571428,0.43703703703703706
1363,pooled,post_given_past,275,0.4361111111111111,0.43952380952380954,0.45,0.4222222222222222
1363,A1,past_only,67,0.4888392857142857,0.4785714285714286,0.40625,0.5714285714285714
1363,A1,post_erp,67,0.5098214285714285,0.4883928571428571,0.5625,0.45714285714285713
1363,A1,post_given_past,67,0.4928571428571429,0.5044642857142857,0.5,0.4857142857142857
1363,A2,past_only,70,0.4529015979814971,0.5508830950378469,0.5609756097560976,0.3448275862068966
1363,A2,post_erp,70,0.4600504625735913,0.45079899074852825,0.6097560975609756,0.3103448275862069
1363,A2,post_given_past,70,0.43566021867115223,0.4137931034482758,0.5609756097560976,0.3103448275862069
1363,B1,past_only,69,0.5063025210084033,0.4823529411764706,0.5714285714285714,0.4411764705882353
1363,B1,post_erp,69,0.5495798319327732,0.5529411764705883,0.6285714285714286,0.47058823529411764
1363,B1,post_given_past,69,0.43445378151260505,0.47394957983193287,0.45714285714285713,0.4117647058823529
1363,B2,past_only,69,0.5025337837837838,0.5059121621621622,0.4375,0.5675675675675675
1363,B2,post_erp,69,0.41511824324324326,0.3885135135135135,0.34375,0.4864864864864865
1363,B2,post_given_past,69,0.3547297297297297,0.2922297297297297,0.25,0.4594594594594595
1364,pooled,past_only,275,0.5051587301587301,0.48047619047619056,0.5214285714285715,0.4888888888888889
1364,pooled,post_erp,275,0.44656084656084655,0.44862433862433865,0.4857142857142857,0.4074074074074074
1364,pooled,post_given_past,275,0.4822751322751323,0.49984126984126986,0.5571428571428572,0.4074074074074074
1364,A1,past_only,67,0.42142857142857143,0.3991071428571429,0.5,0.34285714285714286
1364,A1,post_erp,67,0.5330357142857143,0.5723214285714285,0.4375,0.6285714285714286
1364,A1,post_given_past,67,0.5370535714285714,0.6053571428571429,0.53125,0.5428571428571428
1364,A2,past_only,70,0.5218671152228764,0.4793944491169049,0.5609756097560976,0.4827586206896552
1364,A2,post_erp,70,0.42851135407905805,0.43061396131202695,0.5121951219512195,0.3448275862068966
1364,A2,post_given_past,70,0.4112699747687132,0.4760302775441548,0.5121951219512195,0.3103448275862069
1364,B1,past_only,69,0.5794117647058823,0.5302521008403361,0.6,0.5588235294117647
1364,B1,post_erp,69,0.3596638655462185,0.3142857142857143,0.5428571428571428,0.17647058823529413
1364,B1,post_given_past,69,0.41764705882352937,0.29243697478991604,0.6,0.23529411764705882
1364,B2,past_only,69,0.48690878378378377,0.4923986486486487,0.40625,0.5675675675675675
1364,B2,post_erp,69,0.4484797297297297,0.4636824324324324,0.4375,0.4594594594594595
1364,B2,post_given_past,69,0.5536317567567568,0.5650337837837838,0.59375,0.5135135135135135
1365,pooled,past_only,275,0.4876984126984127,0.5018518518518519,0.4642857142857143,0.5111111111111111
1365,pooled,post_erp,275,0.5120370370370371,0.534973544973545,0.55,0.4740740740740741
1365,pooled,post_given_past,275,0.5302910052910053,0.5348677248677249,0.5642857142857143,0.4962962962962963
1365,A1,past_only,67,0.534375,0.5285714285714286,0.46875,0.6
1365,A1,post_erp,67,0.6709821428571429,0.7392857142857143,0.65625,0.6857142857142857
1365,A1,post_given_past,67,0.6450892857142857,0.6785714285714286,0.71875,0.5714285714285714
1365,A2,past_only,70,0.45079899074852814,0.4861227922624054,0.4878048780487805,0.41379310344827586
1365,A2,post_erp,70,0.4558452481076535,0.4777123633305299,0.4634146341463415,0.4482758620689655
1365,A2,post_given_past,70,0.5269133725820017,0.49116904962153063,0.5365853658536586,0.5172413793103449
1365,B1,past_only,69,0.47815126050420165,0.4915966386554622,0.4857142857142857,0.47058823529411764
1365,B1,post_erp,69,0.3592436974789916,0.3403361344537815,0.5714285714285714,0.14705882352941177
1365,B1,post_given_past,69,0.3894957983193277,0.3420168067226891,0.5142857142857142,0.2647058823529412
1365,B2,past_only,69,0.4733952702702703,0.47550675675675674,0.40625,0.5405405405405406
1365,B2,post_erp,69,0.5629222972972974,0.5388513513513513,0.53125,0.5945945945945946
1365,B2,post_given_past,69,0.5608108108108107,0.5726351351351351,0.5,0.6216216216216216
1366,pooled,past_only,275,0.46494708994709,0.47386243386243393,0.4928571428571429,0.43703703703703706
1366,pooled,post_erp,275,0.48637566137566135,0.4593121693121693,0.5357142857142857,0.43703703703703706
1366,pooled,post_given_past,275,0.5164021164021164,0.5024867724867725,0.5142857142857142,0.5185185185185185
1366,A1,past_only,67,0.4642857142857143,0.5116071428571428,0.5,0.42857142857142855
1366,A1,post_erp,67,0.465625,0.37410714285714286,0.53125,0.4
1366,A1,post_given_past,67,0.46294642857142854,0.3955357142857143,0.46875,0.45714285714285713
1366,A2,past_only,70,0.5239697224558453,0.48023549201009247,0.6341463414634146,0.41379310344827586
1366,A2,post_erp,70,0.5735912531539109,0.5845248107653489,0.5609756097560976,0.5862068965517241
1366,A2,post_given_past,70,0.5613961312026914,0.5475189234650967,0.5365853658536586,0.5862068965517241
1366,B1,past_only,69,0.3621848739495799,0.33949579831932775,0.37142857142857144,0.35294117647058826
1366,B1,post_erp,69,0.4327731092436975,0.42773109243697494,0.5714285714285714,0.29411764705882354
1366,B1,post_given_past,69,0.5067226890756302,0.5,0.5428571428571428,0.47058823529411764
1366,B2,past_only,69,0.4890202702702703,0.5025337837837838,0.4375,0.5405405405405406
1366,B2,post_erp,69,0.47761824324324326,0.4028716216216216,0.46875,0.4864864864864865
1366,B2,post_given_past,69,0.5337837837837838,0.5625,0.5,0.5675675675675675
1367,pooled,past_only,275,0.4656084656084656,0.4777248677248678,0.45714285714285713,0.4740740740740741
1367,pooled,post_erp,275,0.49034391534391536,0.5261904761904762,0.5214285714285715,0.45925925925925926
1367,pooled,post_given_past,275,0.5047619047619047,0.5208465608465608,0.5428571428571428,0.4666666666666667
1367,A1,past_only,67,0.4486607142857143,0.4839285714285715,0.46875,0.42857142857142855
1367,A1,post_erp,67,0.4330357142857143,0.4178571428571428,0.4375,0.42857142857142855
1367,A1,post_given_past,67,0.4357142857142857,0.4044642857142857,0.5,0.37142857142857144
1367,A2,past_only,70,0.4903280067283432,0.47855340622371745,0.4634146341463415,0.5172413793103449
1367,A2,post_erp,70,0.6173254835996635,0.6896551724137931,0.6829268292682927,0.5517241379310345
1367,A2,post_given_past,70,0.6173254835996635,0.7106812447434819,0.6829268292682927,0.5517241379310345
1367,B1,past_only,69,0.47731092436974787,0.5042016806722689,0.5428571428571428,0.4117647058823529
1367,B1,post_erp,69,0.607983193277311,0.6126050420168068,0.6571428571428571,0.5588235294117647
1367,B1,post_given_past,69,0.5785714285714285,0.5974789915966386,0.6571428571428571,0.5
1367,B2,past_only,69,0.4421452702702703,0.43496621621621623,0.34375,0.5405405405405406
1367,B2,post_erp,69,0.28716216216216217,0.28040540540540543,0.25,0.32432432432432434
1367,B2,post_given_past,69,0.3703547297297297,0.28125,0.28125,0.4594594594594595
1368,pooled,past_only,275,0.4542328042328042,0.4453439153439153,0.4714285714285714,0.43703703703703706
1368,pooled,post_erp,275,0.4939153439153439,0.48084656084656086,0.5285714285714286,0.45925925925925926
1368,pooled,post_given_past,275,0.500925925925926,0.4881481481481481,0.55,0.45185185185185184
1368,A1,past_only,67,0.4799107142857143,0.5151785714285715,0.53125,0.42857142857142855
1368,A1,post_erp,67,0.4174107142857143,0.4196428571428572,0.40625,0.42857142857142855
1368,A1,post_given_past,67,0.4928571428571429,0.43660714285714286,0.5,0.4857142857142857
1368,A2,past_only,70,0.37973086627417996,0.3851976450798992,0.4146341463414634,0.3448275862068966
1368,A2,post_erp,70,0.5391084945332212,0.4558452481076535,0.5609756097560976,0.5172413793103449
1368,A2,post_given_past,70,0.4802354920100925,0.4449116904962153,0.5121951219512195,0.4482758620689655
1368,B1,past_only,69,0.507563025210084,0.49327731092436977,0.4857142857142857,0.5294117647058824
1368,B1,post_erp,69,0.4756302521008403,0.43697478991596644,0.6571428571428571,0.29411764705882354
1368,B1,post_given_past,69,0.5050420168067227,0.492436974789916,0.6571428571428571,0.35294117647058826
1368,B2,past_only,69,0.45059121621621623,0.43243243243243246,0.46875,0.43243243243243246
1368,B2,post_erp,69,0.5316722972972974,0.5777027027027026,0.46875,0.5945945945945946
1368,B2,post_given_past,69,0.5223817567567568,0.575168918918919,0.53125,0.5135135135135135
1369,pooled,past_only,275,0.5304232804232805,0.5455555555555556,0.5571428571428572,0.5037037037037037
1369,pooled,post_erp,275,0.5425925925925925,0.5402116402116401,0.5,0.5851851851851851
1369,pooled,post_given_past,275,0.5317460317460317,0.523968253968254,0.4857142857142857,0.5777777777777777
1369,A1,past_only,67,0.5214285714285714,0.51875,0.5,0.5428571428571428
