dataset,trial_id,block,kernel_common_1,kernel_common_2,kernel_common_3,kernel_midline_1,kernel_midline_2,kernel_midline_3,kernel_lateral_1,kernel_lateral_2,kernel_lateral_3,window_common_50_250,window_common_250_500,window_common_500_750,window_midline_50_250,window_midline_250_500,window_midline_500_750,window_lateral_50_250,window_lateral_250_500,window_lateral_500_750
B1,46,2,-115.03746096379788,53.44393853957352,183.17857124065992,136.29153936788504,-62.398276014501675,-238.24416201220367,-27.15452359966849,29.859243254017127,65.2286377454026,-33.117957711115984,96.66611984716513,409.9613793046866,2.486679454997819,-120.70968606400055,-542.2931397724066,16.866598315586195,71.54699313178973,144.3097937905259
B1,47,2,-3.3505763006679357,63.167887983206754,144.82737574361917,-3.6092840389099408,-5.497213825873385,-1.3373074521245123,-26.899504632047414,-221.9206648588801,-399.94705895443786,120.04477119334256,221.33624781886726,330.64001488326755,-3.2699947865553396,-16.9504248520291,-1.3401728277657106,-442.10033584034323,-727.6408655257399,-915.232817609569
B1,48,2,-67.7449494429992,33.6306460244236,145.5968242706632,68.19707759960471,-37.546798552957284,-117.44794137269224,65.5363303572759,-30.588105930811064,-104.46404192109726,14.110400642216664,81.54396979879212,338.9300186455404,4.2167211817022725,-72.99547390306014,-263.9855740822011,17.776848115139195,-53.46316643084637,-236.1725634261543
B1,49,2,3.7175795736534245,3.7912733348244676,6.92414360555689,1.6794120424089292,-31.921056491915184,-62.2510650314891,-19.405332226881487,-2.462248751753928,-4.624536450135644,9.477936410581817,18.365610784987407,14.499964468327853,-58.701290120005204,-101.1627364216916,-142.31598699704173,-41.67244943435166,-27.940724725925076,-16.23422996431866
B1,50,2,-8.525492223139237,58.140379450123426,130.5502511672966,-2.2451537099369734,-261.57679499397796,-489.78645301835826,-20.62919610188375,-20.74933326335414,-29.64254892006422,112.11194196173655,188.7183044586908,301.3750108456533,-478.40736247907853,-837.7986643885517,-1117.4942426685643,-62.09199438124215,-83.97368558450438,-69.6213305929669
B1,51,2,-9.65224594074234,-24.404504701921272,-28.24138697714771,4.118086106283928,126.10658763406644,236.71774653206728,-7.585427365685806,19.247313106254843,42.606409908752944,-1.3788824650062892,-81.1480534877074,-61.66839144319873,239.0770430228307,407.6013358220753,540.5489743938011,26.207571534216086,57.2155375973203,97.5424912806248
B1,52,2,-7.602146886153667,-24.060247670720535,-28.60092371319961,-6.117254343052437,28.844535937701387,56.96487374801969,7.1098823883413615,-22.930917894089166,-48.164753724546074,-33.19155730418381,-69.28142840881294,-69.59777330671528,43.97971912725133,87.69315155044816,128.92787703682848,-37.87689488279579,-68.78025484693316,-109.18160524373873
B1,53,2,-7.488273830816583,-0.2975568009480528,5.2860783038002275,-0.9918114052783432,1.7343068272114122,3.865223484296288,2.6376373552391086,-4.0866276734973805,-3.1925959766575733,-20.670584060518824,-4.526260865900607,11.345918943009973,0.8766159930957107,5.451596848227385,8.361716579743863,2.800119171342432,-9.65381686948696,-3.8031410390624885
B1,55,2,-54.558496515131814,37.208975106497604,126.25226215380441,84.11821597797115,44.31254774805834,39.351784183283876,-42.19130935677878,84.29694214213046,167.42152135342846,4.162926026647482,102.633136359436,282.56864283913524,203.92479400070187,203.77943182476326,100.32524802518589,76.6961304163974,229.8442792385953,374.68298018186476
B1,56,2,-14.319219804476853,35.19735330652738,100.2086390464565,8.810574676976417,37.13208696892511,65.91014168798525,6.590221515045768,17.6714842175778,25.82305871011502,58.465071672584045,122.29086929953985,229.71444445339648,82.42938764649803,125.79487204321828,151.74603763117366,41.35422102120782,59.08863554877879,58.34287380485992
B1,57,2,-7.19234682686893,-10.03970318326463,11.861537779150535,-3.475679355570439,-9.082446453279347,-17.329387423181952,7.753471966225584,5.877248235229105,7.422639612346555,1.2690357692129035,-15.699500596455575,25.45113611972629,-25.309148186654703,-33.11626264638903,-40.214970425664326,28.412895131490902,24.47891837172698,18.41730494889991
B1,64,3,-21.17035970752059,48.88531118789915,85.14256046167877,3.197095945588568,16.22565931919711,31.062855015572552,-4.041324297401969,-15.52374369258024,-28.198418061329257,62.96398965620262,110.4142336227989,205.1439972539756,35.08863790255862,55.94094612593377,71.5349351140804,-33.419609183972725,-53.59374091749434,-65.23899981759838
B1,65,3,-10.905560166807353,-21.825457958462607,-44.03524987315497,-5.440846349624941,34.45028474740638,67.08557566555022,1.7238085501623814,-33.22660410481959,-67.15249165742338,-60.9416335859519,-99.17426348014153,-87.71234967548727,54.12236772241358,106.22169545593631,151.67812187574353,-60.30511299585525,-109.7302765507522,-151.05244149717328
B1,66,3,5.693202590301006,-87.10618520608797,-194.44388477821582,-4.754127547929137,-94.03977511488522,-160.54767193222511,19.999310015886792,-83.20053830073721,-160.55955498666006,-198.76297567529446,-287.18004242936405,-451.91981377127655,-154.53690793911304,-297.50911290886495,-362.9869204501049,-108.85026348508123,-249.1406598527723,-361.58170535789355
B1,67,3,12.987432510051738,-28.468686740133244,-58.494107044237104,-16.61632001322959,-26.603688578713818,-39.18538754745186,5.918309520796376,8.366127026689647,9.017101491496902,-31.121821747109788,-81.04296509416663,-131.43618268166423,-72.93400117646779,-96.27575348630558,-90.69973282339602,24.09049675864809,28.662040577904218,20.493842313332557
B1,68,3,-9.795653422758193,5.452555479843504,37.35900321583358,9.984131550246282,-10.8256361062937,-26.72998965034628,8.6039372411174,-3.569999165432908,-19.361622307545694,15.032071164327636,24.50317250740781,87.45232725490754,-6.084067808271506,-28.343426180401764,-59.71393168452497,-8.063994428830553,-9.140411099849851,-45.045350187611454
B1,69,3,15.593679601247047,-10.065190001868281,-29.692753980482593,-61.44333976038891,-40.84065547190469,-31.340482761509595,-9.912944885914724,32.05987580174277,61.27751499466125,-14.201052522113041,-18.787695463569282,-67.83284893094921,-151.11515975738575,-168.5283622445031,-75.59018460515335,34.76641167841564,94.25997317769459,136.8273545463259
B1,70,3,9.713684491161489,26.630347792776856,42.81201680637041,10.078121062116034,-54.117967761449634,-99.64087604116776,14.779188161544571,7.319987071892318,-0.34112642884809374,49.98184304157892,94.36392733978845,98.56892158329866,-71.73970752294517,-161.94256510501603,-224.0099355015463,27.863413370217266,31.51718677462522,-1.523517841197897
B1,71,3,-33.88756919695688,56.20522121874403,122.47741718485265,13.717942667307657,94.53658056597932,174.76371704495733,-2.5906385482142724,-3.0059285608276625,-7.964487450238145,61.94838767268536,138.92050452115598,290.21420646363885,200.80630875577947,314.36521974206534,401.8917350807598,-12.039329226470528,-13.486454500182177,-20.11574478812144
B1,72,3,25.718921926064613,59.865972169631995,115.45664174327462,4.617077163157265,-92.79974358336375,-166.472124855158,25.16678138661013,-6.427201860692872,-29.164539048427667,151.14797810225016,227.29545069869206,265.08547245523846,-144.72691440983863,-288.34564504434934,-376.23941089175815,24.91178275407372,-5.26062977806787,-63.52117759521065
B1,73,3,-24.252012989280335,17.149696308602113,36.994207873484775,3.4909739790605143,7.341758139900431,14.10834661819051,-5.193986816083729,-13.421214565784707,-23.046687688790037,-3.840044524567519,14.671591567735732,96.20077238451012,21.457030192347993,27.3023042158938,32.87413221565925,-32.740901853163756,-46.913166871305755,-53.13911526700795
B1,74,3,0.059550039135539495,2.9465701334452064,13.862489622431577,4.808993363044135,10.81814242820386,18.5855481938688,-11.39947402844165,8.237761226224166,10.331689075203588,4.562308377584588,15.602228333115097,32.456559490070674,28.857558952915202,37.843657822881234,43.62571041982056,-27.103133367770262,16.47033608469692,16.455662518895178
B1,75,3,-5.3304182590842695,18.80559922490558,58.85382598405346,-9.662629668517114,-9.870276076548219,-10.609796281408954,-10.465497020723099,-72.42641001092278,-132.8855145067604,40.734192454328515,71.37060390005075,135.8064917459676,-27.845846261443988,-36.99828240143267,-24.688484591070434,-152.639856973569,-240.33974928855946,-305.0167387278653
B1,76,3,-45.34118643106963,1.6202655286112773,80.34362079527241,33.19983781524197,1.1311621901849906,-51.74353554376884,-19.609774523686408,-1.688290305170535,11.630793391476827,-6.051459099086148,3.893266663051509,187.37572452435612,8.604903471616774,6.07750576943045,-121.59179088915018,-20.999648879171815,-21.229604723351613,28.41540819148234
B1,77,3,-18.510477694341294,10.595278292666611,53.90108069311593,2.706071369093534,2.6673004356245444,3.811141163900685,1.5839104333451262,4.08321622489717,6.755385693073083,18.205383599850496,33.75069106917828,126.42816755185254,6.625755580571596,11.392827217173238,8.62785681103609,8.73000455166363,14.107192669889752,15.516134821538003
B1,84,4,-10.624387513137924,17.502689452250937,56.253980913105785,2.8127406062899136,-10.325057735361643,-21.238850555895482,1.104106921784879,-2.02286843812872,-4.442637307233811,33.76202379340643,60.59895686400303,130.44372889173098,-16.57952489061855,-31.334525686777486,-47.987533136447446,-3.8407622367618366,-6.007579533371083,-9.46926863931704
B1,85,4,-4.041847779271874,43.37648651419561,107.62089767329924,1.8848720982633294,-0.5187444034925519,-1.1427780025039258,-5.069026270501037,9.067832169580186,16.09960486311358,85.61226635504033,153.73690389389085,249.6663576077644,4.50275971915141,0.02329705879086913,-2.0291446214140816,6.260194826578677,21.93987397335478,35.72188432213673
B1,86,4,-27.472727800214294,12.596566187772028,32.77427505162625,1.6941087354824078,4.28275204958392,9.725575436402007,-2.126934300634673,-5.0125761079752476,-10.782001696090216,-15.672979179572295,3.657636394133369,83.56319052212358,11.809942702911556,17.47823767796032,22.374669767795982,-11.177810362569636,-18.150915045981446,-26.99567295260769
B1,87,4,-0.12842657614753328,-3.741861907280437,-5.221007257675569,1.7409920775006984,5.705675270552123,9.24717172104855,6.525399916114014,-8.97777457091715,-19.339527708463965,-22.236825396323113,-9.924899088345619,-12.559078204689932,12.76109518881571,18.874354090687884,21.548880581754783,-12.152708233340846,-22.2037569261864,-44.243117410512895
B1,89,4,-37.52463531904922,-0.3206893717026231,66.65394149804467,65.19041184026999,-12.351065147855083,-113.85518671239731,-19.642824752673505,0.6819592105842247,17.37251848213242,-2.534300545352971,4.429615699830387,153.54933469389445,3.4217590339541695,-23.241749781531485,-265.1704895806675,-16.881420810766244,-11.345592620252765,40.744151027090375
B1,90,4,-33.533572745309726,44.527509514673284,96.28504867763178,18.727217138361677,59.41762465812823,101.9547643673303,-2.802346266376772,-8.043743079312247,-12.403760491842723,35.38427652499258,98.02898141243085,230.24066476408726,139.63441621198143,203.57687435866288,235.02964389308988,-17.38972937844188,-27.712675380755027,-27.480029577225068
B1,91,4,6.628951274963489,3.9444313632342682,10.687201539211625,1.4656030262971262,0.8169368588991932,1.5927942826273915,-3.221468484832358,3.0209144526094858,4.233855739835325,15.523037318054905,27.364199347665114,24.03501075495084,3.8654211125931246,3.9577878003988256,4.199091022092006,1.2885870416939584,4.289530654194709,9.162226654659705
B1,93,4,-15.888650071790066,-7.688321361935696,10.468712958455313,0.49742936048589614,1.9837814416220012,3.444556315171958,1.941590842968712,1.2242498685958736,-0.2575959956556375,-35.574594786540644,-16.288795688446967,18.37619817454896,2.164917267378051,7.314604305136405,7.8527686396007725,1.9983261646338593,3.5413036403869147,-0.17991816627889168
B1,94,4,0.6862464063796105,-6.826323192176426,-21.721655854500575,-0.6905728503959838,-3.531020559994824,-6.235269446207292,-0.2735077527571923,-1.4422100421497654,-6.722526152544266,-18.648658513849256,-25.822037978014148,-51.235370787235574,-7.058259457690181,-11.687306636005685,-14.46894621011723,-6.057016396657293,-8.946465661902776,-14.82848447134394
B1,95,4,-13.001115195556988,-0.345908102965095,26.538176508992482,1.9837083855133801,1.0651732964465155,2.0147667483026783,-2.2477698592925184,3.5602020440227164,6.416319308684052,-2.927085024142922,3.7753835276952326,62.791314707591695,3.7241189920630355,5.590592596798964,5.172927443304829,-0.2775469728077387,9.240473267135396,13.745224739372238
B1,96,4,-13.473647083752963,6.906190565715112,27.355351959866585,0.05280091839573913,7.101092637504862,14.83896406938485,5.557886135091467,-1.9751718636860136,-6.560537953571323,5.553026271662709,11.025947613296893,68.04966267501305,13.983064468191378,23.536383253893266,34.240338982722754,2.727594349333641,-1.71848341055327,-14.600318982828636
B1,97,4,-0.991208253394961,17.408651356009326,23.229175420570332,4.341035648237286,12.289198778692379,21.75643497082553,-4.247778931520779,-6.927398244160134,-9.633202253492634,18.020683688050642,54.29855357500707,45.57757913555036,30.360228237665694,43.00673701275631,50.06849163921624,-17.182659135075383,-23.52509217013853,-22.301002265085728
B1,98,4,-7.380767969960752,-9.620102455735276,-0.438121338961846,-2.2953918968645617,4.31783127816005,10.56491216187977,11.079472582793525,2.254154170412267,-4.426114350151456,-18.282123713724378,-29.35670905899874,2.4729726267366283,1.130505461387595,13.796154027216415,23.644058615103013,20.344527486197382,12.956664163426558,-9.381773993327933
B1,99,4,-19.823645470418857,19.284835286067796,49.43331453132261,6.281594346480193,-9.896230009860352,-24.15686960644435,-3.8991426229374233,0.9112119652077229,0.20294834437726605,3.841970976128814,53.86961375964145,109.04638733389123,-12.93740013254737,-27.24160912124588,-55.388457958441236,-7.195696615015033,-1.7285396339638979,-1.172395747901669
B2,2,0,-24.98395619728612,245.5361110571679,491.34420179477854,-1.308270878664165,-33.002751262706425,-62.631021000172304,3.0731672493471605,-13.120712750864541,-25.34606506599365,434.61423251601167,769.6219212043566,1129.2562676954096,-67.9531556382124,-106.68327490579686,-143.60330378924192,-17.831383079524212,-39.18329235459571,-57.44369133509305
B2,3,0,-21.716487645319464,-25.50853929584769,4.48112289227264,3.785742538774115,3.597457133283952,4.13852665666632,-0.16816723139552064,3.565286894567739,3.7212961715799406,-47.677638458522075,-66.6607642769095,11.731940740763468,9.804453814866704,13.672767751323983,10.081840998093138,2.849270592894336,8.919259080819291,8.227071754418787
B2,4,0,-12.77086065475868,15.402951087388463,46.06901269363646,-1.3467599776306012,4.905362744358399,10.665598400750575,4.084267461203212,-4.790897914591123,-11.739875247739269,30.188787218995305,35.23050979573669,115.99554994560039,7.122941876583497,15.300646782181508,24.10624543987872,-4.1832844327153555,-12.169340733359787,-26.807770385660017
B2,5,0,-9.87787402786042,-1.0311945757678986,17.049527660966362,2.177524351446625,10.292577854044186,18.84938552764333,-0.8908026550216683,-4.867544978962198,-7.369103289043762,1.8852255753199492,-4.068765984453641,41.929550375655076,23.760856974474756,34.03797562749673,43.9374162520217,-9.572857792615967,-14.520865373554761,-17.461065684645583
B2,6,0,-48.867990402234355,178.598784186094,387.75808086168144,-10.063025192363083,-56.04163310018894,-98.38021323934298,15.951643358739586,5.690402725638311,-4.595781703810863,264.339877464906,558.8806938445292,878.8364084007719,-112.29800718757163,-185.81428537513185,-224.83730833013993,14.565842725702565,29.711175993046883,-12.705506922308421
B2,7,0,-2.3379356131826023,181.1956068737464,385.08214810579875,-6.1383032765742715,-11.546582987638963,-20.17830500549588,2.144682365127924,-28.84903227839668,-63.248184086529974,373.1559271080589,609.8337532366895,881.3481037336436,-32.79000102008644,-42.75862196956604,-46.647712147677275,-57.413851809449916,-94.65940782031845,-146.17795120631854
B2,8,0,-57.29083012931485,33.39494304652187,134.8908282426798,8.134658462927673,-11.943218658030377,-29.076793123936326,-3.2569004333517704,16.353101659972758,24.96629780602684,16.08716981443461,91.75005426652658,308.60251440692116,-13.131971548404978,-33.41195036664318,-66.051845340207,19.539069604513482,43.98529966330071,55.87787774919412
B2,9,0,-2.386885757488677,9.284242783440565,37.88737580928155,-0.3184225212270123,1.8089447960307052,3.7190695648952747,-0.44916313354626874,-7.502078333525396,-14.596767925091125,29.708550960257647,45.5857383399213,85.47032990811739,1.5164639095720112,5.946136921768222,8.381916803526062,-18.438559053727737,-23.723157876998442,-33.91212933876615
B2,10,0,-44.09429873779073,212.2202900394799,431.00325622080715,-8.31604307017455,-47.99829363582846,-84.92527938051553,13.927117411575647,1.9837530981277989,-6.637743000740166,327.4315268330515,655.5447755780527,977.3268629683553,-94.72671981455153,-159.25329020705956,-194.49168281675634,22.404820134919,14.423505601687973,-13.685385025316897
B2,11,0,-15.287301588293786,119.79110643286245,257.5870208870128,-0.5776979116058845,-22.34340963086462,-42.668620525831884,3.4314038133376097,14.704471709577213,21.932414805823868,227.29156068324082,390.3478690952469,587.364783862356,-41.29104267279437,-72.68990036127987,-97.47846551302698,25.624912599083828,47.57859639230847,49.22559072006552
B2,12,0,12.727987915515238,-11.95609500630672,-21.951041602740837,-0.999014393126873,13.697501590429692,25.29270920040145,-2.440119675997531,-16.316763881879194,-28.67351610227591,-26.19825358157428,-15.393507801787116,-52.88278144228926,23.401802656657566,41.876819676455156,58.0229573026025,-38.7382575796924,-52.520612569798175,-66.66033661399993
B2,13,0,6.310329647383773,1.0810536332269602,-1.1835290092547601,-9.374946174687913,3.082196592861461,16.361312388427617,10.117065874211,-7.501720548793045,-24.510183425592345,8.315870656937873,-0.5062550479436898,8.693488244072734,-2.1392887768614646,6.504445603137678,37.210783388116624,-4.112356239205572,-19.497569784464208,-56.07088606752182
B2,15,0,-6.005212786108681,193.02892968383486,377.7637218031998,-21.876081691535934,-37.715479407301615,-56.6083375428316,36.33020427073688,-17.234791789724078,-55.49416668206442,357.87395359312546,626.4891051288186,858.9675364876006,-98.57088264700586,-135.3423542186067,-131.07940087538435,20.6376815142048,-31.936165424693275,-122.72072276443896
B2,17,0,-67.76435071152389,61.56698015936198,188.97466102771554,3.239149039997381,-22.166236498321943,-40.49557628487324,15.550683498365684,4.973443583803122,-11.264786618484056,44.07445550216999,171.72364284711784,433.0439873516834,-33.84043595506326,-66.86896199425104,-91.2091924733311,19.438022496621038,18.573468000874936,-25.38711038549681
B2,24,1,43.92589709226692,19.158165056326478,47.180959525546044,-7.00972416262837,17.790781762798524,36.987786369285935,0.9038049778818692,-23.25180126086074,-43.3227607680028,145.95987248446002,106.37948727957257,123.46699127427554,20.633720387285265,52.06267127596756,83.19215939382796,-44.62543099151617,-73.50783717375343,-98.06724547027937
B2,25,1,-29.452034902076164,111.98024884436515,227.90505453559493,-22.02298488019876,31.137349329405843,74.43133003710778,23.741748121949804,-30.88426128103401,-82.97819565661906,197.76631194842187,322.6853743224191,529.1554218658134,28.08164756735569,86.39048338141244,167.69494321026562,-34.92082966232875,-87.77058189511605,-190.49085522620663
B2,26,1,-34.47032132345291,182.38846965091616,395.3957229377987,-28.16109438946436,-59.27704463223595,-93.93601636956788,31.87453649940015,38.72769772083028,44.633022226528894,325.48670143855156,563.0638068481946,919.4897800849427,-149.33635800988188,-207.80480750222065,-217.85884890216244,105.36810164773976,139.59903716413055,104.02758085781991
B2,27,1,25.50452817494777,-156.95245383913175,-274.21003113040683,-1.409451196107239,36.37580099664049,59.64061210242262,-43.868218165496764,0.8215517385391782,37.86911888927572,-242.41111667926933,-455.72111419147143,-620.437876342979,53.69501439297598,109.07416924287575,134.2475092974986,-39.38564613948215,-24.673712658264748,85.9899412299729
B2,28,1,-20.804023832748978,-12.380360900429558,15.296268434647603,-1.2984505105939628,4.355632290307182,6.2184094038500906,4.70845858715765,-8.545847705829992,-19.076033756465943,-23.321663537898868,-31.476586962575965,33.78055839390507,6.088647516647747,11.152933523703817,13.445170054364786,-8.858551658740836,-23.95533330132896,-42.19898678960205
B2,29,1,6.970836634213723,115.60899897200594,251.13756011566042,-14.982290996141566,19.842037128118175,47.88697832555643,19.853423403171288,-15.639691047400737,-50.86833418787709,268.9102823497317,391.2849906699959,586.7493660361696,15.699571842879276,54.14580538844298,107.83558616925843,-3.436553237584243,-43.382341675611514,-114.62862723215325
B2,30,1,-32.879448600965546,85.43789188356983,176.29203288452646,3.549233483408121,-16.42303669518844,-30.303705890106166,30.470932099632165,-37.046682973111054,-91.81242312751164,92.4910187277473,250.590856794115,396.6948352702492,-20.096332195815492,-48.759643982485976,-67.96228693651604,-25.878738143050906,-100.09431220807966,-207.12861024851549
B2,31,1,-17.45112198021245,25.86708128285606,89.92448381570499,-0.5215705067540923,24.18029556073371,48.969816906996265,11.96147217427172,-11.202087032593154,-38.10692257138278,52.66109335342303,81.33702466470987,218.75966993329524,47.40274890701444,79.1721958243792,112.196037481576,-16.87765119760879,-32.957506143835936,-88.56424077936092
B2,32,1,-14.536845387938309,137.01881486604285,309.6177014909792,-17.120478869248473,8.781330373210968,25.29591967357326,10.248932967884418,-30.586071058916872,-65.63874357560209,278.2191084226619,448.5490730451014,721.012933850658,-11.013080973288794,16.207589559973943,55.032986500918675,-41.73658977295072,-91.68762134222942,-149.7737917137402
B2,33,1,-142.7673987804108,-45.701332240988506,34.545835129519496,40.84411796465992,8.600984637110013,-8.430896542452409,17.50148156504363,34.66805015846791,41.14025031418364,-239.73520400675508,-240.39460426015458,88.09399992194113,73.6666233841913,55.983116387029284,-15.269764449490276,69.6873703732128,116.1811999396727,91.96330410470505
B2,34,1,32.954155023177385,16.680951453802688,22.881725217620456,1.2277010689707266,35.240958067267336,64.43019740516927,-8.750411626697925,-31.73834436995913,-57.95509629456446,116.6224591597637,82.58514976820008,58.86167070632466,62.12709835807199,113.17922292789768,146.79752327945084,-77.86563894334948,-108.64114350374446,-134.64870878722735
B2,35,1,0.6732260456594155,65.17549947331337,126.79002363384305,-7.163179308878757,21.299737719219713,44.54818457551643,24.47948030188466,-30.805401258559634,-68.77367399256616,122.11557277908693,205.97778732949482,297.7896594964598,27.99735067919008,63.8161952159217,100.64549310084944,-14.07923360548869,-78.85938642165509,-154.50666461559587
B2,36,1,-102.5439654159861,86.65711097571342,268.440489953853,13.82031322867919,-44.7562804292236,-93.14885152374204,10.778455109883971,4.222284952242558,-9.540600660341282,74.7689517714639,224.39477801037071,618.2766430465459,-62.65992179583743,-133.47800685969452,-211.70046495724569,12.793929204365954,13.655013998801687,-22.283780623918204
B2,37,1,-26.129320620920353,-10.31453938965885,3.119774376419735,2.2739365788603174,9.033336623056682,15.637408760054386,4.610703240124193,-7.345820323067587,-23.296533316799124,-35.080784215775715,-57.04904320030042,15.401875186725027,19.82747271110343,30.68364479404666,35.53220097961414,-15.07029142535303,-22.243854934246773,-55.88352270388587
B2,44,2,-40.35988682288181,5.251433043736584,66.08225301419863,-2.3721421548205055,6.487034774774664,12.670065440397883,8.574892852380366,-0.4853657336439938,-16.300183023645967,-0.6556215973593222,-2.484358323618598,163.99901072391194,8.267796937696874,18.908784658540306,27.900532914197917,0.6696867518672156,-0.7004862612546564,-39.488187255054775
B2,45,2,-31.82638633421377,147.59908150662184,287.78725417101884,2.122454540281491,-74.67067827842082,-134.6383933850327,11.98341824532857,3.403301789089089,-4.543896292964755,212.72747957759358,446.36917758049105,651.1324349062561,-124.8696964711501,-233.0559651976261,-305.51270551284307,17.225059255459474,18.224751700286973,-10.902773801134526
B2,46,2,-17.023056442466622,16.262519208235137,92.81216812479276,-2.647309251707846,18.353399567286147,37.39723189300455,3.3526741200247474,-10.090819606609543,-32.42513033905285,56.503003575870004,74.71366691097433,218.88863365583595,31.388212694277872,57.40908572420824,85.6550193509568,-24.43649896411973,-37.894983551020744,-75.1866791839877
B2,47,2,-1.1945497497093196,-5.204268598295303,-9.587712966163135,1.6385854009075997,-0.9416524348172238,-2.293183305038938,-9.836906707348067,-1.7079969065900764,-0.3867938715155251,-18.977847758229096,-13.048649809748154,-26.577203465865065,1.2559990466434956,-1.4472013835084605,-5.198550948131589,-3.5632257203371225,-15.931462067733474,-1.7683593566230342
B2,48,2,-44.755634555010914,-81.07220989202143,-65.83603761074335,15.335936146718545,4.297172529622134,-6.958195506358989,2.785600962843707,11.108111780843672,15.9168308128883,-148.56206554778393,-253.2299631382213,-142.90838032649071,21.87653221576842,20.973790855715183,-15.341205440697774,21.961275491020796,34.963171784350386,36.792579588330206
B2,49,2,-19.610721014575933,133.13179377782106,285.0774174245299,-14.45057646964674,5.674479574294052,19.230406812471468,14.345588056060876,-32.37964850043677,-76.37499252192207,268.59467667732224,405.6188739031632,671.452558254314,-13.999187964372817,9.481420856505217,40.93342564896509,-48.212169236023534,-95.8874409502936,-176.11906369606925
B2,51,2,-24.03647111082232,93.57524205233828,228.19236098640718,-11.018574995372234,14.576692946526045,34.09420383759853,5.161433164835414,-50.67356490080756,-104.72431426186037,196.08173332347468,287.5122898272842,542.5631643687399,8.63001334806062,40.00162989872722,76.02272275382384,-92.12392538411622,-161.29401382975047,-240.0679728278176
B2,52,2,-39.364828875752,21.045266222065422,94.13687469373961,-0.9570046956915434,8.69389050159311,18.11974227863892,4.464469225289246,-4.724298233761065,-21.89059179905151,22.515949938323995,49.07167187298019,227.43417177731916,16.18721011319085,28.160603485018285,41.13214949355153,-14.497320196949387,-18.224927652320403,-51.36360204530661
B2,53,2,-52.822111429071356,3.7676023499661992,73.39967402364604,1.4534209518679517,30.700648428712714,59.54149358795326,8.843865281883891,-27.21666290399615,-68.5407815004719,-9.662274203726806,-23.796515987255663,187.05302045293757,60.717275988078136,101.77620108893093,135.9021080283218,-47.52748555067523,-86.67741902466503,-160.08072974201608
B2,55,2,-37.778087652063164,17.65472891620121,83.56593568557385,3.3704145700239003,1.1362691347519154,0.5633268978606154,7.09602440957126,-38.16754781210607,-76.98938698134867,4.36405798778719,41.755380377517405,199.31746055655483,8.695189164028534,6.80969816414584,1.5814507488145884,-65.07971225851234,-116.68195570379497,-176.56812923467356
B2,56,2,-134.81633976013248,-329.5461116027769,-455.71914749029634,43.35736219362018,77.6959918842221,105.38384426480827,-15.0384137163248,41.25542951218524,71.02450544090587,-672.6357774173499,-1106.7379806758618,-1028.8597709321518,179.10338030553024,272.4024256971846,240.16288520121515,37.07615010627152,110.94392623446038,158.66107391908886
B2,64,3,35.09013196816685,-88.07408841367567,-201.27731188657867,-11.009358926600573,33.98684603847795,64.98543095898881,2.9211430456095266,-22.02643712767642,-36.17159594025187,-98.75301714710068,-294.72892562112685,-432.13437947081826,39.64627041518311,97.95872578741998,145.68513563114098,-30.028867693088856,-59.18488358931512,-85.01596984434731
B2,65,3,128.72217027053875,-163.07427655970275,-352.0151813911574,-35.02692472813729,34.015517162004286,80.74425418920654,-3.1119288879715734,0.031863890334612455,0.4515869735944641,-100.66599067139373,-417.75774147570104,-776.7041836318215,14.105898470844263,81.74508996670943,179.41289537205563,-2.7153675936844084,-3.7388709766072905,1.1255281865696265
B2,66,3,-20.064589585022055,152.9868328230643,339.3704175160033,-1.5268145700829574,-8.769724652478075,-25.824781170282954,19.81652735891504,5.671325717934628,-3.784242445675422,306.3786953068542,506.84174358584346,772.1331378111433,-35.74747075858189,-33.575942803843134,-62.04537671280077,40.348891424146004,29.298535294780923,-6.1197833205614955
B2,67,3,-64.80109165310249,35.70409442113629,132.46898910932896,23.56575563435707,-20.96446311523878,-52.37716209076228,9.649886420878547,-32.75788818188758,-66.62581829261973,2.2899938947263476,85.70528203637868,300.64709493771943,-5.493708234133862,-50.07577058873135,-116.76359520404102,-46.02332500345648,-97.76239862990872,-150.39014336158496
B2,68,3,-85.43346262538805,218.42054924004577,508.54547979780864,-4.717920001495483,-67.31964855683545,-120.33168201522639,11.238177775828813,20.04900593095441,16.233451937289566,327.8620837559431,667.9705084696706,1161.25683234295,-125.5344713053132,-216.34048372211245,-274.6361494778008,39.952423362893725,61.902392131688686,36.11464019782342
B2,69,3,23.504174358352824,5.0989232333863725,21.186432072462296,-0.23839522621302062,15.597776564741856,28.34512627194452,-1.2183134164797091,-25.79299647115269,-49.635965564798255,54.199021746657486,50.652476518686036,54.30707808388571,26.092344145592012,48.86340385071007,64.56568427384465,-50.766150992095326,-83.71090219893343,-114.12434607925479
B2,70,3,69.36145034637445,-9.061178202354334,-62.863377960291615,-7.4342015878803345,14.591888152670297,31.948291092596076,0.24272760930888485,-10.275751389057264,-19.657559860280507,14.183210477082344,36.01252137792797,-144.88077068888802,19.59960695736884,40.46372372734309,72.49634602611464,-16.851241114170435,-33.31539822849197,-44.35394509905398
