dataset,trial_id,block,gap_s,model,stage,MSE,method
B2,32,1,0.2,M3,maintenance,595722.0220475005,frozen_main_fit_common_trial_rescore
B2,32,1,0.2,M3,retrieval,1330648.833692794,frozen_main_fit_common_trial_rescore
B2,32,1,0.2,M2_no_feedback,encoding,84396.55743087236,frozen_main_fit_common_trial_rescore
B2,32,1,0.2,M2_no_feedback,maintenance,650352.6487132359,frozen_main_fit_common_trial_rescore
B2,32,1,0.2,M2_no_feedback,retrieval,1407852.4053045537,frozen_main_fit_common_trial_rescore
B2,32,1,0.2,M2_no_direct_memory,encoding,80142.11780664117,frozen_main_fit_common_trial_rescore
B2,32,1,0.2,M2_no_direct_memory,maintenance,648448.7318126543,frozen_main_fit_common_trial_rescore
B2,32,1,0.2,M2_no_direct_memory,retrieval,1529352.6039913087,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M0,encoding,32645.05697272811,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M0,maintenance,108656.60210197535,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M0,retrieval,21422.250811252,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M1,encoding,13215.561185761027,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M1,maintenance,132172.30486156454,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M1,retrieval,21277.73446092645,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2,encoding,15576.68099968981,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2,maintenance,128316.90171903388,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2,retrieval,27171.55668606609,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M3,encoding,31256.97058080407,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M3,maintenance,147323.7850264307,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M3,retrieval,32484.545964246725,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2_no_feedback,encoding,15788.039956244336,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2_no_feedback,maintenance,124209.27538259064,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2_no_feedback,retrieval,27192.17323753507,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2_no_direct_memory,encoding,16385.25002379098,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2_no_direct_memory,maintenance,128344.58217195078,frozen_main_fit_common_trial_rescore
B2,33,1,0.2,M2_no_direct_memory,retrieval,19836.575183066827,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M0,encoding,70048.18679275092,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M0,maintenance,304582.0512769294,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M0,retrieval,377372.1303946493,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M1,encoding,114783.20896793304,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M1,maintenance,255261.13945514362,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M1,retrieval,297378.2619146093,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2,encoding,109975.79270823702,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2,maintenance,261213.54199560167,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2,retrieval,225626.72168656604,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M3,encoding,70690.7059514823,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M3,maintenance,220111.7330340615,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M3,retrieval,200650.80878210266,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2_no_feedback,encoding,111733.86607775267,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2_no_feedback,maintenance,265925.4135947931,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2_no_feedback,retrieval,225164.46403545394,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2_no_direct_memory,encoding,105319.98580373445,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2_no_direct_memory,maintenance,262741.47515927773,frozen_main_fit_common_trial_rescore
B2,34,1,0.2,M2_no_direct_memory,retrieval,285793.7155589529,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M0,encoding,58875.884100142495,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M0,maintenance,323551.3541619113,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M0,retrieval,341077.3218662726,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M1,encoding,60316.35066352238,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M1,maintenance,319944.6230069342,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M1,retrieval,298117.3607811888,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2,encoding,60666.87294246887,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2,maintenance,318431.35945005185,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2,retrieval,266420.06155571045,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M3,encoding,71675.82767340733,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M3,maintenance,353320.9140097595,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M3,retrieval,295620.93276076607,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2_no_feedback,encoding,60682.42806783269,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2_no_feedback,maintenance,313632.7198573759,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2_no_feedback,retrieval,280937.2283319232,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2_no_direct_memory,encoding,59726.09034539471,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2_no_direct_memory,maintenance,320442.65152744285,frozen_main_fit_common_trial_rescore
B2,35,1,0.2,M2_no_direct_memory,retrieval,275099.83169728826,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M0,encoding,101382.17089025376,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M0,maintenance,91496.28572143459,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M0,retrieval,2547.331010430283,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M1,encoding,61676.34458677975,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M1,maintenance,110486.40078263539,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M1,retrieval,9559.250257904034,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2,encoding,64801.62316428474,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2,maintenance,106567.94789272988,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2,retrieval,23399.056750598582,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M3,encoding,95304.34528254882,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M3,maintenance,136154.53522778692,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M3,retrieval,34564.4093070703,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2_no_feedback,encoding,63753.45876674187,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2_no_feedback,maintenance,102802.86986951447,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2_no_feedback,retrieval,23397.654358155807,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2_no_direct_memory,encoding,67993.91134441775,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2_no_direct_memory,maintenance,107445.63471727185,frozen_main_fit_common_trial_rescore
B2,36,1,0.2,M2_no_direct_memory,retrieval,9762.964337234047,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M0,encoding,5381.278199477775,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M0,maintenance,19070.933502713546,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M0,retrieval,100202.24157176327,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M1,encoding,7078.8487800125595,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M1,maintenance,18026.279366651164,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M1,retrieval,101562.52259087015,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2,encoding,7013.50799480947,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2,maintenance,18038.040069046594,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2,retrieval,117761.85717546227,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M3,encoding,6171.058686653536,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M3,maintenance,15681.697880560298,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M3,retrieval,106252.32470574175,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2_no_feedback,encoding,6908.423098643909,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2_no_feedback,maintenance,17779.98287921214,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2_no_feedback,retrieval,115121.32287408206,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2_no_direct_memory,encoding,6699.398103471524,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2_no_direct_memory,maintenance,17998.469294102553,frozen_main_fit_common_trial_rescore
B2,37,1,0.2,M2_no_direct_memory,retrieval,104886.20275126329,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M0,encoding,3104.480778052938,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M0,maintenance,9075.662299616295,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M0,retrieval,27233.798567494294,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M1,encoding,8471.869131046573,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M1,maintenance,7652.3086789391655,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M1,retrieval,57234.33158666827,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2,encoding,7976.312050188436,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2,maintenance,7294.8977243244835,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2,retrieval,99994.00512260881,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M3,encoding,5448.934620159159,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M3,maintenance,10946.231297982407,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M3,retrieval,71542.87628569223,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2_no_feedback,encoding,7976.312050188436,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2_no_feedback,maintenance,7294.8977243244835,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2_no_feedback,retrieval,99994.00512260881,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2_no_direct_memory,encoding,6301.0877005880575,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2_no_direct_memory,maintenance,6685.642479544336,frozen_main_fit_common_trial_rescore
B2,44,2,0.2,M2_no_direct_memory,retrieval,67411.28489756046,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M0,encoding,57447.71644631996,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M0,maintenance,21117.830729629724,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M0,retrieval,10031.670884752855,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M1,encoding,57470.23802918017,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M1,maintenance,19586.262343949642,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M1,retrieval,15302.432196827322,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2,encoding,58780.20537953498,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2,maintenance,24211.874609837196,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2,retrieval,24586.02230562462,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M3,encoding,55651.879812317384,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M3,maintenance,19925.72907260503,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M3,retrieval,7073.140768977436,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2_no_feedback,encoding,58780.20537953498,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2_no_feedback,maintenance,24211.874609837196,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2_no_feedback,retrieval,24586.02230562462,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2_no_direct_memory,encoding,58478.01667391955,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2_no_direct_memory,maintenance,20558.92674499594,frozen_main_fit_common_trial_rescore
B2,45,2,0.2,M2_no_direct_memory,retrieval,18220.436996723227,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M0,encoding,21439.606328709055,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M0,maintenance,168427.39351141415,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M0,retrieval,136902.32672001614,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M1,encoding,23945.235819942878,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M1,maintenance,159904.23451763886,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M1,retrieval,92115.66412557564,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2,encoding,23109.3066460604,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2,maintenance,157705.5461313496,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2,retrieval,70640.45404576651,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M3,encoding,23532.9019920743,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M3,maintenance,168902.66571619821,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M3,retrieval,96569.48070198919,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2_no_feedback,encoding,23109.3066460604,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2_no_feedback,maintenance,157705.5461313496,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2_no_feedback,retrieval,70640.45404576651,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2_no_direct_memory,encoding,22653.859189403043,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2_no_direct_memory,maintenance,162877.3928710971,frozen_main_fit_common_trial_rescore
B2,46,2,0.2,M2_no_direct_memory,retrieval,78819.16854492058,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M0,encoding,675.2111370227904,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M0,maintenance,2939.44510257462,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M0,retrieval,3148.1810495756213,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M1,encoding,8966.51326422316,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M1,maintenance,11694.197414973245,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M1,retrieval,30152.63739358961,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2,encoding,7908.698172760829,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2,maintenance,10841.956484443099,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2,retrieval,61318.639079258704,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M3,encoding,2968.0080655115653,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M3,maintenance,2391.6935715366867,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M3,retrieval,34779.05192098689,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2_no_feedback,encoding,7908.698172760829,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2_no_feedback,maintenance,10841.956484443099,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2_no_feedback,retrieval,61318.639079258704,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2_no_direct_memory,encoding,5803.232447832781,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2_no_direct_memory,maintenance,8861.3471279674,frozen_main_fit_common_trial_rescore
B2,47,2,0.2,M2_no_direct_memory,retrieval,35568.3376780308,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M0,encoding,18968.17687984438,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M0,maintenance,135267.13850082768,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M0,retrieval,64557.15167898021,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M1,encoding,17902.9448646273,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M1,maintenance,140861.76311903642,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M1,retrieval,103441.16570241305,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2,encoding,18739.144039877177,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2,maintenance,143178.98133845377,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2,retrieval,148265.70185594363,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M3,encoding,18110.318288387178,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M3,maintenance,134928.89333468172,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M3,retrieval,97216.31838911885,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2_no_feedback,encoding,18739.144039877177,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2_no_feedback,maintenance,143178.98133845377,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2_no_feedback,retrieval,148265.70185594363,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2_no_direct_memory,encoding,19087.44100353054,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2_no_direct_memory,maintenance,138388.35103473067,frozen_main_fit_common_trial_rescore
B2,48,2,0.2,M2_no_direct_memory,retrieval,123784.6830711005,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M0,encoding,52464.642876968894,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M0,maintenance,605477.9255712582,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M0,retrieval,729323.2641677018,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M1,encoding,82823.43872216892,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M1,maintenance,518887.06754563085,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M1,retrieval,570432.6254254209,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2,encoding,80366.2703184883,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2,maintenance,522310.6938738719,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2,retrieval,469513.64645662415,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M3,encoding,62896.78083460497,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M3,maintenance,608613.3706164273,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M3,retrieval,536389.5796222587,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2_no_feedback,encoding,80366.2703184883,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2_no_feedback,maintenance,522310.6938738719,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2_no_feedback,retrieval,469513.64645662415,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2_no_direct_memory,encoding,74809.64147708396,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2_no_direct_memory,maintenance,534566.9229220077,frozen_main_fit_common_trial_rescore
B2,49,2,0.2,M2_no_direct_memory,retrieval,543656.73575793,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M0,encoding,595074.5640898168,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M0,maintenance,340952.6208075778,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M0,retrieval,72518.3767897645,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M1,encoding,594675.4277502231,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M1,maintenance,336038.9477842399,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M1,retrieval,101319.87009850785,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2,encoding,595056.4225446258,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2,maintenance,337971.38458814844,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2,retrieval,123392.62025848034,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M3,encoding,594324.7721822606,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M3,maintenance,340410.8173154257,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M3,retrieval,84512.25564753254,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2_no_feedback,encoding,595056.4225446258,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2_no_feedback,maintenance,337971.38458814844,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2_no_feedback,retrieval,123392.62025848034,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2_no_direct_memory,encoding,596475.5139259445,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2_no_direct_memory,maintenance,339223.9674011979,frozen_main_fit_common_trial_rescore
B2,50,2,0.2,M2_no_direct_memory,retrieval,109599.75945300345,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M0,encoding,108817.07386633294,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M0,maintenance,739723.8668437483,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M0,retrieval,867332.494276254,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M1,encoding,107915.17650465555,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M1,maintenance,729644.1674333737,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M1,retrieval,755250.918982431,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2,encoding,106018.11332120934,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2,maintenance,726976.0688202285,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2,retrieval,645732.5259821677,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M3,encoding,110658.89547487306,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M3,maintenance,739307.017788314,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M3,retrieval,764661.3822692332,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2_no_feedback,encoding,106018.11332120934,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2_no_feedback,maintenance,726976.0688202285,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2_no_feedback,retrieval,645732.5259821677,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2_no_direct_memory,encoding,105966.0742722899,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2_no_direct_memory,maintenance,735311.2463284493,frozen_main_fit_common_trial_rescore
B2,51,2,0.2,M2_no_direct_memory,retrieval,695393.2374704513,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M0,encoding,3894.993691456493,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M0,maintenance,6048.038329876116,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M0,retrieval,5429.231200670398,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M1,encoding,3035.8830798387608,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M1,maintenance,3756.714840652719,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M1,retrieval,19873.683502641386,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2,encoding,3312.0056161887373,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2,maintenance,3865.0092517628436,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2,retrieval,36845.46187905091,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M3,encoding,3289.9665506462356,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M3,maintenance,5914.482527705145,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M3,retrieval,12322.554076261622,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2_no_feedback,encoding,3312.0056161887373,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2_no_feedback,maintenance,3865.0092517628436,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2_no_feedback,retrieval,36845.46187905091,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2_no_direct_memory,encoding,3522.172758880149,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2_no_direct_memory,maintenance,4228.7461360083835,frozen_main_fit_common_trial_rescore
B2,52,2,0.2,M2_no_direct_memory,retrieval,26608.839266498126,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M0,encoding,72923.85166591343,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M0,maintenance,304158.77646472247,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M0,retrieval,224674.8103882702,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M1,encoding,118432.24704162085,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M1,maintenance,253904.4769800718,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M1,retrieval,138993.71703041112,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2,encoding,115905.3726202059,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2,maintenance,254896.4552210726,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2,retrieval,105986.28946939575,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M3,encoding,96684.4281928408,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M3,maintenance,314339.72186088975,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M3,retrieval,128269.9492937435,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2_no_feedback,encoding,115905.3726202059,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2_no_feedback,maintenance,254896.4552210726,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2_no_feedback,retrieval,105986.28946939575,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2_no_direct_memory,encoding,108317.14374137051,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2_no_direct_memory,maintenance,260914.0265237132,frozen_main_fit_common_trial_rescore
B2,53,2,0.2,M2_no_direct_memory,retrieval,134335.9378514884,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M0,encoding,9022.527842629976,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M0,maintenance,53243.00891824025,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M0,retrieval,86257.49268571204,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M1,encoding,26569.692500116835,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M1,maintenance,34609.85161724891,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M1,retrieval,42780.97377744448,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2,encoding,25227.17234613432,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2,maintenance,34749.46269753748,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2,retrieval,31007.035028756214,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M3,encoding,17121.526610484623,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M3,maintenance,56065.67169770799,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M3,retrieval,37853.310486785434,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2_no_feedback,encoding,25227.17234613432,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2_no_feedback,maintenance,34749.46269753748,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2_no_feedback,retrieval,31007.035028756214,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2_no_direct_memory,encoding,21756.058949812978,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2_no_direct_memory,maintenance,36625.48478647214,frozen_main_fit_common_trial_rescore
B2,55,2,0.2,M2_no_direct_memory,retrieval,40219.89609824536,frozen_main_fit_common_trial_rescore
