dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,past,6,0,-1,B0,encoding,1,205,20728.42427025102,42106.31207949606,49614.3106913724,0.27281691903618926
A1,past,6,0,-1,B0,encoding,2,205,39296.03258940425,81576.55387173094,94612.50060025198,0.4905068464246104
A1,past,6,0,-1,B0,maintenance,0,362,560.5507135174217,936.4228198451406,1530.1436393708943,0.15748551739118033
A1,past,6,0,-1,B0,maintenance,1,362,92564.50068768505,57376.304593775836,51285.07932223722,1.2182866174724256
A1,past,6,0,-1,B0,maintenance,2,362,75573.90529319568,44389.12989779392,41608.480335126515,0.9433399637232837
A1,past,6,0,-1,B0,retrieval,0,278,50.23198380965378,2099.5218125504175,2340.3957700815977,0.014112567817831977
A1,past,6,0,-1,B0,retrieval,1,278,388383.3998972023,266858.19138793775,205797.4760537393,5.11170367719764
A1,past,6,0,-1,B0,retrieval,2,278,327968.19521896867,190559.0350167323,136750.34663734716,4.093813918705991
A1,past,7,0,-1,B0,encoding,0,205,91.71107383318683,68.81876553416949,80.84516082971453,0.025766028951225803
A1,past,7,0,-1,B0,encoding,1,205,1967.4519066257706,3638.1866088842257,2017.652142997295,0.025894595774356897
A1,past,7,0,-1,B0,encoding,2,205,3427.7609104969833,6392.982188654882,3792.8863523157643,0.04278651262516466
A1,past,7,0,-1,B0,maintenance,0,363,222.5832333504598,95.09881273844437,301.2476829049241,0.06253428070198956
A1,past,7,0,-1,B0,maintenance,1,363,4316.737811098403,11706.198964109757,7306.319451719135,0.056814695345707905
A1,past,7,0,-1,B0,maintenance,2,363,24724.627850607416,44694.617444834694,34456.17310292099,0.30862146727997203
A1,past,7,0,-1,B0,retrieval,0,345,348.1130279640229,131.90239900530185,166.69834473148205,0.09780160652283372
A1,past,7,0,-1,B0,retrieval,1,345,476.3370887863259,8894.456671547305,1015.513704718482,0.006269305147900633
A1,past,7,0,-1,B0,retrieval,2,345,12902.445414375736,7661.168074242777,9100.59652895661,0.16105284412548032
A1,past,8,0,-1,B0,encoding,0,205,50.934860290156124,73.34712600363082,60.84848849677102,0.014310039453358786
A1,past,8,0,-1,B0,encoding,1,205,139.9015682588892,342.31944686478005,1079.3996686477315,0.0018413128910863936
A1,past,8,0,-1,B0,encoding,2,205,1894.9929378183454,681.2573689467138,1836.2824475213783,0.023653965774061786
A1,past,8,0,-1,B0,maintenance,0,362,89.34234991461291,179.48875708075855,74.60124168407958,0.025100541060696372
A1,past,8,0,-1,B0,maintenance,1,362,17996.907138064165,18608.32043445226,20426.466680471793,0.23686608753148644
A1,past,8,0,-1,B0,maintenance,2,362,31815.946479654674,49150.852536212304,56313.102708273036,0.3971377909015062
A1,past,8,0,-1,B0,retrieval,0,240,554.5690996680954,1114.406635825634,957.5179024691527,0.15580499584481694
A1,past,8,0,-1,B0,retrieval,1,240,170572.70474719917,204972.79083103154,265707.23940921895,2.24499070330139
A1,past,8,0,-1,B0,retrieval,2,240,371696.4892379697,561169.6265935188,665207.2285327711,4.639645805169049
A1,past,9,0,1,B0,encoding,0,205,74.07005753540102,60.89160109143923,55.39622149450274,0.020809823362743046
A1,past,9,0,1,B0,encoding,1,205,5096.130010498664,2256.8311170498882,4009.3365733915475,0.06707265686699837
A1,past,9,0,1,B0,encoding,2,205,462.22025036666395,133.6175019023245,225.32030832638188,0.0057695951072190286
A1,past,9,0,1,B0,maintenance,0,362,65.14241210012153,476.37254875518425,180.55008073158294,0.01830162057831058
A1,past,9,0,1,B0,maintenance,1,362,14236.780643322596,6052.457410062766,9214.176336233064,0.18737722566203968
A1,past,9,0,1,B0,maintenance,2,362,3866.754457374201,238.52348518827804,664.9495075209298,0.04826618388178815
A1,past,9,0,1,B0,retrieval,0,275,170.04413076872726,1180.281295438861,1014.3389706940995,0.04777353282704231
A1,past,9,0,1,B0,retrieval,1,275,183542.43002239804,131811.41295483964,178778.6713938755,2.4156915942226416
A1,past,9,0,1,B0,retrieval,2,275,27869.701199974108,6876.294695417146,21794.57677573669,0.34787937472551683
A1,past,10,0,1,B0,encoding,0,205,148.3311239108437,116.17689838659756,128.83113823778254,0.04167331024829474
A1,past,10,0,1,B0,encoding,1,205,455.0283780507262,480.5922967269523,1471.5477341447076,0.005988850795185411
A1,past,10,0,1,B0,encoding,2,205,2375.844110640763,435.6430556349127,129.47419700662198,0.029656118582849333
A1,past,10,0,1,B0,maintenance,0,362,92.21953858465471,84.31903479888761,191.6371193592785,0.02590888102959999
A1,past,10,0,1,B0,maintenance,1,362,2796.787396266611,4974.449261361922,8612.84088722734,0.03680988533912627
A1,past,10,0,1,B0,maintenance,2,362,1348.3664083234917,5594.20117988077,9574.381112261788,0.01683078191842627
A1,past,10,0,1,B0,retrieval,0,371,134.27364806860407,114.408574855226,91.84280468053095,0.03772389264370842
A1,past,10,0,1,B0,retrieval,1,371,8921.320950242743,16765.445991223052,36962.2332251677,0.11741786368543675
A1,past,10,0,1,B0,retrieval,2,371,9493.56893752234,46397.00386014159,79273.42001634678,0.11850205361735018
A1,past,11,0,1,B0,encoding,0,205,364.3781885071073,155.18378224554513,126.15681487165213,0.10237126839607412
A1,past,11,0,1,B0,encoding,1,205,75786.46770549381,100779.25339389872,111826.2001606457,0.9974627282075639
