dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A2,64,8,-1,1.8729721179614216,1.5995789460803613,1.3978916745223287,-0.6094206774954264,-0.267749226143219,0.40829394425828935,-0.592134477601511,-1.1295361553048793,-2.4569046990232106
A2,65,8,1,-1.6192021369336203,-0.8587433731507368,0.004412384813362565,0.8729902762165016,0.4047009110344959,-0.00034802005793854404,-1.3976578080790543,-0.7442269203832333,-0.5659656867960038
A2,66,8,-1,-0.8820194061332493,-1.01815976517211,-0.2838255680915901,0.15099004018156045,0.29954582660968987,0.14726549639822323,-0.33724371444134327,-0.275829788317294,-0.2049472893957874
A2,67,8,1,1.980975293211916,1.9185693177792622,2.301517474812792,-1.304212211074319,-1.1475389595390457,-0.8898391570180528,0.6949674459586153,0.7293758961213607,0.15835337295026414
A2,68,8,1,-0.7295256206548921,-0.6975275042609183,-0.009000088693832961,0.5688662465974361,0.7300288665055281,0.626902122857553,-0.7043234271065819,-0.7379669378844882,-0.7829061610803645
A2,69,8,-1,-0.09948457843788747,0.15558164623161416,0.11845242724895041,0.05880646949197984,0.04352664434353478,0.04445487449195474,-0.9744807692998347,0.2173448745629978,0.407611595753855
A2,70,8,-1,0.5914286513838698,0.6146180575799157,1.057532991205639,-0.21602219722806232,-0.22530154461218613,-0.2898006979976635,-0.09504801398054559,-0.29139296308580875,-0.8040856748611195
A2,71,8,1,-0.12877707583151876,-0.10323168806149702,0.13022644481589857,0.6250073086540503,0.5726527753191392,0.44429946480670035,-0.8424721873018864,-0.8281073619518592,-0.8158938675459024
A2,72,8,1,2.2578393480189782,2.025907945201121,1.7976871662737866,-0.9824731534911668,-0.650367376052665,-0.35655129490614645,-0.23415346535343706,-0.8873892167297623,-1.2112991230098291
A2,73,8,1,-0.6040295747712254,-0.49581886899415184,0.09656256735805052,0.5882085181616218,0.44813221222888205,0.30087695930396474,-0.2561148898906539,-0.0447352104543316,-0.35052446745296856
A2,74,8,1,0.2696738916096909,0.4146665950232031,1.0315990364346428,-0.21935648060503954,-0.32844607589924374,-0.48317187183295746,0.49870111896712777,0.6428058845414557,0.43490516887014546
A2,75,8,-1,0.4899019717244035,0.456896425843068,0.5872394806119878,-0.03786685353274127,-0.10182270902433535,-0.17293456220072312,-1.1931782842156695,-1.1094469561605174,-1.0304589016954278
A2,76,8,-1,-0.24306963948215715,-0.3305694918422326,-0.33339473250028895,0.06610421427553696,-0.0011363322976208714,-0.011336747895040153,-0.5848154141639381,-0.4910407746704843,-0.28699397802613824
A2,77,8,-1,0.10108811775577907,0.11723838435038123,0.32980551904398736,0.24516492865185951,0.2523211496330604,0.3265086895175961,-0.7463702000712723,-0.757044774384937,-0.9563272177790005
A2,84,9,-1,0.7552494018680631,0.8443611748381332,1.2683987869741158,-0.48937110679006923,-0.5680143638477854,-0.6901811825584798,0.6625900388217653,0.5770893384117731,0.3403251743481866
A2,85,9,1,0.7121296956753543,0.8323213715251544,1.7653102264054272,0.3688707638058283,0.3822751074023201,0.1678285036941921,-1.172241814559862,-1.1322132672211103,-1.085528292551688
