dataset,trial_id,block,prefix_end_s,cognitive_0,cognitive_1,cognitive_2,cognitive_3,cognitive_4,cognitive_5,cognitive_6,cognitive_7,cognitive_8,ordinary_0,ordinary_1,ordinary_2,ordinary_3,ordinary_4,ordinary_5,ordinary_6,ordinary_7,ordinary_8
A2,56,2,2.81640625,0.012636681646267035,0.007691933094562362,0.00645260553615506,0.000996969060558811,0.7057931388519478,0.0025543130597356083,0.0003959326069532306,1.8107665356440508,-0.0020676462888348174,79.34980883812425,218.9868924992914,138.23632405845927,-48.718202785303106,-2.9720540625225262,-45.34824081922542,-172.45724574430383,-235.00906833855032,-233.61462012043745
A2,57,2,2.8203125,5.0328304875967e-05,1.865352455287011e-05,0.004205170176332998,0.004831409080180957,0.9256624656001599,0.001665292993306774,0.0019194052952847206,2.3748581896630405,-8.23362187200744e-06,-42.857110154204875,-110.90137813019489,-94.09145531245989,-51.81339175818062,-152.65335849086983,-80.42549375350954,-33.09351356026368,-119.89406764188503,-65.0920815355741
A2,64,3,2.8203125,0.008094708086949355,0.09715384605655067,0.025682864986237744,0.3995305164784503,1.5938482649504664,0.005878952475865563,0.0928120176332931,4.848390203577981,-0.0013242799596862268,-13.784759725958635,-240.53930038335625,-62.876698669801904,-425.3299918250529,-689.9861474021625,-677.5165176405566,-378.5184481615049,-624.0313094179147,-600.6297176206826
A2,65,3,2.81640625,0.0085314759138392,0.043424357629710364,0.0018761187131008349,-0.028248971836723535,-0.07122572849050476,0.0004241502203852385,-0.006482676503176077,-0.2166643662700229,-0.0013959419889907772,-15.647281551948781,46.660172309564274,12.053329582607912,21.4154053254746,205.5837602749209,71.72478423455716,-5.989486920278371,42.870801406958655,-7.743552042546378
A2,66,3,2.8203125,-0.007926891207541984,-0.2126892582302615,-0.000385417241538745,-0.12178057155006243,0.05516321050831309,-8.82241777776601e-05,-0.028289955555138538,0.16780315624004963,0.0012968254143327558,23.262685674588397,-10.797009425309046,-1.059623292191341,156.33768269900276,111.18157933564616,130.30017696449968,362.96312407382493,126.195918144739,376.39424847799484
A2,67,3,2.81640625,0.03419325456947042,0.314491404083535,0.01710336035512345,0.10656344467898692,2.0542863732275656,0.003866703110680962,0.024454565741749017,6.249015132949186,-0.005594788085417569,87.27173488205067,-13.048666732865192,55.77818356218146,-97.85943733479839,-503.89755179596887,-270.7781030342912,-455.94372922813903,-923.2100486669611,-825.2623229780033
A2,69,3,2.8203125,0.0009190980712460469,-0.08217070705446997,0.0012869661676973585,-0.08485375295347378,-0.15604241590793452,0.00029265263101401097,-0.019585215520085096,-0.47467160912847794,-0.0001503776026050116,65.29213338215347,14.95588571741567,86.31516150311249,101.07898215021777,-12.083348330900465,166.8633755652629,140.5711234360623,16.348445302778902,278.6614717600475
A2,70,3,2.81640625,-0.002572222190650633,-0.02092439829752091,0.02582580181386677,0.4126556625813023,-0.46061142601297095,0.005838660130878585,0.09469771796227745,-1.4011521514607768,0.0004208735976290463,-81.62340696974265,-87.78336240965756,-112.02035285880436,-401.0840916013493,-403.58017004872454,-593.0403274211952,-208.91189082781537,168.16490264340962,-242.27561404610572
A2,71,3,2.8203125,0.000403051320689705,0.0034678611743221483,0.004832537398278775,0.08261702335551768,-0.23437212570663168,0.001106195033830831,0.01919215757551796,-0.7129458576805584,-6.593848486951405e-05,-56.12453725132889,1.4967566129264913,-104.43911788023338,-152.43421877728804,104.72601679433235,-226.23007871642614,-143.54285961332363,176.15361943106825,-284.84318358152996
A2,72,3,2.81640625,0.028147967274565283,0.2528871283962094,0.017549167188952466,0.09849838089181114,1.822908490340763,0.00396749047850445,0.02260376565557481,5.545177581168277,-0.004605642660206724,142.30189971435257,-132.67919518138052,122.65768689498509,-35.84192622938329,-651.4060567353498,-248.68742712879154,-280.85449511822145,-817.8158754187251,-585.6274580394149
A2,73,3,2.81640625,0.0009476556204287337,-0.025717736294739554,0.002369692154390633,-6.488905253553351e-05,-0.18467403572756044,0.0005357365941245407,-1.489097509873304e-05,-0.5617672681687428,-0.0001550578452098422,15.55861643323453,30.52508035761337,10.776649386063815,-10.40891571013163,107.95982185915555,5.0687605138942615,16.56582542797819,132.93216006365378,6.325777100898893
A2,74,3,2.81640625,0.009037600508700559,0.03398745758932188,0.0073163528336498114,0.035391195111560726,0.040988104050377436,0.0016540705261021207,0.008121699801858884,0.12468333812645642,-0.0014787553944042352,69.24758208891875,131.7817297794515,98.43600594290189,9.943053830281535,48.20094991592108,11.452063690666266,32.83185380026324,-9.23695336199489,5.531412167812554
A2,75,3,2.81640625,0.006958534803071145,0.047821010068880454,0.020100019758058533,0.33262073816481186,0.6165550280282002,0.004544183558639214,0.07633101325716085,1.8755231746929024,-0.0011385733267679672,-263.216539220669,-217.73899213719133,-185.10664041941388,-559.6354864103014,-397.46099979588683,-478.90475832733483,-509.889299860222,-358.91408746309344,-577.9111947994236
A2,76,3,2.8203125,-0.0051115392741772495,-0.1331393362024374,-0.003471957899433137,-0.12427247635328727,-0.8017541815804371,-0.0007895138501247113,-0.02868350718592665,-2.438887819583679,0.0008363210039490572,6.797793054378974,47.70745511158344,50.2065635163683,111.04630632143953,224.7209240902164,201.1546759364021,194.76736057062413,311.9427263760629,357.6139247000776
A2,77,3,2.81640625,0.0029455660417382276,-0.002540239234526525,0.010266401426146671,0.11678904784155278,-0.050250636677639134,0.0023210132690731273,0.026801174239074677,-0.15285940321238398,-0.0004819610769032116,-11.323315691794683,-88.47760832734511,-25.768638704744536,-115.33860880193974,-154.60569072234907,-153.5205574739902,-70.04095226909116,-27.540062306243843,-79.89431776213569
A2,84,4,2.81640625,0.01707551227891756,0.04409061511878868,0.012464309367380159,0.03372848987968819,0.15690588087005505,0.0023599121560166055,0.006471418484445291,0.47729821741707074,-0.006027906365834091,70.94609137893042,129.90314782199752,104.46133824820996,-31.985617296753627,-27.542275463644742,-36.434285968628934,-67.40129051806454,-125.13576287000878,-111.51454833955486
A2,85,4,2.8203125,0.02642062584883845,0.09656073210518047,0.024960470488477406,0.12948760173684948,1.8301665684319075,0.004776303189864276,0.025105574729486567,5.567256216561466,-0.009325755925515019,9.481559508369898,-160.90565512718044,-37.12916095761906,-290.9840220377614,-494.2643503673593,-422.9712482608263,-415.7163276075644,-744.1405719286013,-576.1491482200692
