dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A2,8,5,1,-0.32699780087037034,-0.3133963255559311,-0.058499397830768636,0.49034868864826175,0.2930329544006377,0.07591798485454676,-0.12632339828164402,-0.43329625792871324,-0.2654650461772171
A2,9,5,-1,-0.4930094717914804,-0.5234191567692947,-0.6524023916747712,1.353167789149778,1.0481272198199003,0.623585709827634,-0.8540052627830125,-0.7660106502543363,-0.32572310886450745
A2,10,5,-1,-0.6618732099195692,-0.26269688262337565,-0.13496648239105039,1.1310280485120145,0.7338269238485099,0.26484794647019627,-0.37226456052733814,-0.3897657389069158,0.058626352155264044
A2,11,5,1,-0.774403512284879,-0.8936161512866022,-0.7317751265251752,0.28929325965358244,0.6634589104703661,0.7487319869674421,-0.1010495101896431,-0.2533162961766381,-0.6276429806103706
A2,12,5,1,-1.3356559038651696,-1.081361011905346,-0.7759841675170449,1.3094397585644635,1.0238216444054007,0.6012985742357618,-2.050550800553995,-2.118196108967423,-1.379806794696767
A2,13,5,1,1.39109852036993,0.23691772135172343,-0.5879823053277455,-0.5447605584759413,-0.12517845893466734,0.3554841482460476,0.6049944571341364,0.2430703286674125,0.8660205361836885
A2,14,5,-1,1.1939416475988784,1.2428211655329102,1.559171866078997,0.9095350151498675,0.5445423093256139,0.14608402925434308,-1.0390999624245985,-0.9223078445782468,-0.8004053819147307
A2,15,5,-1,-0.22339457499004617,-0.05518505558701382,0.557516014297223,0.035402498484076096,0.3991138369554496,0.31022118284405736,-0.15280006581050584,-0.40228949117968704,-0.5600529883704621
A2,16,5,-1,0.02681192969227664,-0.4571194946511498,-1.1003165034856215,-0.12652670939751565,0.07601723877670527,0.7212125174133441,0.10338952139838291,0.05614553876066597,-0.003230157740122541
A2,17,5,1,1.4507515390770678,1.9173511797140739,0.88358413065898,-0.6673624600065513,-0.6403478066335143,-0.5082798767874099,0.015291026935219703,0.21207919984624862,0.41795867639436035
A2,24,6,1,0.24263457885235865,0.1029736126722327,-0.23344562460091645,-0.15590086413182805,-0.3640805599725935,-0.38943417459131685,0.34960789093509326,0.3657740217478013,0.6578809693480806
A2,25,6,-1,-0.3128369007686279,-0.40217407157464563,0.15173959848933918,0.4177713633010456,0.305972756652377,0.15549776149127298,-0.0023037082908601565,-0.059867223289133235,-0.19050088674051938
A2,26,6,-1,0.38465399731257205,0.4275044863430454,0.2704953695166958,-0.5662119503502722,-0.5949570668466474,-0.4653542635887418,0.6977105366355684,0.6685937153582978,0.5666970443417513
A2,27,6,1,0.42574102271951203,0.20235876718895757,0.3332706373110684,-0.14127561561170704,-0.15404201032622966,-0.28352792474878685,0.522012594174954,0.3298708492318897,0.18659625675304584
A2,28,6,1,-0.26665380406356565,-0.149363301886189,0.3246820269087586,0.18081296169094904,0.08334881832653658,-0.15032589365053878,-0.39381540608074284,0.058304490148582584,0.1662111624062542
A2,29,6,1,1.2745952064692483,1.176802494464935,1.4219648528357571,-0.8569170200194363,-0.8461081304488619,-0.9862041384819825,0.8269943832142682,0.8057531144595045,0.7525147505619879
A2,31,6,-1,-1.732846611768367,-1.729499220195412,-1.5131085968338247,1.4569043297173192,1.4585004453023447,1.1276567778732707,-1.3934719722523263,-1.0784348132008854,-0.3973578687203801
A2,32,6,-1,0.1770695718199325,-0.13439348029851944,-0.17648283722361705,-0.05779424688861837,0.1435774234054234,0.2174705967933466,0.20211534629894948,0.10567014688511758,0.25920297336378234
A2,34,6,-1,0.25886054523723506,0.05796801345484733,0.23283199543145958,0.42867249410748787,0.5781329088177857,0.6746067986591157,-0.4138982689094193,-0.5854693879500088,-1.039573165654714
A2,35,6,-1,-0.06340753877544329,-0.182480736218064,-0.25825332660321343,-0.16863667818682143,-0.03969922166995587,-0.05340112786122067,0.9316273237509182,0.8143904717239384,1.0016554005527518
A2,36,6,1,-0.7932580649438483,-0.5775225707380354,-0.7796788386682512,0.635863236436683,0.48605000200932874,0.3111442147462933,0.1351713429675392,0.0007403491465852914,0.03422736147733406
A2,37,6,1,-2.1018291379634215,-1.0905837359578756,-0.44646680796424804,2.0969110710480714,1.1403530559154262,0.2877805885035994,-1.8880930042497077,-0.2310664950612564,0.8351294244682305
A2,44,7,-1,0.19846277917814867,0.1716144641654236,0.3256942399271621,-0.5098952374596326,-0.566455891069337,-0.6936395259083646,-1.095239621638253,-0.8965085589442421,-0.6558609970502579
A2,46,7,-1,0.7945003729353733,0.7682772030907387,0.4649340497058327,-0.30910055442875595,-0.177982108442716,-0.12690003946650613,-0.8659379471395549,-0.9008756665001737,-0.8078533037359462
A2,47,7,-1,-0.13628558218197548,-0.020965844441314135,-0.5183454296177059,-1.3072100626330607,-0.7901948176604672,-0.4018660038165134,1.2323872450636164,0.9109988220442755,0.911056144959373
A2,48,7,-1,-0.9963291852501102,-0.7262017145189875,-0.6754807989425775,0.5121207789672524,0.0729754759246242,-0.29248125315687223,0.1679286205432745,1.1032460212661868,1.9407667021212178
A2,49,7,1,0.0338017336554384,0.45221556472581065,0.43849726514937476,-0.23564730780754442,-0.5559347135913616,-0.6277961509975464,-0.5126286947588994,-0.010902940710823244,0.5992324537471724
