dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
B1,3,71,1,7.101978365200802,74.46830974323649,95.72486267990371,82.76701734344273,103.06123777405344,108.64256229439884,-2.8623300523481525,-4.63164840398623,-5.591237972935203,0.4976103838945606,1.6638107005535774,1.4545425099240838,1.2399421599314717,1.462519562197067,1.3699869272714433,0.0438146432200705,-0.029981315793523373,-0.05487422087362984
B1,3,72,1,63.577180631197955,66.73162271194245,69.38498857055784,-73.68986158525833,-97.45876442097301,-103.7194707964367,19.434131348728066,-16.586772624279,-30.826425574908864,2.480188356936791,1.448095257910354,0.919039831524869,-1.1943064679019293,-1.1823568293941022,-1.0376671198979461,0.7664666814335906,-0.34109257474001736,-0.6298411504878741
B1,3,73,-1,-10.727207619681577,24.498099225881052,33.56524850776881,7.705761561015566,8.31463877413124,8.578427038292528,-14.664161366544313,-13.654464696529201,-12.93393193611604,-0.12828824050369825,0.2705339611527048,0.19080678593179182,0.07209476234218742,0.21280362296262575,0.23551003081595143,-0.33869526722896326,-0.26478437465686644,-0.22217260873173883
B1,3,74,-1,-0.6995786295638581,7.439526018279215,11.825965685063618,12.1877365898546,11.028412111154582,10.335767062566811,4.641033062740074,4.658339612426618,4.809016592544633,0.22373451567891875,-0.20509567921600674,-0.251163594401426,0.14182797981808307,0.24859853096507867,0.25543386917874833,0.2870066256174624,0.21177442125504276,0.18208864736566882
B1,3,75,1,0.2740324359414995,33.71920593395881,48.62144113550707,-17.867108667264127,-6.384819003119421,-1.4438422190397715,-63.987628566100504,-78.3219457164872,-82.12381199162125,0.2579134079242198,0.5276382109624177,0.4969066345938468,-0.325783072683013,0.018916487421761587,0.12188257684956354,-1.9373213210384037,-1.9476427927122624,-1.7986179089751302
B1,3,76,-1,-67.90835085908185,46.50270002101001,94.71272945874304,49.63026311698741,-29.504982067969095,-63.56601442478174,-23.28525844965985,7.467441947932396,18.7637104590803,-2.135648471386193,0.8840694682125949,1.433965340550444,0.7243809455002386,-0.28604048839396956,-0.5824274033912643,-0.6181141968376481,0.284876410661836,0.5000370459549949
B1,3,77,-1,-22.38285636124671,32.09853136654818,53.60901381877606,4.832853355385686,2.04607010338836,1.179655328056617,4.790327972475302,3.9013756716220236,3.547623980842612,-0.5374630912232242,0.48245032494925894,0.598306456002015,0.02739635786594319,0.13012065315998975,0.15162647407578655,0.2918454324969189,0.19207575478689548,0.15334865745841406
B1,4,84,-1,-4.912900474709988,32.75185676763904,48.110161762603326,-5.298168124609476,-12.422622251398302,-14.955679977788748,-0.6110789852806122,-2.564134117217029,-3.310009980267561,0.03871630653848835,0.4688299369735279,0.476539340417301,-0.0384379237360125,-0.019671793398531288,-0.010416266975005774,0.15186916158843827,0.10819230924090122,0.08971904469507479
B1,4,85,1,18.086955236294887,62.86643931018894,80.92451423320124,0.676485673646425,-0.5624006511625232,-1.022564740682892,3.9370629614876465,9.580441774118663,11.045480127629602,0.7781584397135766,1.1922129634821608,1.0640043950314655,0.04991444817456526,0.13100226512318416,0.14395217362078544,0.28906469228902226,0.39698581834921726,0.3889170785637799
B1,4,86,-1,-17.900252540425768,21.935994160646867,32.693989892715805,3.605696585370688,5.680180149805523,6.617503670913842,-3.9611952540692776,-6.641200333902321,-7.376080236334505,-0.37882523965363724,0.20902187169841607,0.20054845327121068,0.09323122277207138,0.2103089607850003,0.2285983870966118,0.05081229379834853,0.011241187182902792,0.004973750940317912
