dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
A2,4,90,-1,75.40143406848344,-88.31215476855694,441.9013088581402,-45.454630881783615,-0.3523049590413523,-121.83542435817468,12.97529762621908,28.64754384228207,-68.81230434008212,2.1159467355017227,-1.2243118695612962,2.0446813524104,-3.2871173231450115,-0.17772947022098226,-2.0612265536821965,1.7693400974663263,2.315723895763357,-1.4373005883097352
A2,4,91,-1,-14.40230446610882,-4.40495559964411,-4.986280336885595,0.337044420194007,-2.1010530775571925,8.382300602612649,-13.562413140077604,-12.349917896073634,0.21719809850542565,-0.5958240756283392,0.9839048447151163,-0.8429505884802054,0.22004939100488183,-0.3859327584089159,0.4547386678243227,-1.5448650753041806,-1.7861610502715133,0.21734882759803167
A2,4,92,-1,25.681637341281252,38.14578073041623,11.27512708943619,-3.047862910235877,-16.89883004371929,27.319498693503128,-7.1522021606092725,20.956936139977014,-90.17100678130872,0.6145761277712766,2.1037282698738475,-0.7378750378866755,-0.039199353258750035,-2.1477335515622533,0.8206284251811465,-0.7443154508925145,1.5462619187934104,-1.9492724738142677
A2,4,93,1,6.277185514056359,-54.22038307204302,165.6190393757116,-6.10206618157042,4.909929458912606,-19.925966160385208,-2.269924829254353,9.912314866705255,-21.27163709531783,0.028626957617535642,-0.3271061372142064,0.25944156202759133,-0.2731196014443327,0.4487841468250092,-0.09221156247864816,-0.13458430531734217,0.4412236111875182,-0.29774236306542307
A2,4,94,-1,-66.68338127112766,-29.128178900175744,-550.5390847116801,26.70005145639361,-5.011674247676061,227.6988624643811,-39.93592900982223,-8.461864634622064,-144.86313695124167,-2.1745367257669272,0.3332546566052874,-4.368122782661684,2.2391819113270985,-0.7324668829473724,4.692202057011584,-4.838564501354949,-1.3971528905880737,-3.2602525336943398
A2,4,95,-1,-71.83217060576197,-97.87943029454516,37.983150652712595,30.459835115898127,13.08588735004536,19.260302573761667,-20.72668590607279,4.235487901347219,-15.00420937823914,-2.3300128435561756,-1.4760973889902673,-0.565297092595564,2.5271422887551207,1.4222012438879241,0.6649149295208918,-2.4395869324115846,-0.1267552363581024,-0.1475110091521528
A2,4,96,-1,17.952222367950114,-9.666953570107252,151.68016320319464,-8.143420304445613,-11.238405272500483,-7.474006838459271,5.240201951259546,14.004102089770184,-27.512328140723344,0.38117379671222923,0.8454229029514079,0.16937339940893034,-0.4294661247878745,-1.4738119973773116,0.14837547437070256,0.8033300929265448,0.8506157955081717,-0.4473328342169106
A2,4,97,-1,-36.6633854994662,6.261034736632306,63.263011118845085,2.612549050659707,0.18153280922726178,-1.2697274293632326,-1.1360270470213598,0.836205006082739,-6.918497072691966,-1.2680338383344465,1.264605647127342,-0.40194743977850084,0.39432941123202114,-0.11417155840074614,0.26824971747005977,0.007024363507335545,-0.46686086105228214,0.04630494882139033
A2,4,98,-1,-62.778199796942246,-72.78057479463496,-54.296004801518755,25.20526749405763,4.025392083903687,73.52353550306117,-21.260563908300867,12.105747844123073,-44.10843725973861,-2.0566133819655703,-0.8155615497169626,-1.16157285234095,2.1246969853448547,0.3434724738333152,1.713346753204931,-2.506261155075124,0.6606813368298141,-0.845144513137105
A2,4,99,-1,20.26359240885302,-15.241253420873203,61.006749537202865,-4.930414283182825,-2.1130638279093246,7.036052262270505,-0.9939134163340779,6.374995551337193,-30.416915623500934,0.4509693966830101,0.6987219973941836,-0.4165266162149964,-0.18338323535820172,-0.38736274005718246,0.42872750840012236,0.024772455424259918,0.0873071433430732,-0.5169563113107328
